adcode,city,province,thermal_target_gain_pp,bandgap_target_gain_pp,corner_interaction_pp,target_capacity_gain_pct,target_positive,start_capacity_gain_pct,joint_capacity_gain_pct,joint_change_pp,group,plot_start_x,plot_target_x
451300,来宾,广西,2.786259609368757,0.7835306545063888,0.0111051747595958,1.2227517248682762,1,-2.345809197371751,1.2227517248682762,3.568560922240027,Above c-Si,0.0,1.0
451400,崇左,广西,3.048553503152984,0.7884287033352013,0.0144915039022586,1.453705805332972,1,-2.3825652635526384,1.453705805332972,3.83627106888561,Above c-Si,0.0,1.0
460100,海口,海南,2.766910213679696,0.7979718530130651,0.0160127871706716,0.9881575607253223,1,-2.575858647258089,0.9881575607253223,3.5640162079834115,Above c-Si,0.0,1.0
460200,三亚,海南,2.799943236507252,0.8013911802708237,0.021603367171108,0.9995595629037624,1,-2.6009350394187947,0.9995595629037624,3.600494602322557,Above c-Si,0.0,1.0
460300,三沙,海南,2.409917361641893,0.8403153886415956,0.0130844891017112,0.518613916846844,1,-2.730905544102291,0.518613916846844,3.249519460949135,Above c-Si,0.0,1.0
460400,儋州,海南,2.9373507214842447,0.7495418492097042,0.0121741573905209,1.2195565165235234,1,-2.4661548220373475,1.2195565165235234,3.685711338560871,Above c-Si,0.0,1.0
500000,重庆,重庆,2.461519275464589,0.8227845015275217,0.0112267018237859,1.1346065669586736,1,-2.148681059128465,1.1346065669586736,3.2832876260871386,Above c-Si,0.0,1.0
510100,成都,四川,2.338383822959567,0.7980563379524689,0.0055684475046442,1.0143494751401194,1,-2.121310919097508,1.0143494751401194,3.1356603942376275,Above c-Si,0.0,1.0
510300,自贡,四川,2.798684854762927,0.8017198538782466,0.0156578164410725,1.419091239772352,1,-2.180780349576361,1.419091239772352,3.599871589348713,Above c-Si,0.0,1.0
510400,攀枝花,四川,2.888833822672592,0.6371960648865213,-0.0082002590161667,1.2828739270069445,1,-2.2433399739660187,1.2828739270069445,3.526213900972963,Above c-Si,0.0,1.0
510500,泸州,四川,2.480149083496297,0.8788379254223933,0.0090247940984999,1.1601838412477194,1,-2.1981497310653464,1.1601838412477194,3.358333572313066,Above c-Si,0.0,1.0
