adcode,province,single_capacity_pct,baseline_capacity_viable,baseline_best_npv_usd_per_kwp
450900,广西,5.108106054509776,True,11.248372819522388
451000,广西,4.944657639886207,False,-36.65323315856142
451100,广西,5.091953396140636,False,-33.04007592816606
451200,广西,4.927423189178937,False,-74.97255485165545
451300,广西,5.039678673912063,False,-29.07532399754848
451400,广西,5.438237639809929,False,-46.42771362610017
460100,海南,4.973402796174442,True,113.33411174611683
460200,海南,5.12425749218921,True,123.86080508017983
460300,海南,4.618746875440194,True,208.8726953315271
460400,海南,5.0959582859970265,True,78.55048402121645
500000,重庆,4.842454348990621,False,-104.02753906323346
510100,四川,4.609490103172531,False,-77.52300389497884
510300,四川,5.241939556450181,False,-103.54222504344438
510400,四川,4.65738447303865,True,102.49797262518166
510500,四川,5.083805280463816,False,-152.01311717869822
510600,四川,4.596566387126866,False,-83.91538455331204
510700,四川,4.187281078057015,False,-59.27987406120292
510800,四川,4.204792633850807,False,-74.58419994998837
510900,四川,4.669569322923373,False,-73.3258734780145
511000,四川,5.151141107203627,False,-83.30335755852639
511100,四川,5.2003060235459975,False,-145.6118733379247
511300,四川,4.6675777407722885,False,-83.32185234190706
511400,四川,4.743263481027848,False,-93.38911273428977
511500,四川,5.261555009505692,False,-158.18859478952947
511600,四川,5.008726322866552,False,-129.4103555884351
511700,四川,4.701106673631128,False,-90.97527318704272
511800,四川,3.757982504819979,False,-54.41733704868989
511900,四川,4.549867623620241,False,-93.7184192292749
512000,四川,4.8701202753162365,False,-80.6883284248737
513200,四川,1.974431164052581,True,183.62216452439975
513300,四川,1.6570045625821097,True,271.95083543721205
513400,四川,3.522538638961304,True,58.10641083406722
520100,贵州,3.723057299253663,False,-127.00782205536069
520200,贵州,3.536414635220275,False,-87.90986476596402
520300,贵州,4.726109436646264,False,-172.96874223550873
520400,贵州,3.641375026843941,False,-111.81019752951693
520500,贵州,3.4670883655608,False,-108.97821097166354
520600,贵州,4.63947616531708,False,-127.47078424571436
522300,贵州,3.9873379220170646,False,-69.73719195793058
522600,贵州,4.219625797938242,False,-96.25429438344548
522700,贵州,3.9582437143309335,False,-94.23779093244605
530100,云南,3.3280014006637604,True,80.34855418991651
530300,云南,3.306152730854373,True,6.239974869738376
530400,云南,3.721430027183748,True,68.76452893994156
530500,云南,4.267726575776654,True,96.60287034445514
530600,云南,3.921489557104496,False,-100.10560544142947
530700,云南,3.424678536844472,True,125.5568921911173
530800,云南,4.556712223814197,True,82.62917149110888
530900,云南,4.361570327685849,True,108.49925513557935
532300,云南,3.532777721712299,True,126.32914607882697
532500,云南,4.13548094409566,True,24.515420523514308
532600,云南,4.243336222711269,False,-1.788484908933924
532800,云南,5.587178615704347,True,78.29840311272903
532900,云南,3.757689164861122,True,118.26590699046858
533100,云南,4.754123165050905,True,80.44132758997603
533300,云南,3.7261138954504336,True,69.44605949993195
533400,云南,2.329582014819453,True,174.02019751288412
540100,西藏,1.399018585519829,True,74.73183635348664
540200,西藏,1.5101960668621128,True,86.40813635853328
540300,西藏,1.4962916760578482,True,24.88869402365799
540400,西藏,1.7768875529068806,False,-55.652637369092986
540500,西藏,1.7497930618556312,True,27.981899294326922
540600,西藏,1.0637298825794783,True,89.33395979847387
542500,西藏,1.089206428711731,True,115.67303999399405
610100,陕西,4.20014473896424,True,50.25263459671078
610200,陕西,3.538232744724601,True,90.09083272255361
610300,陕西,3.491043408725392,True,18.417531433551403
610400,陕西,3.7239719550493655,True,80.77347251348067
610500,陕西,3.637320965689339,True,100.67668141023216
610600,陕西,2.6902379229057694,True,112.58637565487447
610700,陕西,4.116313221481693,False,-46.23660087315193
610800,陕西,2.1252934444072835,True,168.62767713242192
610900,陕西,4.3787650367163256,False,-44.6033647019774
611000,陕西,3.7339953777089097,True,14.104831640435009
620100,甘肃,2.063556452070725,True,155.66136432089831
620200,甘肃,1.7986632302130934,True,227.86109479752008
620300,甘肃,1.8596099863166904,True,220.53786685468924
620400,甘肃,1.9521297984594448,True,151.74710492283782
620500,甘肃,2.3770079303309988,True,11.302317769440037
620600,甘肃,1.92319483536354,True,211.88918938841414
620700,甘肃,1.971302804943864,True,240.06142028494094
620800,甘肃,2.4707778596202656,True,44.43937171190635
620900,甘肃,1.8066121318411448,True,271.94285766378823
621000,甘肃,2.453238720838957,True,86.68369706791407
621100,甘肃,1.9691537071187424,True,103.8617399225908
621200,甘肃,2.815698308188752,False,-35.49643675503876
622900,甘肃,1.982878192337268,True,145.1199662348572
623000,甘肃,1.533037137391835,True,144.862315605954
630100,青海,1.581273665884253,True,207.83483402622858
630200,青海,1.8298786244167693,True,155.12705803803465
632200,青海,1.5716898890729247,True,239.2073018832781
632300,青海,1.343570203322164,True,177.4529283973111
632500,青海,1.3293441805863226,True,227.18248905010046
632600,青海,0.8825405469145231,True,253.33725352458828
632700,青海,0.8543052441972732,True,287.0304739226991
632800,青海,1.297517563062578,True,295.6999346152909
640100,宁夏,2.2891966474900105,True,217.5085158598572
640200,宁夏,2.488257536669858,True,228.51198851994172
640300,宁夏,2.1202026491742743,True,200.86381482723425
640400,宁夏,1.8645805637150128,True,116.8700337027368
640500,宁夏,1.895227948125844,True,204.84727472863312
650100,新疆,2.309816273518628,True,196.00259910055456
650200,新疆,2.314533400314578,True,183.03730761131885
650400,新疆,3.1109750603201425,True,228.9010864613433
650500,新疆,2.549979407577929,True,233.11831021514
652300,新疆,2.521657471527461,True,190.60190020743732
652700,新疆,2.760080551134414,True,133.1469085710329
652800,新疆,2.4847636648209326,True,277.98754553257857
652900,新疆,2.943472773491407,True,225.7843386420294
653000,新疆,3.061672302030005,True,268.9162869202506
653100,新疆,2.899423259306277,True,282.38454334795597
653200,新疆,2.428081533432392,True,302.22412096511846
654000,新疆,2.749992799835677,True,151.18024226008038
654200,新疆,2.366641851222284,True,166.00362170071276
654300,新疆,1.874666878765852,True,169.6652244847321
