adcode,city,province,ghi_quartile,gamma_pct_c,spectral_scale,advantage_t0_s0_i0_pct,advantage_t1_s0_i0_pct,advantage_t0_s1_i0_pct,advantage_t1_s1_i0_pct,advantage_t0_s0_i1_pct,advantage_t1_s0_i1_pct,advantage_t0_s1_i1_pct,advantage_t1_s1_i1_pct,thermal_pp,spectral_pp,iam_pp,electrical_pp,total_pct,largest_climate_term
610900,安康,陕西,Q1,-0.25,1.3,0.844611772745063,1.6905843162306144,2.291238500888504,3.2918821489480665,0.8631423205651911,1.7371011114249546,2.3682831997718257,3.3879677831710757,0.934319448781488,1.550237585283868,0.0587989763606559,0.844611772745063,3.3879677831710757,spectral
330600,绍兴,浙江,Q1,-0.25,1.3,0.8359872374276378,1.604074738364636,2.380607428042736,3.2676578535938194,0.8547003553779353,1.6456152276195235,2.4520627009875007,3.3578693817482685,0.8376256101980338,1.6291156917210723,0.0551408424015242,0.8359872374276378,3.3578693817482685,spectral
420300,十堰,湖北,Q1,-0.25,1.3,0.8172348386366046,1.506449715547098,2.2346560940594173,3.055538855342377,0.8352926287806595,1.5497932293806471,2.306528763959004,3.149884831525962,0.766754208472975,1.509225165018313,0.0566706193980692,0.8172348386366046,3.149884831525962,spectral
231100,黑河,黑龙江,Q1,-0.25,1.3,0.6504703914370413,0.5125771880291063,1.0913672395388874,0.9836700728192982,0.6656795359526679,0.5269724136748977,1.1364148480217606,1.0209642946718,-0.1255153004188584,0.4686009425094635,0.0274082611441535,0.6504703914370413,1.0209642946718,spectral
330100,杭州,浙江,Q1,-0.25,1.3,0.8187840673296476,1.647839502752002,2.3212223316771308,3.279496762138989,0.8376910061091758,1.689657241293574,2.393082146391756,3.371315812724762,0.9041364781928296,1.5925403452044846,0.0558549219977999,0.8187840673296476,3.371315812724762,spectral
451100,贺州,广西,Q1,-0.25,1.3,0.9001133008758933,1.9320542531101823,2.590830707269576,3.757551037549866,0.9186999913310956,1.977113223487148,2.6658901993954265,3.8542711523530615,1.110962895470032,1.7847396105038678,0.0584553455032684,0.9001133008758933,3.8542711523530615,spectral
361000,抚州,江西,Q1,-0.25,1.3,0.840135754088922,1.8744573917515608,2.458883744447516,3.638381517389533,0.8588253682644487,1.916253729846673,2.534944366133573,3.729809657141847,1.1158833319776775,1.7174418264691051,0.056348744606142,0.840135754088922,3.729809657141847,spectral
331000,台州,浙江,Q1,-0.25,1.3,0.8387438514415146,1.5464844045073534,2.4230714703479483,3.24411407775329,0.8570403575632213,1.5866355955288958,2.4950938752539287,3.3343162166736606,0.7740939390570263,1.6666166118398402,0.0548618143352793,0.8387438514415146,3.3343162166736606,spectral
230500,双鸭山,黑龙江,Q1,-0.25,1.3,0.6710369003770866,0.5221160825714666,1.2610088643899564,1.1187702352265072,0.6875149282034032,0.5394768281770546,1.313147041792817,1.1676600917290392,-0.1465153774880989,0.6097661202290272,0.0333724486110242,0.6710369003770866,1.1676600917290392,spectral
420500,宜昌,湖北,Q1,-0.25,1.3,0.8279644058078794,1.6427861181650627,2.3123527770926744,3.2783394539194437,0.8467787616496025,1.6882072897508316,2.392595107317308,3.3756400637130923,0.9005247570723222,1.587501995319366,0.0596489055135244,0.8279644058078794,3.3756400637130923,spectral
451400,崇左,广西,Q1,-0.25,1.3,0.9260364973380676,2.0380770924438574,2.7437308618133427,4.009161731536959,0.944982219996704,2.082897884716761,2.8157910424411625,4.104983197448919,1.2009686724451276,1.920242135992071,0.0577358916736529,0.9260364973380676,4.104983197448919,spectral
430400,衡阳,湖南,Q1,-0.25,1.3,0.8420827821976617,1.8094231303502628,2.4852760023739595,3.594238167375696,0.8603471442469202,1.850573525722976,2.566939241527977,3.687570680071461,1.0458553533116606,1.7419646472260093,0.0576678973361296,0.8420827821976617,3.687570680071461,spectral
430300,湘潭,湖南,Q1,-0.25,1.3,0.8370415724732183,1.740642251513691,2.447197100946408,3.4636238584724977,0.8557791736146347,1.7805501988943817,2.5262400260489315,3.554477294402636,0.9674789462656984,1.6936012845593318,0.0563554911043873,0.8370415724732183,3.554477294402636,spectral
621200,陇南,甘肃,Q1,-0.25,1.3,0.8097123844904575,1.090510391656463,2.1139872863804143,2.4792779103969043,0.828813092757219,1.128814666990774,2.174868859943513,2.557794350063292,0.3321231988036022,1.3668887426419474,0.0490700241272845,0.8097123844904575,2.557794350063292,spectral
430100,长沙,湖南,Q1,-0.25,1.3,0.831596165457249,1.7488970073552768,2.417187515304376,3.454065162870923,0.8503482139731844,1.7900635779038332,2.4939475415100443,3.546867467480141,0.9861724245389076,1.6722596603165625,0.0568392171674222,0.831596165457249,3.546867467480141,spectral
230700,伊春,黑龙江,Q1,-0.25,1.3,0.6593835347883159,0.5409552764838788,1.1957212682802476,1.089242458316941,0.67512194005237,0.5590636432775797,1.2450580376129006,1.1356163272739694,-0.1130461740041388,0.557334019061706,0.0319449474280864,0.6593835347883159,1.1356163272739694,spectral
440200,韶关,广东,Q1,-0.25,1.3,0.8883447629595809,1.9158379670070944,2.585556629015895,3.741582903496288,0.907027113503034,1.95611120911412,2.657174950516339,3.8304869380752615,1.1011201255507252,1.786511327256235,0.0545107223087204,0.8883447629595809,3.8304869380752615,spectral
430200,株洲,湖南,Q1,-0.25,1.3,0.8361614502422565,1.8048076082610496,2.452062111973952,3.552016675896885,0.8546886697920364,1.847217890442021,2.5299719008672783,3.64698673330568,1.0439676275812175,1.7089718846502973,0.0578857708319076,0.8361614502422565,3.64698673330568,spectral
230800,佳木斯,黑龙江,Q1,-0.25,1.3,0.6586336564457174,0.5063585106537039,1.215620456258959,1.0736585142012034,0.6749035021483385,0.5237017722404591,1.2682173905386618,1.1221429000923155,-0.1483104907403924,0.5785782912113364,0.0332414431756541,0.6586336564457174,1.1221429000923155,spectral
451000,百色,广西,Q1,-0.25,1.3,0.90500386117649,1.851450791923548,2.6477356018353992,3.742997426253236,0.9240692230137348,1.8946118446647509,2.7142446921626373,3.832144808584381,1.032416423401076,1.8403752521059449,0.0543492719008701,0.90500386117649,3.832144808584381,spectral
330800,衢州,浙江,Q1,-0.25,1.3,0.8122593762665442,1.7355510399166052,2.337988715902428,3.399626445435211,0.8310496404604795,1.7777034358651411,2.410547931236229,3.491204145950744,1.002697880277766,1.620338965956221,0.055907923450212,0.8122593762665442,3.491204145950744,spectral
430600,岳阳,湖南,Q1,-0.25,1.3,0.8230276780456958,1.6522663516059355,2.3797623375819037,3.327062155455596,0.842108113864426,1.6923097107655938,2.460484126566609,3.419429352885484,0.8956448690888481,1.6434800699773395,0.0572767357736,0.8230276780456958,3.419429352885484,spectral
230400,鹤岗,黑龙江,Q1,-0.25,1.3,0.6518583065407091,0.5359442890731092,1.1842639893126616,1.08705707423411,0.6679135157135363,0.5538642683295514,1.2371159768410631,1.135364064503941,-0.1077646703453301,0.558021034030202,0.0332493942783599,0.6518583065407091,1.135364064503941,spectral
360500,新余,江西,Q1,-0.25,1.3,0.8259628793373164,1.818703353205997,2.4195449932433943,3.5597988376615097,0.844600310101673,1.861148517404354,2.497972940334892,3.654433116607581,1.0758672253339223,1.69470025681789,0.0579027551184515,0.8259628793373164,3.654433116607581,spectral
150700,呼伦贝尔,内蒙古,Q1,-0.25,1.3,0.6299495329991966,0.4150979206023919,1.0432634981264457,0.86043423838289,0.6453720337288527,0.4251367139389783,1.0914354561059492,0.8976390638734122,-0.2033934314653522,0.44383872838016,0.0272442339594077,0.6299495329991966,0.8976390638734122,spectral
360600,鹰潭,江西,Q1,-0.25,1.3,0.820365342991014,1.843848032300444,2.391303505072151,3.55136708685575,0.8384598268476706,1.8854289122016252,2.463061837344749,3.6394768287461687,1.101138004759875,1.6636822037172907,0.0542912772779883,0.820365342991014,3.6394768287461687,spectral
451300,来宾,广西,Q1,-0.25,1.3,0.8788924084421668,1.8859737147364888,2.5929093348007197,3.744869725532229,0.8963882191649342,1.9301810313926195,2.66680609781329,3.84462741473568,1.0925930748987696,1.8143734181412203,0.0587685132535227,0.8788924084421668,3.84462741473568,spectral
450800,贵港,广西,Q1,-0.25,1.3,0.8879587806255751,1.904405978511381,2.6171228765565324,3.7654578384692,0.9064006230025344,1.9457099536023923,2.69302985652764,3.861322222716179,1.0928539034435356,1.8228723039287351,0.0576372347183329,0.8879587806255751,3.861322222716179,spectral
331100,丽水,浙江,Q1,-0.25,1.3,0.8134168400138142,1.7601131168159645,2.378283343749521,3.4757518972294843,0.8312419293417417,1.8051336280104917,2.445745584537895,3.568532446607331,1.0350544216486477,1.6644455133791274,0.0556156715657415,0.8134168400138142,3.568532446607331,spectral
360800,吉安,江西,Q1,-0.25,1.3,0.8300629835473528,1.785954391576805,2.427236689454282,3.522749907669165,0.8484770189986168,1.827665208480056,2.505291854779701,3.618121374975236,1.0353572106910494,1.6948116827796105,0.0578894979572234,0.8300629835473528,3.618121374975236,spectral
350900,宁德,福建,Q1,-0.25,1.3,0.8628494534046682,1.872903320022723,2.5733179996592748,3.706845386116964,0.8823494960918499,1.9138725475340568,2.641822554977113,3.786388939338381,1.0790484899764232,1.7932308335162277,0.0512601624410617,0.8628494534046682,3.786388939338381,spectral
450100,南宁,广西,Q1,-0.25,1.3,0.9050421639678508,1.9345550606915785,2.6810210912826093,3.854081972351331,0.9233670269785276,1.977706833715831,2.755027620781592,3.949855774136113,1.1126804646604205,1.874573873488816,0.0575592720190254,0.9050421639678508,3.949855774136113,spectral
441800,清远,广东,Q1,-0.25,1.3,0.8810709700814323,1.949545557193888,2.5989289710637298,3.7871996167833535,0.8995417377909432,1.99000283754458,2.671305809153268,3.876031350542175,1.1375220004126645,1.8028651931519293,0.0545731868961489,0.8810709700814323,3.876031350542175,spectral
341000,黄山,安徽,Q1,-0.25,1.3,0.7920995554403065,1.6517110255250378,2.286289993037771,3.289951175703565,0.8107172251377914,1.693509200156873,2.362390209264942,3.382269159470086,0.9409056663774376,1.5926356546878386,0.0566282829645029,0.7920995554403065,3.382269159470086,spectral
230900,七台河,黑龙江,Q1,-0.25,1.3,0.6579632351037201,0.510064536532262,1.257418063440885,1.1127633858754038,0.6742023278536013,0.5274062293042281,1.3082521556400772,1.162563241976211,-0.1464376667642504,0.6176620598579854,0.0333756137787559,0.6579632351037201,1.162563241976211,spectral
230100,哈尔滨,黑龙江,Q1,-0.25,1.3,0.6643233953401273,0.5321182455109152,1.300564597739795,1.16869558774777,0.6801163770909335,0.5492985690910279,1.3551010284660991,1.2208652785682397,-0.1325947695743456,0.6545296362276298,0.034607016574828,0.6643233953401273,1.2208652785682397,spectral
360900,宜春,江西,Q1,-0.25,1.3,0.8092366929680628,1.7687298779619942,2.3617019536692485,3.462109319436668,0.827411185463367,1.8121251221686616,2.4380635101041825,3.5599397729109805,1.041310033012362,1.6507652648337496,0.0586277820968058,0.8092366929680628,3.5599397729109805,spectral
231000,牡丹江,黑龙江,Q1,-0.25,1.3,0.6794246509536306,0.5733132194399193,1.383444131958389,1.2916333860103937,0.6958717614950594,0.5939153990421664,1.4424328506027706,1.3502883372080945,-0.0983798330362772,0.7309443490032597,0.0382991702874813,0.6794246509536306,1.3502883372080945,spectral
231200,绥化,黑龙江,Q1,-0.25,1.3,0.6494883122342143,0.4842432391567675,1.2122722288417265,1.0450538162752432,0.664863370333002,0.4979043979536968,1.2627519205765436,1.0912837848031431,-0.1679339671079138,0.578504289045989,0.0312251506308536,0.6494883122342143,1.0912837848031431,spectral
330200,宁波,浙江,Q1,-0.25,1.3,0.8122199718244572,1.389294743232217,2.3509726600853265,3.0176688495220594,0.830698640701999,1.425179427902412,2.4257166920389928,3.104628822786615,0.6288584634913181,1.609966053986163,0.053584333484676,0.8122199718244572,3.104628822786615,spectral
360300,萍乡,江西,Q1,-0.25,1.3,0.8111969128494767,1.8127845839614356,2.3765397140593336,3.5184891076285973,0.8292756689241232,1.8562176513441384,2.453462861203848,3.617322163040626,1.083297553647792,1.6637977236265955,0.0590299729167613,0.8111969128494767,3.617322163040626,spectral
330700,金华,浙江,Q1,-0.25,1.3,0.7979392218184111,1.712553838114017,2.314977061451695,3.375840034398858,0.8158342454734901,1.7560627215838842,2.3849623661126085,3.4679686450239,0.9993888732452252,1.6150503071784263,0.055590242781837,0.7979392218184111,3.4679686450239,spectral
350400,三明,福建,Q2,-0.25,1.3,0.8368936613462274,1.8779418346060783,2.5157179590781453,3.6962538616291054,0.8552261885352852,1.92016855200714,2.5817264396752693,3.7799474731862848,1.1206694465940914,1.7703364526641896,0.0520479125817763,0.8368936613462274,3.7799474731862848,spectral
420700,鄂州,湖北,Q2,-0.25,1.3,0.7940474247773999,1.609766313560046,2.284124611479288,3.2287547388811344,0.8122161637978298,1.6523088439405864,2.360763731399884,3.3268867495053867,0.8914011035534833,1.582807696242753,0.0586305249317501,0.7940474247773999,3.3268867495053867,spectral
420200,黄石,湖北,Q2,-0.25,1.3,0.794427725329161,1.62001350899319,2.2941904330815,3.241676090699208,0.8124712491463848,1.6624308738424798,2.3699431112737424,3.339695277387933,0.8980201969783737,1.58886477773816,0.0583825773422382,0.794427725329161,3.339695277387933,spectral
230200,齐齐哈尔,黑龙江,Q2,-0.25,1.3,0.6206634833108238,0.486727561671052,1.0970031129483804,0.9806299171645438,0.6350034932383064,0.5019035178650766,1.1460477346894926,1.0304710464775102,-0.1247497318100957,0.5024601522407763,0.0320971427360057,0.6206634833108238,1.0304710464775102,spectral
441200,肇庆,广东,Q2,-0.25,1.3,0.8783256626909708,1.9505402935133365,2.616432416627501,3.8102455348230313,0.8971268616116967,1.9905333430424663,2.690078693423148,3.898803090316316,1.1415162758428945,1.8242350125903173,0.0547261391921331,0.8783256626909708,3.898803090316316,spectral
350100,福州,福建,Q2,-0.25,1.3,0.8666664727542628,1.7077641575014235,2.614928521602211,3.559487288990848,0.8865177387014755,1.746568332890508,2.6842559045749947,3.638500073748952,0.899215511569984,1.8216414794626208,0.0509766099620834,0.8666664727542628,3.638500073748952,spectral
230300,鸡西,黑龙江,Q2,-0.25,1.3,0.6577475912543429,0.5515235148019881,1.2921702299847793,1.1968492564983224,0.6742304293197998,0.5703544983516329,1.3478538118752326,1.2507384550032974,-0.1009792951838672,0.6580937191693281,0.0358764397634936,0.6577475912543429,1.2507384550032974,spectral
350700,南平,福建,Q2,-0.25,1.3,0.8158382052909197,1.8915962541027564,2.406933301900227,3.629498917616592,0.8339968767244077,1.9342301987600008,2.474607429173936,3.715904642714008,1.1594849104092957,1.6873420495149984,0.0532394774987935,0.8158382052909197,3.715904642714008,spectral
361100,上饶,江西,Q2,-0.25,1.3,0.7887809272652646,1.737171756624889,2.2991642138719515,3.38801097587762,0.8068758590120018,1.7786436507996273,2.374112179469634,3.480574206464748,1.0283867110837952,1.6071172040423298,0.0562893640733586,0.7887809272652646,3.480574206464748,spectral
222400,延边,吉林,Q2,-0.25,1.3,0.6630237265716099,0.6361458956635868,1.413959641639173,1.3968905059684955,0.6789413838564906,0.6573500971118529,1.4723780090336147,1.4575150695398609,-0.0203569938698115,0.7760638350788625,0.0387845017591999,0.6630237265716099,1.4575150695398609,spectral
330300,温州,浙江,Q2,-0.25,1.3,0.8110507327866889,1.630912410503749,2.408745853508165,3.372448430356933,0.8290678742620239,1.6739934583594351,2.481685849458959,3.463476502496654,0.9019888037426148,1.694751720794585,0.0556852451727651,0.8110507327866889,3.463476502496654,spectral
421000,荆州,湖北,Q2,-0.25,1.3,0.7920812635304975,1.595535706041762,2.2889562142910824,3.232818164166451,0.8105350777179332,1.6378351320026407,2.370734215158632,3.3296260324769067,0.8826424206365258,1.5958022163391816,0.0591001319707018,0.7920812635304975,3.3296260324769067,spectral
360200,景德镇,江西,Q2,-0.25,1.3,0.7748192797735642,1.7245365006369529,2.270313883420183,3.3821377704307043,0.7928976572185942,1.7676773928008815,2.351990403991877,3.4774110589999685,1.039479895722628,1.6045250927097408,0.0585867907940351,0.7748192797735642,3.4774110589999685,spectral
360700,赣州,江西,Q2,-0.25,1.3,0.8273877752154046,1.800674724529805,2.439989676983912,3.5492721869624377,0.8453960854512887,1.841117862578523,2.515696609765583,3.641086624358692,1.0503930358201297,1.707339885640713,0.0559659276824442,0.8273877752154046,3.641086624358692,spectral
341500,六安,安徽,Q2,-0.25,1.3,0.7598531638701056,1.5156901344144824,2.1527755089185696,3.056523953454504,0.7784094849685452,1.5592788343058883,2.2358090525639307,3.1562910131336386,0.8395426093502412,1.496350405731306,0.0605448341819858,0.7598531638701056,3.1562910131336386,spectral
450400,梧州,广西,Q2,-0.25,1.3,0.8596013015694792,1.8782689247551556,2.550809055926795,3.7073990578761817,0.8782029773939826,1.9207494651901411,2.628717573047324,3.803339895603841,1.0976193968716554,1.7878735163860662,0.0582456807766399,0.8596013015694792,3.803339895603841,spectral
220200,吉林,吉林,Q2,-0.25,1.3,0.6516027212516651,0.6215219001862504,1.3834065945334872,1.3653887039837498,0.6669713418769208,0.6445416627675948,1.4416357508374888,1.4316033322481436,-0.0201123414947638,0.7593770497138015,0.0407359027774408,0.6516027212516651,1.4316033322481436,spectral
421200,咸宁,湖北,Q2,-0.25,1.3,0.7816417283289523,1.6901013689875954,2.2872175780633164,3.3363171145698534,0.8000376395280506,1.7331185059050958,2.368856076817405,3.43443131882748,0.9883750280368364,1.6048019180308517,0.0596126444308398,0.7816417283289523,3.43443131882748,spectral
341800,宣城,安徽,Q2,-0.25,1.3,0.7581778405888473,1.5527372840766551,2.175629741335694,3.108940312003305,0.7770450492692982,1.596505301198925,2.253700414076021,3.205187770892315,0.8741440705342403,1.5141878556023074,0.0586780041669195,0.7581778405888473,3.205187770892315,spectral
440600,佛山,广东,Q2,-0.25,1.3,0.8708538150255851,1.934934631119889,2.6435072771586965,3.813160881523969,0.889658401531146,1.972211945684044,2.716720892399072,3.898676312373639,1.1240466034426522,1.8505873998195697,0.0531884940858318,0.8708538150255851,3.898676312373639,spectral
220500,通化,吉林,Q2,-0.25,1.3,0.6641150424922415,0.6346214964022101,1.4932441883651617,1.472024540931982,0.6795828497868861,0.6586797668742372,1.5533934406356753,1.5409682203746833,-0.0209933771746458,0.8556748056875488,0.0421717493695387,0.6641150424922415,1.5409682203746833,spectral
611000,商洛,陕西,Q2,-0.25,1.3,0.7646111716045789,1.4327335831062715,2.059331273759968,2.8654736782732115,0.7822262774258792,1.4777078419254908,2.1359589693543235,2.9667788519411875,0.7499180928649947,1.3923425019062592,0.0599070855653545,0.7646111716045789,2.9667788519411875,spectral
330500,湖州,浙江,Q2,-0.25,1.3,0.7658683106849917,1.4817122154786144,2.19851897164991,3.034901117279687,0.7848231118629645,1.5220156751629688,2.2754438430159007,3.1286131930131638,0.7852668697519253,1.5203843317640389,0.0570936808122072,0.7658683106849917,3.1286131930131638,spectral
340500,马鞍山,安徽,Q2,-0.25,1.3,0.7413261000265736,1.332889485323574,2.0472398248189805,2.7650306564259486,0.7605610809766628,1.3743988507673557,2.1327382271623785,2.8641613877061323,0.6629336155131949,1.3992784734584096,0.0606231987079541,0.7413261000265736,2.8641613877061323,spectral
350800,龙岩,福建,Q2,-0.25,1.3,0.8388484428769161,1.856648459402277,2.51187031455129,3.674307615414429,0.857359880853803,1.900806146603129,2.580611002389888,3.762214261435615,1.1007816862924402,1.7682950417603258,0.0542890905059323,0.8388484428769161,3.762214261435615,spectral
610300,宝鸡,陕西,Q2,-0.25,1.3,0.7590443192823093,1.35601470564084,1.9960650847560932,2.7162364633140257,0.7762372776695559,1.4013282313107611,2.0621312429519367,2.8126370917647137,0.6733691337569587,1.3237958291351732,0.0564278095902722,0.7590443192823093,2.8126370917647137,spectral
421100,黄冈,湖北,Q2,-0.25,1.3,0.7637574421389459,1.5294304839295505,2.203994503268225,3.09506334048597,0.7815770963791158,1.5706345982779537,2.280896524161191,3.1915612096002244,0.8388002989293096,1.531213271540266,0.0577901969917027,0.7637574421389459,3.1915612096002244,spectral
340800,安庆,安徽,Q2,-0.25,1.3,0.7580471037534453,1.5300929428266885,2.192982609161298,3.102177399963568,0.7762464441436911,1.5724493048726584,2.2708690611755955,3.1976163808085767,0.850497328157281,1.531152039476054,0.0579199094217959,0.7580471037534453,3.1976163808085767,spectral
445300,云浮,广东,Q2,-0.25,1.3,0.8650139871835938,1.924803153340826,2.630908500521345,3.809958788321244,0.8839816338555462,1.962560516377998,2.703455361577123,3.894288986869543,1.1264791255369424,1.8499792217267643,0.0528166524222421,0.8650139871835938,3.894288986869543,spectral
230600,大庆,黑龙江,Q2,-0.25,1.3,0.6200696590604071,0.4868857625226708,1.1825210541244635,1.0567142041732147,0.634711859029724,0.5008889552302831,1.2340663651272843,1.1079219094893622,-0.1297144096836677,0.5846919410657291,0.0328747190468936,0.6200696590604071,1.1079219094893622,spectral
411500,信阳,河南,Q2,-0.25,1.3,0.7523398386873881,1.4448997409063358,2.133858563694413,2.958095600164845,0.7703175713648314,1.486485664203796,2.215808980993539,3.0549251479987216,0.7672928779596095,1.4764339477485195,0.0588584836032042,0.7523398386873881,3.0549251479987216,spectral
420600,襄阳,湖北,Q2,-0.25,1.3,0.7494961864545235,1.497956325594796,2.102437442253602,2.9918177696536707,0.7671939925106841,1.539975278468253,2.18033109915019,3.0921614349677995,0.8304570938789002,1.4528755625492715,0.059332592085104,0.7494961864545235,3.0921614349677995,spectral
210400,抚顺,辽宁,Q2,-0.25,1.3,0.6565878818195925,0.7007864925217655,1.49523359061825,1.5575670081532378,0.6721607860593171,0.7254509286043653,1.556117525784373,1.6275045592990534,0.0577991414189571,0.8703559890572032,0.0427615470033004,0.6565878818195925,1.6275045592990534,spectral
441400,梅州,广东,Q2,-0.25,1.3,0.8473681301047975,1.876938197688971,2.5670809522034377,3.718748927928228,0.8663481294610031,1.9195926834324692,2.633932027438335,3.80751663985246,1.1018703149488087,1.8041113642089748,0.0541668305898782,0.8473681301047975,3.80751663985246,spectral
360400,九江,江西,Q2,-0.25,1.3,0.7711553787645764,1.621399500938714,2.272786962823714,3.2549106608092293,0.7892053830858003,1.663620325674242,2.34956254691614,3.3510611759977715,0.9266706905142492,1.595335532077698,0.0578995746412476,0.7711553787645764,3.3510611759977715,spectral
440700,江门,广东,Q2,-0.25,1.3,0.8796614956549043,1.9329955034569133,2.7181564011843573,3.870633588683448,0.8994269063520521,1.9697809605566217,2.791240992848265,3.952554694561572,1.1086877767890486,1.911998241798592,0.0522071803190267,0.8796614956549043,3.952554694561572,spectral
620500,天水,甘肃,Q2,-0.25,1.3,0.730015853608057,0.9211960531761764,1.8638206927285903,2.1457488160571137,0.747254203339609,0.9587946776582924,1.9274655618122027,2.2316879712633853,0.2473789692809684,1.2030267311341305,0.0512664172402292,0.730015853608057,2.2316879712633853,spectral
341700,池州,安徽,Q2,-0.25,1.3,0.7492058453823613,1.5624709010407134,2.183257990543708,3.1447044645156907,0.7674859799165157,1.605701161379347,2.2618022117550485,3.240330072340392,0.8972079146537006,1.5356519845930483,0.0582643277112807,0.7492058453823613,3.240330072340392,spectral
340300,蚌埠,安徽,Q2,-0.25,1.3,0.7401598626513239,1.328388451594953,2.074035098939686,2.7716585725209963,0.7594694970562532,1.368688327385814,2.15611443021988,2.8651294868242694,0.650221599167818,1.4167579742572174,0.0579900507479099,0.7401598626513239,2.8651294868242694,spectral
350300,莆田,福建,Q2,-0.25,1.3,0.8469123152599067,1.5725148219233986,2.604942253251341,3.4248463550606845,0.8663965105848659,1.6072621204947568,2.6758877248484136,3.4992763255969006,0.7764586544238653,1.8269851722646648,0.0489201836484635,0.8469123152599067,3.4992763255969006,spectral
220400,辽源,吉林,Q2,-0.25,1.3,0.6449235950782173,0.6022653055913763,1.413703526573995,1.383092088648885,0.6600545503700372,0.6244837537062287,1.4731780516480386,1.4477438582627844,-0.0337278667221848,0.7963383927400295,0.0402097371667224,0.6449235950782173,1.4477438582627844,spectral
340200,芜湖,安徽,Q2,-0.25,1.3,0.7370917403940247,1.458866988074048,2.094788421989336,2.959895474094343,0.7556933141023237,1.5019606867127775,2.178060753404454,3.0584806983037005,0.8026274683123336,1.458638218615815,0.0601232709815269,0.7370917403940247,3.0584806983037005,spectral
360100,南昌,江西,Q2,-0.25,1.3,0.7669056215434233,1.6536697343310314,2.270013075964439,3.2814777848447774,0.784597068854942,1.696429371282382,2.3451778771165888,3.379546646687648,0.9609271293375188,1.593473053071326,0.0582408427353797,0.7669056215434233,3.379546646687648,spectral
210500,本溪,辽宁,Q2,-0.25,1.3,0.6606187173700651,0.7568663369469375,1.5419962207657845,1.661717272652452,0.6762679874126931,0.7826724867018964,1.6044633145424925,1.7345486254799924,0.1131319020341026,0.916592257863824,0.0442057482120006,0.6606187173700651,1.7345486254799924,spectral
320100,南京,江苏,Q2,-0.25,1.3,0.7313168526570824,1.3292099606214691,2.0460585748697917,2.7625071125581657,0.750623749871715,1.370203427682326,2.127649595030845,2.8594678442137367,0.6659084882989237,1.4030558790973442,0.0591866241603862,0.7313168526570824,2.8594678442137367,spectral
340100,合肥,安徽,Q2,-0.25,1.3,0.7429483990731178,1.4068978707969526,2.1056256414474728,2.908565113747174,0.76193956452133,1.450104364850202,2.189773361392966,3.0090725972692134,0.742933614638123,1.462131998234765,0.0610585853232074,0.7429483990731178,3.0090725972692134,spectral
441600,河源,广东,Q2,-0.25,1.3,0.8395766008461036,1.8611804694440792,2.539920834037624,3.678525533130439,0.8585572695627652,1.902865538281317,2.611531580291615,3.7687390866670167,1.0900892862930205,1.783792489594941,0.0552807099329514,0.8395766008461036,3.7687390866670167,spectral
220600,白山,吉林,Q2,-0.25,1.3,0.6518367058907071,0.6426857325590563,1.46703348104138,1.469653518969305,0.6671826413882531,0.6673309313028231,1.5270832073553509,1.5399608798938091,0.0017036210426849,0.8437536333101107,0.0426669196503063,0.6518367058907071,1.5399608798938091,spectral
450900,玉林,广西,Q2,-0.25,1.3,0.8508438993939382,1.88970618062132,2.577128520197536,3.763341463875469,0.8695494458646369,1.9322523470192587,2.654997288935479,3.861847799826279,1.1233902381781529,1.8284738789243709,0.0591397833298164,0.8508438993939382,3.861847799826279,spectral
330900,舟山,浙江,Q2,-0.25,1.3,0.8117120374188325,1.0629361634230785,2.3780073652002853,2.687988046549994,0.8300652304289224,1.0891975729032666,2.4580142601979382,2.76135230055552,0.2797062260912845,1.6216501706272235,0.0482838664181787,0.8117120374188325,2.76135230055552,spectral
421300,随州,湖北,Q2,-0.25,1.3,0.750549690479474,1.4341767908909953,2.141431124021076,2.9446548401056205,0.768025582167331,1.475523333022144,2.217770405029551,3.044018585390207,0.7550786714139519,1.4798293739826958,0.058560849514085,0.750549690479474,3.044018585390207,spectral
440100,广州,广东,Q2,-0.25,1.3,0.8471948761217263,1.9165460546076707,2.5916310016727007,3.768254048516084,0.8656271113837599,1.9550587179349987,2.664382415976818,3.855392001059888,1.1311293634221082,1.823333685975533,0.0537340755405198,0.8471948761217263,3.855392001059888,spectral
420800,荆门,湖北,Q2,-0.25,1.3,0.7559138254945585,1.473806631986463,2.1668071035803926,3.015358299723836,0.7738279449027496,1.516283960463216,2.247604040164864,3.114549014939616,0.7934471290395372,1.5056074046873258,0.0595806557181943,0.7559138254945585,3.114549014939616,spectral
320500,苏州,江苏,Q2,-0.25,1.3,0.7494700460664472,1.3604667190125097,2.1547991026846125,2.872802413200381,0.7677350978408715,1.3971591080697898,2.230175591667916,2.962698672551034,0.6724111380671749,1.486085571702289,0.0547319167151227,0.7494700460664472,2.962698672551034,spectral
441700,阳江,广东,Q2,-0.25,1.3,0.8817256969130938,1.890065661913343,2.7301916609500987,3.832511219990797,0.9020531368161055,1.926487387446563,2.802893724975686,3.91182310949556,1.060215418118567,1.9184815864015063,0.0514004080623927,0.8817256969130938,3.91182310949556,spectral
