adcode,plot_order,minimum_gain_pct,maximum_gain_pct,baseline_gain_pct,largest_climate_term_changed
210800,203,1.5975469088245653,1.8852350315742727,1.7738551298039251,False
370300,204,2.261256738911266,3.4301923494856945,3.015292006883108,True
110000,205,2.0739786472955046,3.159455063234917,2.7867457401914653,True
370700,206,2.1487503196812474,3.1174764916463094,2.7688654153682712,True
533300,207,2.781477877993299,4.251519768883449,3.7261138954504114,True
440400,208,3.446721373600403,5.667529922369141,4.875687387048089,True
410100,209,2.5824856320407763,4.103834424214292,3.5703302788049784,True
440500,210,3.315447813049621,5.358245978489262,4.629668927557984,True
370800,211,2.388009035266281,3.663920451909553,3.2085403046655303,True
411200,212,2.5565383720292933,4.027683712978436,3.5156904139605816,True
411100,213,2.692698249649461,4.31962856143242,3.745781931758807,True
130800,214,1.801641508882268,2.485992217825972,2.247648198816488,True
410700,215,2.436416561056398,3.781076348751266,3.3088868375226177,True
371100,216,2.1377968167017203,2.988819247194141,2.676031978408866,False
411600,217,2.6261507099319514,4.173529629284789,3.626600088670884,True
610400,218,2.65811393664237,4.286569851737032,3.7239719550493655,True
130200,219,1.9478103165858407,2.7764920990939856,2.4835639614398053,True
140300,220,2.028205556938434,2.9079586642613897,2.593089991092934,True
210200,221,1.610001467243216,1.8513792994298228,1.7524472289926374,False
211300,222,1.5695727922991898,1.9153457881776916,1.7891525678137563,False
610200,223,2.553639329131263,4.060508477430358,3.5382327447245787,True
140500,224,2.3306113890067426,3.498874899546145,3.089813364223093,True
150500,225,1.3751857795096356,1.5287166806211117,1.4753550483000977,False
640400,226,1.711694157117316,1.969986203711338,1.8645805637150128,False
411000,227,2.653288111035401,4.275356729570023,3.7060935471116654,True
370100,228,2.2748127251800643,3.457881139176422,3.0391180530428885,True
130300,229,1.70227388298001,2.099193660572385,1.9499034203523724,False
410200,230,2.505462351468113,3.912359846357005,3.4150615788449024,True
120000,231,2.045265110368999,3.0427013212818155,2.692844403683625,True
652700,232,2.021981488593472,3.1338775308181965,2.760080551134392,True
370900,233,2.3193693942088256,3.5600388625580903,3.120275146180252,True
350200,234,3.361070783197761,5.576164712515164,4.789409480357953,True
130400,235,2.393942970335305,3.758312062940905,3.283020674898407,True
211400,236,1.605069328424347,1.903968308567494,1.7885012367423458,False
150400,237,1.4074774571247284,1.5585193640487605,1.5059958033741383,False
410600,238,2.4389350407509225,3.809739470725426,3.3304039686582687,True
130500,239,2.351497590980633,3.6965038475852863,3.228181825888932,True
370600,240,1.967229511563784,2.602652046479381,2.366314969072936,False
131000,241,2.091271057524557,3.182738765861948,2.8042499096381457,True
140100,242,2.019748976524216,2.9184525572925724,2.601833709369128,True
140400,243,2.119047601131996,3.0401695959838326,2.716177778889173,True
140700,244,2.1128966983538167,3.106711018622144,2.75698817303458,True
130600,245,2.190607905220454,3.429274980364161,3.0028028798071205,True
610600,246,2.1112157648923047,3.0061078957324794,2.6902379229057694,True
621000,247,1.9995907926157572,2.7057000055179525,2.4532387208389794,False
610500,248,2.593903722085656,4.186964013797856,3.637320965689295,True
371600,249,2.171468721326919,3.267559569464229,2.8782082745510085,True
130700,250,1.7631982568317772,2.396149444665574,2.178205813976919,True
533100,251,3.2751836938693657,5.553456628484188,4.75412316505095,True
410500,252,2.4384940199500216,3.826628640251184,3.342488425762413,True
130100,253,2.250966739104632,3.525431035881854,3.084577595914806,True
141000,254,2.347902217875486,3.5974446838712426,3.164366026552301,True
410900,255,2.4514951396822138,3.864754565353956,3.3706781336667824,True
140800,256,2.424526687045514,3.776629249009744,3.305678917582111,True
371000,257,1.8757219553734217,2.3428420893589763,2.1602639239928,False
530400,258,2.8391143872390057,4.225372709421893,3.721430027183725,True
370200,259,1.9788957717786548,2.657723197352979,2.406039591870379,False
440800,260,3.5500418519582637,5.978200820138357,5.119502580914959,True
450500,261,3.427583488771924,5.648562374048582,4.862557467684869,True
152500,262,1.103694192315796,1.3252803944619362,1.2050996173084585,False
130900,263,2.1116855445115768,3.201532835828713,2.818036303130156,True
654300,264,1.537210439595582,2.03708401206224,1.8746668787658072,True
