context,strategy,share,before_viable,after_viable,new_viable,before_si,after_si,before_sj,after_sj,before_t,after_t,switches,before_npv_usd,after_npv_usd,private_gain_usd,direct_support_usd,admin_usd,total_public_usd,additional_discounted_mwh,new_support_usd,switch_support_usd,same_support_usd,plotted_y,plotted_x
cap,New technology,0.178,258,306,48,123,0,135,306,0,0,123,30615326.90499036,48879199.9764024,18263873.07141205,20970180.0,1048509.0,22018689.0,421361.4180779278,3289440.0,8429190.0,9251550.0,48.0,22.018689
cap,Matched gap,0.178,258,307,49,123,304,135,3,0,0,135,30615326.90499036,30615510.90499036,184.00000000000185,4316772.197099779,215838.60985498896,4532610.806954768,970737.2636920862,2468088.634941702,1848683.5621580768,0.0,49.0,4.532610806954768
cap,General,0.179,258,307,49,123,304,135,3,0,0,135,30615326.90499036,56909772.00830592,26294445.10331557,30611033.30041536,1530551.6650207678,32141584.965436123,970737.2636920862,4807393.887562849,13501904.34393445,12301735.068918051,49.0,32.141584965436124
cap,New technology,0.179,258,306,48,123,0,135,306,0,0,123,30615326.90499036,48997009.9764024,18381683.07141205,21087990.0,1054399.5,22142389.5,421361.4180779278,3307920.0,8476545.0,9303525.0,48.0,22.1423895
cap,Matched gap,0.179,258,307,49,123,304,135,3,0,0,135,30615326.90499036,30615510.90499036,184.00000000000185,4316772.197099779,215838.60985498896,4532610.806954768,970737.2636920862,2468088.634941702,1848683.5621580768,0.0,49.0,4.532610806954768
cap,General,0.18,258,307,49,123,304,135,3,0,0,135,30615326.90499036,57080783.36752613,26465456.46253577,30782044.65963555,1539102.2329817775,32321146.89261733,970737.2636920862,4834250.836655378,13577333.977140786,12370459.845839383,49.0,32.32114689261733
cap,New technology,0.18,258,306,48,123,0,135,306,0,0,123,30615326.90499036,49114819.9764024,18499493.07141205,21205800.0,1060290.0,22266090.0,421361.4180779278,3326400.0,8523900.0,9355500.0,48.0,22.26609
cap,Matched gap,0.18,258,307,49,123,304,135,3,0,0,135,30615326.90499036,30615510.90499036,184.00000000000185,4316772.197099779,215838.60985498896,4532610.806954768,970737.2636920862,2468088.634941702,1848683.5621580768,0.0,49.0,4.532610806954768
cap,General,0.181,258,307,49,123,304,135,3,0,0,135,30615326.90499036,57251794.72674632,26636467.821755964,30953056.018855743,1547652.8009427872,32500708.819798533,970737.2636920862,4861107.785747908,13652763.610347122,12439184.622760717,49.0,32.50070881979853
cap,New technology,0.181,258,306,48,123,0,135,306,0,0,123,30615326.90499036,49232629.9764024,18617303.07141205,21323610.0,1066180.5,22389790.5,421361.4180779278,3344880.0,8571255.0,9407475.0,48.0,22.3897905
cap,Matched gap,0.181,258,307,49,123,304,135,3,0,0,135,30615326.90499036,30615510.90499036,184.00000000000185,4316772.197099779,215838.60985498896,4532610.806954768,970737.2636920862,2468088.634941702,1848683.5621580768,0.0,49.0,4.532610806954768
cap,General,0.182,258,307,49,123,305,135,2,0,0,135,30615326.90499036,57422956.896825366,26807629.991835,31155687.698398564,1557784.3849199284,32713472.08331849,971840.6624842312,4919585.055163057,13728193.24355346,12507909.399682043,49.0,32.71347208331849
cap,New technology,0.182,258,307,49,123,0,135,307,0,0,123,30615326.90499036,49350772.78444447,18735445.879454117,21511490.0,1075574.5,22587064.5,434649.3608691375,3433430.0,8618610.0,9459450.0,49.0,22.5870645
cap,Matched gap,0.182,258,307,49,123,305,135,2,0,0,135,30615326.90499036,30615510.90499036,184.00000000000185,4348241.70656356,217412.085328178,4565653.791891739,971840.6624842312,2499558.144405484,1848683.5621580768,0.0,49.0,4.565653791891739
cap,General,0.183,258,307,49,123,305,135,2,0,0,135,30615326.90499036,57594141.99406931,26978815.089078948,31326872.795642503,1566343.6397821251,32893216.43542463,971840.6624842312,4946615.742279338,13803622.8767598,12576634.176603368,49.0,32.89321643542463
cap,New technology,0.183,258,307,49,123,0,135,307,0,0,123,30615326.90499036,49468967.78444447,18853640.879454117,21629685.0,1081484.25,22711169.25,434649.3608691375,3452295.0,8665965.0,9511425.0,49.0,22.71116925
cap,Matched gap,0.183,258,307,49,123,305,135,2,0,0,135,30615326.90499036,30615510.90499036,184.00000000000185,4348241.70656356,217412.085328178,4565653.791891739,971840.6624842312,2499558.144405484,1848683.5621580768,0.0,49.0,4.565653791891739
cap,General,0.184,258,308,50,123,307,135,1,0,0,135,30615326.90499036,57765558.85916895,27150231.95417859,31632833.485626698,1581641.674281335,33214475.159908038,987288.7125097543,5108422.0221358575,13879052.50996614,12645358.9535247,50.0,33.21447515990804
cap,New technology,0.184,258,307,49,123,0,135,307,0,0,123,30615326.90499036,49587162.78444447,18971835.879454117,21747880.0,1087394.0,22835274.0,434649.3608691375,3471160.0,8713320.0,9563400.0,49.0,22.835274
cap,Matched gap,0.184,258,308,50,123,307,135,1,0,0,135,30615326.90499036,30615511.90499036,185.00000000000185,4482786.531448109,224139.3265724055,4706925.858020515,987288.7125097543,2634102.969290032,1848683.5621580768,0.0,50.0,4.706925858020515
cap,General,0.185,258,308,50,123,307,135,1,0,0,135,30615326.90499036,57937476.4324604,27322149.52747004,31804751.05891814,1590237.5529459072,33394988.61186405,987288.7125097543,5136185.185299639,13954482.143172473,12714083.730446031,50.0,33.39498861186405
cap,New technology,0.185,258,307,49,123,0,135,307,0,0,123,30615326.90499036,49705357.78444447,19090030.879454117,21866075.0,1093303.75,22959378.75,434649.3608691375,3490025.0,8760675.0,9615375.0,49.0,22.95937875
cap,Matched gap,0.185,258,308,50,123,307,135,1,0,0,135,30615326.90499036,30615511.90499036,185.00000000000185,4482786.531448109,224139.3265724055,4706925.858020515,987288.7125097543,2634102.969290032,1848683.5621580768,0.0,50.0,4.706925858020515
cap,General,0.186,258,309,51,123,308,135,1,0,0,135,30615326.90499036,58109417.98561413,27494091.080623776,32080593.90462722,1604029.695231361,33684623.59985858,1001612.6893147684,5267873.6208810415,14029911.776378814,12782808.507367363,51.0,33.68462359985858
cap,New technology,0.186,258,307,49,123,0,135,307,0,0,123,30615326.90499036,49823552.78444447,19208225.879454117,21984270.0,1099213.5,23083483.5,434649.3608691375,3508890.0,8808030.0,9667350.0,49.0,23.0834835
cap,Matched gap,0.186,258,309,51,123,308,135,1,0,0,135,30615326.90499036,30615512.90499036,186.00000000000185,4586688.824003439,229334.441200172,4816023.265203612,1001612.6893147684,2738005.261845364,1848683.5621580768,0.0,51.0,4.816023265203612
cap,General,0.187,258,309,51,123,308,135,1,0,0,135,30615326.90499036,58281894.29692934,27666567.391938977,32253070.21594242,1612653.510797121,33865723.72673954,1001612.6893147684,5296195.522068574,14105341.409585148,12851533.284288695,51.0,33.86572372673954
cap,New technology,0.187,258,307,49,123,0,135,307,0,0,123,30615326.90499036,49941747.78444447,19326420.879454117,22102465.0,1105123.25,23207588.25,434649.3608691375,3527755.0,8855385.0,9719325.0,49.0,23.20758825
cap,Matched gap,0.187,258,309,51,123,308,135,1,0,0,135,30615326.90499036,30615512.90499036,186.00000000000185,4586688.824003439,229334.441200172,4816023.265203612,1001612.6893147684,2738005.261845364,1848683.5621580768,0.0,51.0,4.816023265203612
cap,General,0.188,258,309,51,123,308,135,1,0,0,135,30615326.90499036,58454370.60824454,27839043.70325418,32425546.52725763,1621277.3263628816,34046823.853620514,1001612.6893147684,5324517.423256106,14180771.04279149,12920258.061210029,51.0,34.046823853620516
cap,New technology,0.188,258,307,49,123,0,135,307,0,0,123,30615326.90499036,50059942.78444447,19444615.879454117,22220660.0,1111033.0,23331693.0,434649.3608691375,3546620.0,8902740.0,9771300.0,49.0,23.331693
cap,Matched gap,0.188,258,309,51,123,308,135,1,0,0,135,30615326.90499036,30615512.90499036,186.00000000000185,4586688.824003439,229334.441200172,4816023.265203612,1001612.6893147684,2738005.261845364,1848683.5621580768,0.0,51.0,4.816023265203612
cap,General,0.189,258,309,51,123,309,135,0,0,0,135,30615326.90499036,58627012.46339476,28011685.558404397,32630859.32506169,1631542.9662530846,34262402.29131477,1002686.0522771616,5385675.810932513,14256200.675997827,12988982.838131351,51.0,34.26240229131477
cap,New technology,0.189,258,307,49,123,0,135,307,0,0,123,30615326.90499036,50178137.78444447,19562810.879454117,22338855.0,1116942.75,23455797.75,434649.3608691375,3565485.0,8950095.0,9823275.0,49.0,23.45579775
cap,Matched gap,0.189,258,309,51,123,309,135,0,0,0,135,30615326.90499036,30615512.90499036,186.00000000000185,4619359.766657295,230967.98833286477,4850327.75499016,1002686.0522771616,2770676.204499218,1848683.5621580768,0.0,51.0,4.85032775499016
cap,General,0.19,258,309,51,123,309,135,0,0,0,135,30615326.90499036,58799662.51273371,28184335.607743345,32803509.374400634,1640175.468720032,34443684.843120664,1002686.0522771616,5414171.450143795,14331630.309204165,13057707.61505268,51.0,34.443684843120664
cap,New technology,0.19,258,307,49,123,0,135,307,0,0,123,30615326.90499036,50296332.78444447,19681005.879454117,22457050.0,1122852.5,23579902.5,434649.3608691375,3584350.0,8997450.0,9875250.0,49.0,23.5799025
cap,Matched gap,0.19,258,309,51,123,309,135,0,0,0,135,30615326.90499036,30615512.90499036,186.00000000000185,4619359.766657295,230967.98833286477,4850327.75499016,1002686.0522771616,2770676.204499218,1848683.5621580768,0.0,51.0,4.85032775499016
cap,General,0.191,258,309,51,123,309,135,0,0,0,135,30615326.90499036,58972312.56207265,28356985.657082297,32976159.423739597,1648807.9711869797,34624967.39492658,1002686.0522771616,5442667.089355079,14407059.942410504,13126432.391974011,51.0,34.62496739492658
cap,New technology,0.191,258,308,50,123,0,135,308,0,0,123,30615326.90499036,50414736.910966456,19799410.005976096,22648780.0,1132439.0,23781219.0,447847.5866223449,3676750.0,9044805.0,9927225.0,50.0,23.781219
cap,Matched gap,0.191,258,309,51,123,309,135,0,0,0,135,30615326.90499036,30615512.90499036,186.00000000000185,4619359.766657295,230967.98833286477,4850327.75499016,1002686.0522771616,2770676.204499218,1848683.5621580768,0.0,51.0,4.85032775499016
cap,General,0.192,258,311,53,123,311,135,0,0,0,135,30615326.90499036,59145378.33171128,28530051.42672092,33363364.874198787,1668168.2437099395,35031533.11790873,1031175.5784944418,5685718.12968661,14482489.575616837,13195157.168895343,53.0,35.03153311790873
cap,New technology,0.192,258,308,50,123,0,135,308,0,0,123,30615326.90499036,50533316.910966456,19917990.005976096,22767360.0,1138368.0,23905728.0,447847.5866223449,3696000.0,9092160.0,9979200.0,50.0,23.905728
cap,Matched gap,0.192,258,311,53,123,311,135,0,0,0,135,30615326.90499036,30615514.90499036,188.00000000000185,4833501.447477872,241675.0723738936,5075176.519851766,1031175.5784944418,2984817.8853197945,1848683.5621580768,0.0,53.0,5.075176519851766
cap,General,0.193,258,311,53,123,311,135,0,0,0,135,30615326.90499036,59319145.85709772,28703818.952107374,33537132.399585247,1676856.6199792624,35213989.01956451,1031175.5784944418,5715331.244945394,14557919.208823176,13263881.94581667,53.0,35.21398901956451
cap,New technology,0.193,258,308,50,123,0,135,308,0,0,123,30615326.90499036,50651896.910966456,20036570.005976096,22885940.0,1144297.0,24030237.0,447847.5866223449,3715250.0,9139515.0,10031175.0,50.0,24.030237
cap,Matched gap,0.193,258,311,53,123,311,135,0,0,0,135,30615326.90499036,30615514.90499036,188.00000000000185,4833501.447477872,241675.0723738936,5075176.519851766,1031175.5784944418,2984817.8853197945,1848683.5621580768,0.0,53.0,5.075176519851766
cap,General,0.194,258,312,54,123,312,135,0,0,0,135,30615326.90499036,59493178.58440983,28877851.67941948,33819295.10157932,1690964.7550789665,35510259.856658295,1045393.83824629,5853339.536811809,14633348.84202952,13332606.722738,54.0,35.510259856658294
cap,New technology,0.194,258,309,51,123,0,135,309,0,0,123,30615326.90499036,50770582.71101647,20155255.80602611,23079210.0,1153960.5,24233170.5,461014.35421375313,3809190.0,9186870.0,10083150.0,51.0,24.2331705
cap,Matched gap,0.194,258,312,54,123,312,135,0,0,0,135,30615326.90499036,30615515.90499036,189.00000000000185,4941632.422159841,247081.62110799208,5188714.043267834,1045393.83824629,3092948.860001765,1848683.5621580768,0.0,54.0,5.188714043267834
cap,General,0.195,258,312,54,123,312,135,0,0,0,135,30615326.90499036,59667504.84782004,29052177.942829683,33993621.364989534,1699681.0682494768,35693302.43323901,1045393.83824629,5883511.390094344,14708778.475235855,13401331.499659335,54.0,35.69330243323901
cap,New technology,0.195,258,310,52,123,0,135,310,0,0,123,30615326.90499036,50889650.15616481,20274323.251174454,23273250.0,1163662.5,24436912.5,474171.4129326197,3903900.0,9234225.0,10135125.0,52.0,24.4369125
cap,Matched gap,0.195,258,312,54,123,312,135,0,0,0,135,30615326.90499036,30615515.90499036,189.00000000000185,4941632.422159841,247081.62110799208,5188714.043267834,1045393.83824629,3092948.860001765,1848683.5621580768,0.0,54.0,5.188714043267834
cap,General,0.196,258,312,54,123,312,135,0,0,0,135,30615326.90499036,59841831.11123024,29226504.20623989,34167947.62839973,1708397.3814199865,35876345.00981972,1045393.83824629,5913683.243376877,14784208.108442193,13470056.276580663,54.0,35.87634500981972
cap,New technology,0.196,258,310,52,123,0,135,310,0,0,123,30615326.90499036,51009000.15616481,20393673.251174454,23392600.0,1169630.0,24562230.0,474171.4129326197,3923920.0,9281580.0,10187100.0,52.0,24.56223
cap,Matched gap,0.196,258,312,54,123,312,135,0,0,0,135,30615326.90499036,30615515.90499036,189.00000000000185,4941632.422159841,247081.62110799208,5188714.043267834,1045393.83824629,3092948.860001765,1848683.5621580768,0.0,54.0,5.188714043267834
cap,General,0.197,258,313,55,123,313,135,0,0,0,135,30615326.90499036,60016526.121652655,29401199.21666229,34452345.28248881,1722617.2641244405,36174962.54661325,1059572.7812735206,6053926.487338289,14859637.741648523,13538781.053501992,55.0,36.17496254661325
cap,New technology,0.197,258,310,52,123,0,135,310,0,0,123,30615326.90499036,51128350.15616481,20513023.251174454,23511950.0,1175597.5,24687547.5,474171.4129326197,3943940.0,9328935.0,10239075.0,52.0,24.6875475
cap,Matched gap,0.197,258,313,55,123,313,135,0,0,0,135,30615326.90499036,30615516.90499036,190.00000000000185,5051336.065826515,252566.80329132572,5303902.869117841,1059572.7812735206,3202652.5036684377,1848683.5621580768,0.0,55.0,5.303902869117841
cap,General,0.198,258,313,55,123,313,135,0,0,0,135,30615326.90499036,60191411.12308661,29576084.21809625,34627230.28392277,1731361.5141961386,36358591.79811891,1059572.7812735206,6084657.078644574,14935067.374854866,13607505.830423323,55.0,36.35859179811891
cap,New technology,0.198,258,310,52,123,0,135,310,0,0,123,30615326.90499036,51247700.15616481,20632373.251174454,23631300.0,1181565.0,24812865.0,474171.4129326197,3963960.0,9376290.0,10291050.0,52.0,24.812865
cap,Matched gap,0.198,258,313,55,123,313,135,0,0,0,135,30615326.90499036,30615516.90499036,190.00000000000185,5051336.065826515,252566.80329132572,5303902.869117841,1059572.7812735206,3202652.5036684377,1848683.5621580768,0.0,55.0,5.303902869117841
cap,General,0.199,258,313,55,123,313,135,0,0,0,135,30615326.90499036,60366296.12452056,29750969.2195302,34802115.285356715,1740105.7642678358,36542221.04962456,1059572.7812735206,6115387.669950858,15010497.0080612,13676230.607344655,55.0,36.542221049624565
cap,New technology,0.199,258,311,53,123,0,135,311,0,0,123,30615326.90499036,51367167.52057058,20751840.615580227,23827265.0,1191363.25,25018628.25,487290.344632922,4060595.0,9423645.0,10343025.0,53.0,25.01862825
cap,Matched gap,0.199,258,313,55,123,313,135,0,0,0,135,30615326.90499036,30615516.90499036,190.00000000000185,5051336.065826515,252566.80329132572,5303902.869117841,1059572.7812735206,3202652.5036684377,1848683.5621580768,0.0,55.0,5.303902869117841
cap,General,0.2,258,313,55,123,313,135,0,0,0,135,30615326.90499036,60541181.1259545,29925854.22096416,34977000.28679067,1748850.0143395336,36725850.301130205,1059572.7812735206,6146118.261257149,15085926.641267546,13744955.384265982,55.0,36.72585030113021
cap,New technology,0.2,258,311,53,123,0,135,311,0,0,123,30615326.90499036,51486902.52057058,20871575.615580227,23947000.0,1197350.0,25144350.0,487290.344632922,4081000.0,9471000.0,10395000.0,53.0,25.14435
cap,Matched gap,0.2,258,313,55,123,313,135,0,0,0,135,30615326.90499036,30615516.90499036,190.00000000000185,5051336.065826515,252566.80329132572,5303902.869117841,1059572.7812735206,3202652.5036684377,1848683.5621580768,0.0,55.0,5.303902869117841
cap,General,0.201,258,313,55,123,313,135,0,0,0,135,30615326.90499036,60716066.12738846,30100739.22239811,35151885.28822462,1757594.2644112313,36909479.552635856,1059572.7812735206,6176848.852563434,15161356.27447388,13813680.161187312,55.0,36.90947955263586
cap,New technology,0.201,258,311,53,123,0,135,311,0,0,123,30615326.90499036,51606637.52057058,20991310.615580227,24066735.0,1203336.75,25270071.75,487290.344632922,4101405.0,9518355.0,10446975.0,53.0,25.27007175
cap,Matched gap,0.201,258,313,55,123,313,135,0,0,0,135,30615326.90499036,30615516.90499036,190.00000000000185,5051336.065826515,252566.80329132572,5303902.869117841,1059572.7812735206,3202652.5036684377,1848683.5621580768,0.0,55.0,5.303902869117841
cap,General,0.202,258,313,55,123,313,135,0,0,0,135,30615326.90499036,60890951.128822416,30275624.223832063,35326770.28965859,1766338.5144829296,37093108.80414152,1059572.7812735206,6207579.443869719,15236785.90768022,13882404.938108647,55.0,37.09310880414152
cap,New technology,0.202,258,312,54,123,0,135,312,0,0,123,30615326.90499036,51726619.51667561,21111292.61168525,24264240.0,1213212.0,25477452.0,500383.6421257054,4199580.0,9565710.0,10498950.0,54.0,25.477452
cap,Matched gap,0.202,258,313,55,123,313,135,0,0,0,135,30615326.90499036,30615516.90499036,190.00000000000185,5051336.065826515,252566.80329132572,5303902.869117841,1059572.7812735206,3202652.5036684377,1848683.5621580768,0.0,55.0,5.303902869117841
cap,General,0.203,258,314,56,123,314,135,0,0,0,135,30615326.90499036,61066287.784651496,30450960.879661143,35615079.10991391,1780753.9554956956,37395833.06540961,1073669.9862817614,6351733.853997385,15312215.540886551,13951129.715029966,56.0,37.39583306540961
cap,New technology,0.203,258,312,54,123,0,135,312,0,0,123,30615326.90499036,51846739.51667561,21231412.611685246,24384360.0,1219218.0,25603578.0,500383.6421257054,4220370.0,9613065.0,10550925.0,54.0,25.603578
cap,Matched gap,0.203,258,314,56,123,314,135,0,0,0,135,30615326.90499036,30615517.90499036,191.00000000000185,5164309.230252771,258215.46151263852,5422524.69176541,1073669.9862817614,3315625.6680946937,1848683.5621580768,0.0,56.0,5.4225246917654095
cap,General,0.204,258,315,57,123,315,135,0,0,0,135,30615326.90499036,61242082.37010111,30626755.465110745,35904505.40621674,1795225.270310837,37699730.67652758,1087750.7026293282,6497005.740172554,15387645.174092889,14019854.491951298,57.0,37.69973067652758
cap,New technology,0.204,258,312,54,123,0,135,312,0,0,123,30615326.90499036,51966859.51667561,21351532.611685246,24504480.0,1225224.0,25729704.0,500383.6421257054,4241160.0,9660420.0,10602900.0,54.0,25.729704
cap,Matched gap,0.204,258,315,57,123,315,135,0,0,0,135,30615326.90499036,30615518.90499036,192.00000000000185,5277941.941106005,263897.09705530026,5541839.038161305,1087750.7026293282,3429258.378947928,1848683.5621580768,0.0,57.0,5.541839038161305
cap,General,0.205,258,315,57,123,315,135,0,0,0,135,30615326.90499036,61418084.84758255,30802757.9425922,36080507.8836982,1804025.3941849105,37884533.27788311,1087750.7026293282,6528853.807526342,15463074.807299228,14088579.268872632,57.0,37.884533277883115
cap,New technology,0.205,258,312,54,123,0,135,312,0,0,123,30615326.90499036,52086979.51667561,21471652.611685246,24624600.0,1231230.0,25855830.0,500383.6421257054,4261950.0,9707775.0,10654875.0,54.0,25.85583
cap,Matched gap,0.205,258,315,57,123,315,135,0,0,0,135,30615326.90499036,30615518.90499036,192.00000000000185,5277941.941106005,263897.09705530026,5541839.038161305,1087750.7026293282,3429258.378947928,1848683.5621580768,0.0,57.0,5.541839038161305
cap,General,0.206,258,317,59,123,317,135,0,0,0,135,30615326.90499036,61594546.03316202,30979219.128171656,36486710.42696493,1824335.5213482464,38311045.94831317,1115850.186924941,6790901.940665397,15538504.440505568,14157304.045793964,59.0,38.31104594831317
cap,New technology,0.206,258,312,54,123,0,135,312,0,0,123,30615326.90499036,52207099.51667561,21591772.611685246,24744720.0,1237236.0,25981956.0,500383.6421257054,4282740.0,9755130.0,10706850.0,54.0,25.981956
cap,Matched gap,0.206,258,317,59,123,317,135,0,0,0,135,30615326.90499036,30615520.90499036,194.00000000000185,5507685.298793271,275384.2649396636,5783069.563732935,1115850.186924941,3659001.736635195,1848683.5621580768,0.0,59.0,5.783069563732935
cap,General,0.207,258,317,59,123,317,135,0,0,0,135,30615326.90499036,61771665.98669097,31156339.081700608,36663830.38049389,1833191.5190246948,38497021.899518594,1115850.186924941,6823867.484066686,15613934.07371191,14226028.822715288,59.0,38.49702189951859
cap,New technology,0.207,258,313,55,123,0,135,313,0,0,123,30615326.90499036,52327267.45789556,21711940.5529052,24944535.0,1247226.75,26191761.75,513423.83824636217,4383225.0,9802485.0,10758825.0,55.0,26.19176175
cap,Matched gap,0.207,258,317,59,123,317,135,0,0,0,135,30615326.90499036,30615520.90499036,194.00000000000185,5507685.298793271,275384.2649396636,5783069.563732935,1115850.186924941,3659001.736635195,1848683.5621580768,0.0,59.0,5.783069563732935
cap,General,0.208,258,317,59,123,317,135,0,0,0,135,30615326.90499036,61948785.94021993,31333459.035229567,36840950.33402284,1842047.5167011423,38682997.85072399,1115850.186924941,6856833.0274679735,15689363.706918243,14294753.599636624,59.0,38.682997850723986
cap,New technology,0.208,258,313,55,123,0,135,313,0,0,123,30615326.90499036,52447772.45789556,21832445.5529052,25065040.0,1253252.0,26318292.0,513423.83824636217,4404400.0,9849840.0,10810800.0,55.0,26.318292
cap,Matched gap,0.208,258,317,59,123,317,135,0,0,0,135,30615326.90499036,30615520.90499036,194.00000000000185,5507685.298793271,275384.2649396636,5783069.563732935,1115850.186924941,3659001.736635195,1848683.5621580768,0.0,59.0,5.783069563732935
cap,General,0.209,258,317,59,123,317,135,0,0,0,135,30615326.90499036,62125905.89374887,31510578.98875852,37018070.28755179,1850903.5143775896,38868973.80192938,1115850.186924941,6889798.57086926,15764793.340124575,14363478.376557956,59.0,38.86897380192938
cap,New technology,0.209,258,313,55,123,0,135,313,0,0,123,30615326.90499036,52568277.45789556,21952950.5529052,25185545.0,1259277.25,26444822.25,513423.83824636217,4425575.0,9897195.0,10862775.0,55.0,26.44482225
cap,Matched gap,0.209,258,317,59,123,317,135,0,0,0,135,30615326.90499036,30615520.90499036,194.00000000000185,5507685.298793271,275384.2649396636,5783069.563732935,1115850.186924941,3659001.736635195,1848683.5621580768,0.0,59.0,5.783069563732935
cap,General,0.21,258,318,60,123,318,135,0,0,0,135,30615326.90499036,62303056.57113727,31687729.66614691,37312525.22606838,1865626.261303419,39178151.4873718,1129839.0895156334,7040099.099258184,15840222.973330917,14432203.153479278,60.0,39.1781514873718
cap,New technology,0.21,258,314,56,123,0,135,314,0,0,123,30615326.90499036,52688944.12947069,22073617.22448033,25386900.0,1269345.0,26656245.0,526438.0026258982,4527600.0,9944550.0,10914750.0,56.0,26.656245
cap,Matched gap,0.21,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000185,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.997763393,1848683.5621580768,0.0,60.0,5.906240087917542
cap,General,0.211,258,318,60,123,318,135,0,0,0,135,30615326.90499036,62480735.26268998,31865408.357699625,37490203.91762109,1874510.1958810547,39364714.11350215,1129839.0895156334,7073623.380683226,15915652.606537256,14500927.93040061,60.0,39.36471411350215
cap,New technology,0.211,258,314,56,123,0,135,314,0,0,123,30615326.90499036,52809834.12947069,22194507.22448033,25507790.0,1275389.5,26783179.5,526438.0026258982,4549160.0,9991905.0,10966725.0,56.0,26.7831795
cap,Matched gap,0.211,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000185,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.997763393,1848683.5621580768,0.0,60.0,5.906240087917542
cap,General,0.212,258,318,60,123,318,135,0,0,0,135,30615326.90499036,62658413.95424269,32043087.04925233,37667882.6091738,1883394.13045869,39551276.73963249,1129839.0895156334,7107147.662108265,15991082.239743596,14569652.707321944,60.0,39.551276739632485
cap,New technology,0.212,258,314,56,123,0,135,314,0,0,123,30615326.90499036,52930724.12947069,22315397.22448033,25628680.0,1281434.0,26910114.0,526438.0026258982,4570720.0,10039260.0,11018700.0,56.0,26.910114
cap,Matched gap,0.212,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000185,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.997763393,1848683.5621580768,0.0,60.0,5.906240087917542
cap,General,0.213,258,318,60,123,318,135,0,0,0,135,30615326.90499036,62836092.6457954,32220765.74080504,37845561.3007265,1892278.0650363248,39737839.36576283,1129839.0895156334,7140671.943533303,16066511.872949932,14638377.484243276,60.0,39.73783936576283
cap,New technology,0.213,258,314,56,123,0,135,314,0,0,123,30615326.90499036,53051614.12947069,22436287.22448033,25749570.0,1287478.5,27037048.5,526438.0026258982,4592280.0,10086615.0,11070675.0,56.0,27.0370485
cap,Matched gap,0.213,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000185,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.997763393,1848683.5621580768,0.0,60.0,5.906240087917542
cap,General,0.214,258,318,60,123,318,135,0,0,0,135,30615326.90499036,63013771.337348096,32398444.432357736,38023239.9922792,1901161.9996139605,39924401.991893165,1129839.0895156334,7174196.22495834,16141941.506156264,14707102.261164594,60.0,39.92440199189316
cap,New technology,0.214,258,314,56,123,0,135,314,0,0,123,30615326.90499036,53172504.12947069,22557177.22448033,25870460.0,1293523.0,27163983.0,526438.0026258982,4613840.0,10133970.0,11122650.0,56.0,27.163983
cap,Matched gap,0.214,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000185,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.997763393,1848683.5621580768,0.0,60.0,5.906240087917542
cap,General,0.215,258,318,60,123,318,135,0,0,0,135,30615326.90499036,63191450.0289008,32576123.12391044,38200918.68383192,1910045.934191596,40110964.61802352,1129839.0895156334,7207720.506383379,16217371.139362603,14775827.038085928,60.0,40.11096461802352
cap,New technology,0.215,258,314,56,123,0,135,314,0,0,123,30615326.90499036,53293394.12947069,22678067.22448033,25991350.0,1299567.5,27290917.5,526438.0026258982,4635400.0,10181325.0,11174625.0,56.0,27.2909175
cap,Matched gap,0.215,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000185,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.997763393,1848683.5621580768,0.0,60.0,5.906240087917542
cap,General,0.216,258,318,60,123,318,135,0,0,0,135,30615326.90499036,63369128.72045352,32753801.815463148,38378597.37538462,1918929.8687692315,40297527.24415386,1129839.0895156334,7241244.787808417,16292800.77256894,14844551.815007262,60.0,40.297527244153855
cap,New technology,0.216,258,314,56,123,0,135,314,0,0,123,30615326.90499036,53414284.12947069,22798957.22448033,26112240.0,1305612.0,27417852.0,526438.0026258982,4656960.0,10228680.0,11226600.0,56.0,27.417852
cap,Matched gap,0.216,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000185,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.997763393,1848683.5621580768,0.0,60.0,5.906240087917542
cap,General,0.217,258,319,61,123,319,135,0,0,0,135,30615326.90499036,63547362.11819901,32932035.213208657,38677522.21809122,1933876.110904561,40611398.32899578,1143743.3125105037,7396015.220387352,16368230.405775284,14913276.591928585,61.0,40.611398328995776
