adcode,context,npv_musd,display_y,display_row
620700,cap,0.2400614202849409,13.0,13
620800,cap,0.044439371711906345,13.0,13
620900,cap,0.27194285766378823,13.0,13
621000,cap,0.08668369706791407,13.0,13
621100,cap,0.1038617399225908,13.0,13
621200,cap,-0.03549643675503876,13.0,13
622900,cap,0.1451199662348572,13.104653944768788,13
623000,cap,0.144862315605954,13.0,13
110000,cap,0.1869598729208932,14.752773682277933,14
120000,cap,0.1852190154967135,15.190602772622306,14
130100,cap,0.14709199720783533,15.244983868880912,14
130200,cap,0.1566637410906367,14.556155982888416,14
130300,cap,0.1737536849441625,14.925774929131322,14
130400,cap,0.12231660173925354,14.621142277761752,14
130500,cap,0.13107405879818895,15.095770962244664,14
130600,cap,0.1564277186415402,15.416421533296994,14
130700,cap,0.1864234937789596,14.857254783101212,14
130800,cap,0.16843451391941267,15.659570942001736,14
130900,cap,0.16388354445451306,14.66949483624581,14
131000,cap,0.16324735699753648,15.188150161993963,14
131100,cap,0.14872496364214305,15.065380467952096,14
140100,cap,0.16393581679855346,15.458328504472231,14
140200,cap,0.21008011104504767,14.720201238561497,14
140300,cap,0.15127576609506208,15.335008286399457,14
140400,cap,0.14992698866582022,14.739915536671528,14
140500,cap,0.12776242538246071,15.0,14
140600,cap,0.21982300685368955,14.9599995994147,14
140700,cap,0.15602130507416348,15.015194640795169,14
140800,cap,0.13826200363870816,14.688637365110388,14
140900,cap,0.1925908269356032,15.1001710984653,14
141000,cap,0.1419484675033366,15.163483683660683,14
141100,cap,0.17850718546650637,15.401919038192073,14
150100,cap,0.1996988031572353,15.0,14
150200,cap,0.21321556102955924,14.891704278142804,14
150300,cap,0.2249521673368645,15.118011996807155,14
150400,cap,0.18809688519442888,14.649081158116058,14
150500,cap,0.18802966141957347,15.28895437125071,14
150600,cap,0.20723440212713218,14.81838802053846,14
150700,cap,0.12199355462891173,15.103271450802858,14
150800,cap,0.2438799857095961,15.08600682237153,14
150900,cap,0.21211422204693903,14.995459669652995,14
152200,cap,0.1766851819262731,15.023548626489745,14
152500,cap,0.20605936490154722,15.065996502486083,14
152900,cap,0.2607411595781799,15.04483258129217,14
210100,cap,0.16644889745454872,15.557986797101456,14
210200,cap,0.1746563023425075,15.309500217254737,14
210300,cap,0.1544904564030302,15.139771950928608,14
210400,cap,0.12554034359035643,14.791378633931338,14
210500,cap,0.124231744066818,15.488544184842503,14
210600,cap,0.12526994020885535,15.199240218378122,14
210700,cap,0.1778776708096499,14.727784982088309,14
210800,cap,0.1740183355995648,15.205112404420191,14
210900,cap,0.18238912238016328,14.948386149195965,14
211000,cap,0.1559219109989417,15.242867147935783,14
211100,cap,0.1782986376450964,14.6232175562368,14
211200,cap,0.14709139635788746,14.838150110837365,14
211300,cap,0.19983393896573678,15.149106000955275,14
211400,cap,0.1948245359978997,14.913518202424328,14
220100,cap,0.1679750753458361,15.0,14
220200,cap,0.13398400245405548,15.193649761772082,14
220300,cap,0.16217306444506766,15.084348466268171,14
220400,cap,0.13750759851820304,14.405480263157049,14
220500,cap,0.11940471054914951,15.003930410504989,14
220600,cap,0.13539891668601853,15.593665285328452,14
220700,cap,0.19020583906342062,15.0,14
220800,cap,0.2200128990976132,14.833250210669377,14
222400,cap,0.12992065785666557,14.702894309697928,14
230100,cap,0.12653704950956185,15.589019507645695,14
230200,cap,0.16255345064090956,15.304353141837716,14
230300,cap,0.13915779957913116,15.065039212290177,14
230400,cap,0.13399940224947032,14.50010124827293,14
230500,cap,0.11780543987593173,14.708546249498845,14
230600,cap,0.17004029213846378,15.11357749357283,14
230700,cap,0.12640779775609462,14.418795604985885,14
230800,cap,0.13120223685793586,14.877368081152866,14
230900,cap,0.13562501342877648,14.970567774404582,14
231000,cap,0.1150994078204584,14.914846810076579,14
231100,cap,0.12815449730492492,14.316497115307431,14
231200,cap,0.13953248993842807,14.878537750055628,14
232700,cap,0.10922976885622428,15.296261165552206,14
310000,cap,0.06386518875209686,14.795309655116643,14
320100,cap,0.06115195882321518,15.0,14
320200,cap,0.07285325369075918,14.751314849207805,14
320300,cap,0.10157065765748176,15.0,14
320400,cap,0.06231096403739298,15.103652747607462,14
320500,cap,0.05303139624237417,14.793857399451468,14
320600,cap,0.07232691868686822,15.246400689626686,14
320700,cap,0.0911056805329166,15.0,14
320800,cap,0.09422413325843002,14.794415950541943,14
320900,cap,0.09823018094546887,14.486874487106647,14
321000,cap,0.08438343882847482,14.848586504100808,14
321100,cap,0.07088877725308373,14.852966102418062,14
321200,cap,0.07920154254295551,15.303359419285552,14
321300,cap,0.0926714893321423,14.897224283215579,14
340100,cap,0.052736451059955815,15.207002910106034,14
340200,cap,0.05100045108809331,14.895295074688704,14
340300,cap,0.0568511433290073,15.29754583177542,14
340400,cap,0.06954643186046178,15.0,14
340500,cap,0.05098940579314967,15.104705384653446,14
340600,cap,0.09608941061815028,15.412485996787623,14
340700,cap,0.05096826818934983,15.0,14
340800,cap,0.03731585328783126,14.79899974267018,14
341000,cap,0.0034115600317737743,15.0,14
341100,cap,0.06356683883390883,14.899945940487548,14
341200,cap,0.078013982047416,14.914442741227997,14
341300,cap,0.09475410960967622,15.309180282629757,14
341500,cap,0.032793325554191594,15.0,14
341600,cap,0.09571498896815296,14.691458349343229,14
341700,cap,0.039402368917389366,15.187437817494022,14
341800,cap,0.03545153629738206,14.900958617801649,14
370100,cap,0.14395994584526478,14.980205087557266,14
370200,cap,0.1663060581077408,14.852425472960686,14
370300,cap,0.12943347082603088,15.289417752644258,14
370400,cap,0.10491737246332798,14.904428423713679,14
370500,cap,0.17885328274360096,14.51875203314686,14
370600,cap,0.1552880603666416,14.840128659442481,14
370700,cap,0.13742937368995967,15.312242097791316,14
370800,cap,0.12019641215126887,15.287562653750552,14
370900,cap,0.14144132131334777,15.403535006147354,14
371000,cap,0.1653438116054275,14.566465658661716,14
371100,cap,0.13176934402418464,15.389777699666563,14
371300,cap,0.1029023894001266,15.10331323904325,14
371400,cap,0.16814713307064677,14.36104136251279,14
371500,cap,0.16088626068177292,14.93094704125415,14
371600,cap,0.1612856580428678,14.768797314279158,14
371700,cap,0.09817342975359986,14.591577708249638,14
410100,cap,0.10922289646305558,14.704938375796527,14
410200,cap,0.12328590580962193,15.384538536146913,14
410300,cap,0.0936019821664745,15.205515012311832,14
410400,cap,0.07760309919918143,15.019016717963797,14
410500,cap,0.13764402756332414,15.69436299107024,14
410600,cap,0.13208554798657884,14.60191010618248,14
410700,cap,0.1230817249212996,14.891258559879386,14
410800,cap,0.1103319623735058,15.0,14
410900,cap,0.1350734692545552,14.785088218417837,14
411000,cap,0.11683292898221351,14.812511714173905,14
411100,cap,0.106399277521646,15.198002567051425,14
411200,cap,0.1110075292612156,14.602746877646599,14
411300,cap,0.06486611354688285,15.203136169327827,14
411400,cap,0.09140767039766205,15.104634579892739,14
411500,cap,0.034677279395197276,15.101899904445279,14
411600,cap,0.1058602061842978,14.80041831947591,14
411700,cap,0.07068526267284823,15.103689264616097,14
460100,cap,0.11333411174611685,15.097422913946033,14
460200,cap,0.12386080508017984,14.51831318386212,14
460300,cap,0.2088726953315271,15.275505018696286,14
460400,cap,0.07855048402121645,15.133006349490646,14
630100,cap,0.2078348340262285,15.171642802630096,14
630200,cap,0.15512705803803464,14.659003475529762,14
632200,cap,0.2392073018832781,15.0,14
632300,cap,0.1774529283973111,14.832349914229695,14
632500,cap,0.2271824890501005,15.006011326177031,14
632600,cap,0.2533372535245883,15.0,14
632700,cap,0.2870304739226991,15.0,14
632800,cap,0.29569993461529087,15.0,14
640100,cap,0.2175085158598572,15.074267553218117,14
640200,cap,0.22851198851994167,14.902693391471693,14
640300,cap,0.20086381482723425,15.252981199047426,14
640400,cap,0.11687003370273681,15.191875188738805,14
640500,cap,0.20484727472863312,14.918550794909784,14
650100,cap,0.19600259910055456,14.809900551955447,14
650200,cap,0.18303730761131884,15.089677701307952,14
650400,cap,0.2289010864613433,14.79810580604996,14
650500,cap,0.23311831021514,15.07818173297063,14
652300,cap,0.19060190020743728,15.388365838280098,14
652700,cap,0.1331469085710329,15.49299273764139,14
652800,cap,0.27798754553257854,15.0,14
652900,cap,0.2257843386420294,15.222176212663612,14
653000,cap,0.2689162869202506,15.0,14
653100,cap,0.28238454334795604,15.088349070736854,14
653200,cap,0.30222412096511847,15.063334022779564,14
654000,cap,0.15118024226008037,14.930722547084109,14
654200,cap,0.16600362170071276,14.462100025159025,14
654300,cap,0.16966522448473212,14.756925271698417,14
520100,area,0.2675608507544678,0.09223425725701162,0
520200,area,0.3929250890015777,0.0,0
520300,area,0.11074969715892394,0.0,0
520400,area,0.3163722798393724,0.0,0
520500,area,0.3278492407427885,0.09702178154748253,0
520600,area,0.2531138430291577,0.0,0
522300,area,0.44271715300123415,0.0,0
522600,area,0.35635271830714627,0.0,0
522700,area,0.36661285009691963,0.0986128223859879,0
500000,area,0.3229126200930446,1.0,1
430100,area,0.6114400142423319,2.0871108307979114,2
430200,area,0.5945048853205527,2.0,2
430300,area,0.5962618477211344,1.8954678792255066,2
430400,area,0.5699919128157412,2.0835154402544376,2
430500,area,0.49194149610663856,1.904166580298174,2
430600,area,0.6373622307942907,2.0,2
430700,area,0.551581872428078,2.0,2
430800,area,0.4041622466809855,2.0,2
430900,area,0.5320285252320925,2.0904122185211165,2
