tcell_c,airmass,predicted_advantage_pct
15.5,2.44,-1.0484914451744711
15.5,2.46,-1.083633579214463
15.5,2.48,-1.1187757132544547
15.5,2.5,-1.1539178472944462
15.5,2.5199999999999996,-1.1890599813344374
15.5,2.54,-1.2242021153744298
15.5,2.5599999999999996,-1.259344249414421
15.5,2.58,-1.2944863834544134
15.5,2.5999999999999996,-1.3296285174944045
15.5,2.62,-1.364770651534397
15.5,2.6399999999999997,-1.3999127855743878
15.5,2.66,-1.4350549196143805
15.5,2.6799999999999997,-1.4701970536543714
15.5,2.6999999999999997,-1.5053391876943631
15.5,2.7199999999999998,-1.540481321734355
15.5,2.7399999999999998,-1.5756234557743467
15.5,2.76,-1.6107655898143385
15.5,2.78,-1.6459077238543303
15.5,2.8,-1.681049857894322
16.0,1.1,1.3987871916029957
16.0,1.12,1.3636450575630041
16.0,1.1400000000000001,1.3285029235230124
16.0,1.1600000000000001,1.2933607894830206
16.0,1.1800000000000002,1.2582186554430288
16.0,1.2000000000000002,1.223076521403037
16.0,1.22,1.1879343873630455
16.0,1.24,1.152792253323054
16.0,1.26,1.1176501192830621
16.0,1.28,1.0825079852430703
16.0,1.3,1.0473658512030786
16.0,1.32,1.0122237171630868
16.0,1.34,0.977081583123095
16.0,1.36,0.9419394490831032
16.0,1.3800000000000001,0.9067973150431116
16.0,1.4,0.8716551810031201
16.0,1.42,0.8365130469631283
16.0,1.44,0.8013709129231367
16.0,1.46,0.7662287788831449
16.0,1.48,0.7310866448431531
16.0,1.5,0.6959445108031613
16.0,1.52,0.6608023767631697
16.0,1.54,0.6256602427231779
16.0,1.56,0.5905181086831861
16.0,1.58,0.5553759746431942
16.0,1.6,0.5202338406032025
16.0,1.62,0.4850917065632107
16.0,1.6400000000000001,0.44994957252321893
16.0,1.6600000000000001,0.4148074384832272
16.0,1.6800000000000002,0.37966530444323543
16.0,1.7,0.34452317040324404
16.0,1.72,0.3093810363632523
16.0,1.74,0.27423890232326054
16.0,1.76,0.2390967682832688
16.0,1.78,0.20395463424327703
16.0,1.7999999999999998,0.16881250020328564
16.0,1.8199999999999998,0.1336703661632939
16.0,1.8399999999999999,0.09852823212330213
16.0,1.8599999999999999,0.06338609808331037
16.0,1.88,0.028243964043318623
16.0,1.9,-0.006898169996673156
16.0,1.92,-0.04204030403666491
16.0,1.94,-0.07718243807665669
16.0,1.96,-0.11232457211664841
16.0,1.98,-0.1474667061566402
16.0,2.0,-0.18260884019663198
16.0,2.02,-0.2177509742366237
16.0,2.04,-0.2528931082766155
16.0,2.06,-0.2880352423166072
16.0,2.08,-0.323177376356599
16.0,2.1,-0.35831951039659077
16.0,2.12,-0.39346164443658255
16.0,2.1399999999999997,-0.42860377847657355
16.0,2.16,-0.4637459125165661
16.0,2.1799999999999997,-0.498888046556557
16.0,2.2,-0.5340301805965495
16.0,2.2199999999999998,-0.5691723146365405
16.0,2.24,-0.6043144486765331
16.0,2.26,-0.6394565827165241
16.0,2.28,-0.6745987167565158
16.0,2.3,-0.7097408507965075
16.0,2.32,-0.7448829848364993
16.0,2.34,-0.7800251188764911
16.0,2.36,-0.8151672529164828
16.0,2.38,-0.8503093869564746
16.0,2.4,-0.8854515209964664
16.0,2.42,-0.9205936550364582
16.0,2.44,-0.95573578907645
16.0,2.46,-0.9908779231164417
16.0,2.48,-1.0260200571564335
16.0,2.5,-1.061162191196425
16.0,2.5199999999999996,-1.0963043252364162
16.0,2.54,-1.1314464592764086
16.0,2.5599999999999996,-1.1665885933163997
16.0,2.58,-1.2017307273563922
16.0,2.5999999999999996,-1.2368728613963833
16.0,2.62,-1.2720149954363758
16.0,2.6399999999999997,-1.3071571294763666
16.0,2.66,-1.3422992635163593
16.0,2.6799999999999997,-1.3774413975563502
16.0,2.6999999999999997,-1.412583531596342
16.0,2.7199999999999998,-1.4477256656363338
16.0,2.7399999999999998,-1.4828677996763255
16.0,2.76,-1.5180099337163173
16.0,2.78,-1.553152067756309
16.0,2.8,-1.5882942017963009
16.5,1.1,1.4915428477010164
16.5,1.12,1.4564007136610249
16.5,1.1400000000000001,1.421258579621033
16.5,1.1600000000000001,1.3861164455810413
16.5,1.1800000000000002,1.3509743115410495
16.5,1.2000000000000002,1.3158321775010577
16.5,1.22,1.2806900434610662
16.5,1.24,1.2455479094210746
16.5,1.26,1.2104057753810828
16.5,1.28,1.175263641341091
16.5,1.3,1.1401215073010993
16.5,1.32,1.1049793732611075
16.5,1.34,1.0698372392211157
16.5,1.36,1.034695105181124
16.5,1.3800000000000001,0.9995529711411323
16.5,1.4,0.9644108371011408
16.5,1.42,0.9292687030611491
16.5,1.44,0.8941265690211574
16.5,1.46,0.8589844349811656
16.5,1.48,0.8238423009411738
16.5,1.5,0.788700166901182
16.5,1.52,0.7535580328611904
16.5,1.54,0.7184158988211986
16.5,1.56,0.6832737647812068
16.5,1.58,0.648131630741215
16.5,1.6,0.6129894967012233
16.5,1.62,0.5778473626612315
16.5,1.6400000000000001,0.5427052286212397
16.5,1.6600000000000001,0.5075630945812479
16.5,1.6800000000000002,0.47242096054125615
16.5,1.7,0.43727882650126476
16.5,1.72,0.40213669246127304
16.5,1.74,0.36699455842128126
16.5,1.76,0.3318524243812895
16.5,1.78,0.29671029034129776
16.5,1.7999999999999998,0.26156815630130636
16.5,1.8199999999999998,0.22642602226131459
16.5,1.8399999999999999,0.19128388822132286
16.5,1.8599999999999999,0.15614175418133108
16.5,1.88,0.12099962014133935
16.5,1.9,0.08585748610134757
16.5,1.92,0.050715352061355815
16.5,1.94,0.015573218021364035
16.5,1.96,-0.01956891601862769
16.5,1.98,-0.05471105005861947
16.5,2.0,-0.08985318409861125
16.5,2.02,-0.12499531813860297
16.5,2.04,-0.16013745217859476
16.5,2.06,-0.1952795862185865
16.5,2.08,-0.23042172025857827
16.5,2.1,-0.26556385429857005
16.5,2.12,-0.3007059883385618
16.5,2.1399999999999997,-0.3358481223785528
16.5,2.16,-0.3709902564185454
16.5,2.1799999999999997,-0.4061323904585363
16.5,2.2,-0.44127452449852883
16.5,2.2199999999999998,-0.47641665853851983
16.5,2.24,-0.5115587925785123
16.5,2.26,-0.5467009266185033
16.5,2.28,-0.5818430606584951
16.5,2.3,-0.6169851946984868
16.5,2.32,-0.6521273287384786
16.5,2.34,-0.6872694627784703
16.5,2.36,-0.7224115968184621
16.5,2.38,-0.7575537308584539
16.5,2.4,-0.7926958648984457
16.5,2.42,-0.8278379989384375
16.5,2.44,-0.8629801329784292
16.5,2.46,-0.898122267018421
16.5,2.48,-0.9332644010584128
16.5,2.5,-0.9684065350984044
16.5,2.5199999999999996,-1.0035486691383955
16.5,2.54,-1.038690803178388
16.5,2.5599999999999996,-1.073832937218379
16.5,2.58,-1.1089750712583715
16.5,2.5999999999999996,-1.1441172052983626
16.5,2.62,-1.179259339338355
16.5,2.6399999999999997,-1.214401473378346
16.5,2.66,-1.2495436074183386
16.5,2.6799999999999997,-1.2846857414583295
16.5,2.6999999999999997,-1.3198278754983213
16.5,2.7199999999999998,-1.354970009538313
16.5,2.7399999999999998,-1.3901121435783048
16.5,2.76,-1.4252542776182966
16.5,2.78,-1.4603964116582884
16.5,2.8,-1.4955385456982802
17.0,1.1,1.5842985037990376
17.0,1.12,1.549156369759046
17.0,1.1400000000000001,1.5140142357190542
17.0,1.1600000000000001,1.4788721016790625
17.0,1.1800000000000002,1.4437299676390707
17.0,1.2000000000000002,1.408587833599079
17.0,1.22,1.3734456995590874
17.0,1.24,1.3383035655190958
17.0,1.26,1.303161431479104
17.0,1.28,1.2680192974391122
17.0,1.3,1.2328771633991205
17.0,1.32,1.1977350293591287
17.0,1.34,1.162592895319137
17.0,1.36,1.1274507612791451
17.0,1.3800000000000001,1.0923086272391536
17.0,1.4,1.057166493199162
17.0,1.42,1.0220243591591702
17.0,1.44,0.9868822251191786
17.0,1.46,0.9517400910791868
17.0,1.48,0.916597957039195
17.0,1.5,0.8814558229992032
17.0,1.52,0.8463136889592116
17.0,1.54,0.8111715549192198
17.0,1.56,0.776029420879228
17.0,1.58,0.7408872868392362
17.0,1.6,0.7057451527992444
17.0,1.62,0.6706030187592527
17.0,1.6400000000000001,0.6354608847192609
17.0,1.6600000000000001,0.6003187506792691
17.0,1.6800000000000002,0.5651766166392773
17.0,1.7,0.530034482599286
17.0,1.72,0.4948923485592942
17.0,1.74,0.4597502145193024
17.0,1.76,0.42460808047931065
17.0,1.78,0.3894659464393189
17.0,1.7999999999999998,0.35432381239932753
17.0,1.8199999999999998,0.31918167835933575
17.0,1.8399999999999999,0.28403954431934403
17.0,1.8599999999999999,0.24889741027935225
17.0,1.88,0.21375527623936053
17.0,1.9,0.17861314219936875
17.0,1.92,0.14347100815937697
17.0,1.94,0.1083288741193852
17.0,1.96,0.07318674007939348
17.0,1.98,0.0380446060394017
17.0,2.0,0.0029024719994099196
17.0,2.02,-0.032239662040581804
17.0,2.04,-0.06738179608057358
17.0,2.06,-0.10252393012056531
17.0,2.08,-0.1376660641605571
17.0,2.1,-0.17280819820054888
17.0,2.12,-0.20795033224054066
17.0,2.1399999999999997,-0.24309246628053166
17.0,2.16,-0.2782346003205242
17.0,2.1799999999999997,-0.3133767343605151
17.0,2.2,-0.34851886840050766
17.0,2.2199999999999998,-0.38366100244049867
17.0,2.24,-0.4188031364804912
17.0,2.26,-0.4539452705204822
17.0,2.28,-0.489087404560474
17.0,2.3,-0.5242295386004656
17.0,2.32,-0.5593716726404574
17.0,2.34,-0.5945138066804492
17.0,2.36,-0.629655940720441
17.0,2.38,-0.6647980747604327
17.0,2.4,-0.6999402088004245
17.0,2.42,-0.7350823428404163
17.0,2.44,-0.7702244768804081
17.0,2.46,-0.8053666109203999
17.0,2.48,-0.8405087449603916
17.0,2.5,-0.8756508790003832
17.0,2.5199999999999996,-0.9107930130403743
17.0,2.54,-0.9459351470803667
17.0,2.5599999999999996,-0.9810772811203579
17.0,2.58,-1.0162194151603503
17.0,2.5999999999999996,-1.0513615492003414
17.0,2.62,-1.0865036832403339
17.0,2.6399999999999997,-1.1216458172803248
17.0,2.66,-1.1567879513203174
17.0,2.6799999999999997,-1.1919300853603083
17.0,2.6999999999999997,-1.2270722194003
17.0,2.7199999999999998,-1.2622143534402919
17.0,2.7399999999999998,-1.2973564874802836
17.0,2.76,-1.3324986215202754
17.0,2.78,-1.3676407555602672
17.0,2.8,-1.402782889600259
17.5,1.1,1.6770541598970583
17.5,1.12,1.6419120258570667
17.5,1.1400000000000001,1.6067698918170752
17.5,1.1600000000000001,1.5716277577770832
17.5,1.1800000000000002,1.5364856237370916
17.5,1.2000000000000002,1.5013434896970996
17.5,1.22,1.4662013556571083
17.5,1.24,1.4310592216171165
17.5,1.26,1.395917087577125
17.5,1.28,1.360774953537133
17.5,1.3,1.3256328194971414
17.5,1.32,1.2904906854571494
17.5,1.34,1.2553485514171578
17.5,1.36,1.2202064173771658
17.5,1.3800000000000001,1.1850642833371743
17.5,1.4,1.1499221492971827
17.5,1.42,1.1147800152571912
17.5,1.44,1.0796378812171994
17.5,1.46,1.0444957471772076
17.5,1.48,1.0093536131372158
17.5,1.5,0.974211479097224
17.5,1.52,0.9390693450572323
17.5,1.54,0.9039272110172405
17.5,1.56,0.8687850769772487
17.5,1.58,0.8336429429372569
17.5,1.6,0.7985008088972653
17.5,1.62,0.7633586748572735
17.5,1.6400000000000001,0.7282165408172817
17.5,1.6600000000000001,0.69307440677729
17.5,1.6800000000000002,0.6579322727372983
17.5,1.7,0.6227901386973068
17.5,1.72,0.587648004657315
17.5,1.74,0.5525058706173233
17.5,1.76,0.5173637365773315
17.5,1.78,0.48222160253733976
17.5,1.7999999999999998,0.44707946849734836
17.5,1.8199999999999998,0.4119373344573566
17.5,1.8399999999999999,0.37679520041736486
17.5,1.8599999999999999,0.3416530663773731
17.5,1.88,0.30651093233738136
17.5,1.9,0.2713687982973896
17.5,1.92,0.2362266642573978
17.5,1.94,0.20108453021740602
17.5,1.96,0.1659423961774143
17.5,1.98,0.13080026213742252
17.5,2.0,0.09565812809743075
17.5,2.02,0.06051599405743903
17.5,2.04,0.02537386001744725
17.5,2.06,-0.009768274022544474
17.5,2.08,-0.04491040806253625
17.5,2.1,-0.08005254210252803
17.5,2.12,-0.11519467614251981
17.5,2.1399999999999997,-0.15033681018251083
17.5,2.16,-0.18547894422250338
17.5,2.1799999999999997,-0.22062107826249427
17.5,2.2,-0.25576321230248683
17.5,2.2199999999999998,-0.29090534634247783
17.5,2.24,-0.3260474803824704
17.5,2.26,-0.3611896144224614
17.5,2.28,-0.39633174846245317
17.5,2.3,-0.43147388250244484
17.5,2.32,-0.4666160165424366
17.5,2.34,-0.5017581505824283
17.5,2.36,-0.5369002846224201
17.5,2.38,-0.5720424186624119
17.5,2.4,-0.6071845527024037
17.5,2.42,-0.6423266867423955
17.5,2.44,-0.6774688207823872
17.5,2.46,-0.712610954822379
17.5,2.48,-0.7477530888623708
17.5,2.5,-0.7828952229023624
17.5,2.5199999999999996,-0.8180373569423535
17.5,2.54,-0.8531794909823459
17.5,2.5599999999999996,-0.888321625022337
17.5,2.58,-0.9234637590623295
17.5,2.5999999999999996,-0.9586058931023205
17.5,2.62,-0.9937480271423129
17.5,2.6399999999999997,-1.028890161182304
17.5,2.66,-1.0640322952222965
17.5,2.6799999999999997,-1.0991744292622876
17.5,2.6999999999999997,-1.1343165633022791
17.5,2.7199999999999998,-1.1694586973422711
17.5,2.7399999999999998,-1.2046008313822627
17.5,2.76,-1.2397429654222547
17.5,2.78,-1.2748850994622463
17.5,2.8,-1.3100272335022383
18.0,1.1,1.7698098159950795
18.0,1.12,1.734667681955088
18.0,1.1400000000000001,1.699525547915096
18.0,1.1600000000000001,1.6643834138751044
18.0,1.1800000000000002,1.6292412798351124
18.0,1.2000000000000002,1.5940991457951208
18.0,1.22,1.5589570117551292
18.0,1.24,1.5238148777151377
18.0,1.26,1.4886727436751457
18.0,1.28,1.4535306096351541
18.0,1.3,1.4183884755951621
18.0,1.32,1.3832463415551706
18.0,1.34,1.3481042075151786
18.0,1.36,1.312962073475187
18.0,1.3800000000000001,1.2778199394351952
18.0,1.4,1.242677805395204
18.0,1.42,1.207535671355212
18.0,1.44,1.1723935373152203
18.0,1.46,1.1372514032752286
18.0,1.48,1.1021092692352368
18.0,1.5,1.066967135195245
18.0,1.52,1.0318250011552532
18.0,1.54,0.9966828671152614
18.0,1.56,0.9615407330752697
18.0,1.58,0.9263985990352779
18.0,1.6,0.8912564649952862
18.0,1.62,0.8561143309552944
18.0,1.6400000000000001,0.8209721969153027
18.0,1.6600000000000001,0.785830062875311
18.0,1.6800000000000002,0.7506879288353192
18.0,1.7,0.7155457947953278
18.0,1.72,0.680403660755336
18.0,1.74,0.6452615267153443
18.0,1.76,0.6101193926753525
18.0,1.78,0.5749772586353608
18.0,1.7999999999999998,0.5398351245953693
18.0,1.8199999999999998,0.5046929905553775
18.0,1.8399999999999999,0.4695508565153858
18.0,1.8599999999999999,0.434408722475394
18.0,1.88,0.39926658843540225
18.0,1.9,0.36412445439541047
18.0,1.92,0.32898232035541874
18.0,1.94,0.29384018631542697
18.0,1.96,0.25869805227543524
18.0,1.98,0.22355591823544346
18.0,2.0,0.18841378419545168
18.0,2.02,0.15327165015545996
18.0,2.04,0.1181295161154682
18.0,2.06,0.08298738207547647
18.0,2.08,0.04784524803548469
18.0,2.1,0.012703113995492912
18.0,2.12,-0.022439020044498867
18.0,2.1399999999999997,-0.05758115408448987
18.0,2.16,-0.09272328812448243
18.0,2.1799999999999997,-0.12786542216447333
18.0,2.2,-0.1630075562044659
18.0,2.2199999999999998,-0.1981496902444569
18.0,2.24,-0.23329182428444944
18.0,2.26,-0.26843395832444045
18.0,2.28,-0.3035760923644322
18.0,2.3,-0.3387182264044239
18.0,2.32,-0.3738603604444157
18.0,2.34,-0.40900249448440745
18.0,2.36,-0.44414462852439923
18.0,2.38,-0.479286762564391
18.0,2.4,-0.5144288966043827
18.0,2.42,-0.5495710306443745
18.0,2.44,-0.5847131646843663
18.0,2.46,-0.6198552987243581
18.0,2.48,-0.6549974327643499
18.0,2.5,-0.6901395668043414
18.0,2.5199999999999996,-0.7252817008443325
18.0,2.54,-0.760423834884325
18.0,2.5599999999999996,-0.7955659689243161
18.0,2.58,-0.8307081029643085
18.0,2.5999999999999996,-0.8658502370042996
18.0,2.62,-0.9009923710442921
18.0,2.6399999999999997,-0.9361345050842829
18.0,2.66,-0.9712766391242758
18.0,2.6799999999999997,-1.0064187731642664
18.0,2.6999999999999997,-1.0415609072042584
18.0,2.7199999999999998,-1.07670304124425
18.0,2.7399999999999998,-1.111845175284242
18.0,2.76,-1.1469873093242335
18.0,2.78,-1.1821294433642255
18.0,2.8,-1.217271577404217
18.5,1.1,1.8625654720931002
18.5,1.12,1.8274233380531086
18.5,1.1400000000000001,1.792281204013117
18.5,1.1600000000000001,1.757139069973125
18.5,1.1800000000000002,1.7219969359331335
18.5,1.2000000000000002,1.6868548018931415
18.5,1.22,1.6517126678531502
18.5,1.24,1.6165705338131584
18.5,1.26,1.5814283997731668
18.5,1.28,1.5462862657331748
18.5,1.3,1.5111441316931833
18.5,1.32,1.4760019976531913
18.5,1.34,1.4408598636131997
18.5,1.36,1.4057177295732077
18.5,1.3800000000000001,1.3705755955332162
18.5,1.4,1.3354334614932246
18.5,1.42,1.300291327453233
18.5,1.44,1.2651491934132413
18.5,1.46,1.2300070593732495
18.5,1.48,1.1948649253332577
18.5,1.5,1.159722791293266
18.5,1.52,1.1245806572532742
18.5,1.54,1.0894385232132824
18.5,1.56,1.0542963891732906
18.5,1.58,1.0191542551332988
18.5,1.6,0.9840121210933072
18.5,1.62,0.9488699870533154
18.5,1.6400000000000001,0.9137278530133236
18.5,1.6600000000000001,0.8785857189733319
18.5,1.6800000000000002,0.8434435849333402
18.5,1.7,0.8083014508933487
18.5,1.72,0.7731593168533569
18.5,1.74,0.7380171828133653
18.5,1.76,0.7028750487733735
18.5,1.78,0.6677329147333817
18.5,1.7999999999999998,0.6325907806933904
18.5,1.8199999999999998,0.5974486466533986
18.5,1.8399999999999999,0.5623065126134068
18.5,1.8599999999999999,0.527164378573415
18.5,1.88,0.4920222445334232
18.5,1.9,0.4568801104934314
18.5,1.92,0.4217379764534397
18.5,1.94,0.3865958424134479
18.5,1.96,0.3514537083734562
18.5,1.98,0.3163115743334644
18.5,2.0,0.28116944029347263
18.5,2.02,0.2460273062534809
18.5,2.04,0.21088517221348912
18.5,2.06,0.1757430381734974
18.5,2.08,0.14060090413350562
18.5,2.1,0.10545877009351386
18.5,2.12,0.07031663605352208
18.5,2.1399999999999997,0.035174502013531075
18.5,2.16,3.236797353851906e-05
18.5,2.1799999999999997,-0.03510976606645237
18.5,2.2,-0.07025190010644493
18.5,2.2199999999999998,-0.10539403414643593
18.5,2.24,-0.1405361681864285
18.5,2.26,-0.1756783022264195
18.5,2.28,-0.21082043626641128
18.5,2.3,-0.24596257030640295
18.5,2.32,-0.28110470434639473
18.5,2.34,-0.3162468383863865
18.5,2.36,-0.3513889724263783
18.5,2.38,-0.38653110646637007
18.5,2.4,-0.42167324050636185
18.5,2.42,-0.4568153745463536
18.5,2.44,-0.4919575085863454
18.5,2.46,-0.5270996426263371
18.5,2.48,-0.5622417766663289
18.5,2.5,-0.5973839107063205
18.5,2.5199999999999996,-0.6325260447463116
18.5,2.54,-0.667668178786304
18.5,2.5599999999999996,-0.7028103128262951
18.5,2.58,-0.7379524468662876
18.5,2.5999999999999996,-0.7730945809062787
18.5,2.62,-0.8082367149462711
18.5,2.6399999999999997,-0.843378848986262
18.5,2.66,-0.8785209830262547
18.5,2.6799999999999997,-0.9136631170662456
18.5,2.6999999999999997,-0.9488052511062373
18.5,2.7199999999999998,-0.9839473851462293
18.5,2.7399999999999998,-1.0190895191862208
18.5,2.76,-1.0542316532262128
18.5,2.78,-1.0893737872662044
18.5,2.8,-1.1245159213061964
19.0,1.1,1.9553211281911214
19.0,1.12,1.9201789941511298
19.0,1.1400000000000001,1.8850368601111378
19.0,1.1600000000000001,1.8498947260711462
19.0,1.1800000000000002,1.8147525920311542
19.0,1.2000000000000002,1.7796104579911627
19.0,1.22,1.7444683239511711
19.0,1.24,1.7093261899111796
19.0,1.26,1.6741840558711876
19.0,1.28,1.639041921831196
19.0,1.3,1.603899787791204
19.0,1.32,1.5687576537512125
19.0,1.34,1.5336155197112205
19.0,1.36,1.498473385671229
19.0,1.3800000000000001,1.4633312516312371
19.0,1.4,1.4281891175912458
19.0,1.42,1.3930469835512538
19.0,1.44,1.3579048495112622
19.0,1.46,1.3227627154712704
19.0,1.48,1.2876205814312787
19.0,1.5,1.2524784473912869
19.0,1.52,1.217336313351295
19.0,1.54,1.1821941793113033
19.0,1.56,1.1470520452713115
19.0,1.58,1.1119099112313198
19.0,1.6,1.076767777191328
19.0,1.62,1.0416256431513362
19.0,1.6400000000000001,1.0064835091113444
19.0,1.6600000000000001,0.9713413750713529
19.0,1.6800000000000002,0.9361992410313611
19.0,1.7,0.9010571069913696
19.0,1.72,0.8659149729513779
19.0,1.74,0.8307728389113862
19.0,1.76,0.7956307048713944
19.0,1.78,0.7604885708314026
19.0,1.7999999999999998,0.7253464367914113
19.0,1.8199999999999998,0.6902043027514195
19.0,1.8399999999999999,0.6550621687114278
19.0,1.8599999999999999,0.619920034671436
19.0,1.88,0.5847779006314442
19.0,1.9,0.5496357665914524
19.0,1.92,0.5144936325514606
19.0,1.94,0.47935149851146885
19.0,1.96,0.44420936447147713
19.0,1.98,0.40906723043148535
19.0,2.0,0.37392509639149357
19.0,2.02,0.33878296235150185
19.0,2.04,0.30364082831151007
19.0,2.06,0.26849869427151835
19.0,2.08,0.23335656023152657
19.0,2.1,0.1982144261915348
19.0,2.12,0.163072292151543
19.0,2.1399999999999997,0.127930158111552
19.0,2.16,0.09278802407155946
19.0,2.1799999999999997,0.05764589003156857
19.0,2.2,0.022503755991576016
19.0,2.2199999999999998,-0.012638378048414986
19.0,2.24,-0.04778051208840754
19.0,2.26,-0.08292264612839854
19.0,2.28,-0.11806478016839032
19.0,2.3,-0.153206914208382
19.0,2.32,-0.18834904824837378
19.0,2.34,-0.22349118228836556
19.0,2.36,-0.25863331632835734
19.0,2.38,-0.2937754503683491
19.0,2.4,-0.3289175844083409
19.0,2.42,-0.3640597184483327
19.0,2.44,-0.39920185248832446
19.0,2.46,-0.43434398652831624
19.0,2.48,-0.469486120568308
19.0,2.5,-0.5046282546082995
19.0,2.5199999999999996,-0.5397703886482906
19.0,2.54,-0.5749125226882831
19.0,2.5599999999999996,-0.6100546567282742
19.0,2.58,-0.6451967907682666
19.0,2.5999999999999996,-0.6803389248082578
19.0,2.62,-0.7154810588482502
19.0,2.6399999999999997,-0.7506231928882411
19.0,2.66,-0.7857653269282338
19.0,2.6799999999999997,-0.8209074609682246
19.0,2.6999999999999997,-0.8560495950082164
19.0,2.7199999999999998,-0.8911917290482082
19.0,2.7399999999999998,-0.9263338630882
19.0,2.76,-0.9614759971281917
19.0,2.78,-0.9966181311681837
19.0,2.8,-1.0317602652081752
19.5,1.1,2.048076784289142
19.5,1.12,2.0129346502491505
19.5,1.1400000000000001,1.977792516209159
19.5,1.1600000000000001,1.942650382169167
19.5,1.1800000000000002,1.9075082481291754
19.5,1.2000000000000002,1.8723661140891834
19.5,1.22,1.837223980049192
19.5,1.24,1.8020818460092003
19.5,1.26,1.7669397119692087
19.5,1.28,1.7317975779292167
19.5,1.3,1.6966554438892252
19.5,1.32,1.6615133098492332
19.5,1.34,1.6263711758092416
19.5,1.36,1.5912290417692496
19.5,1.3800000000000001,1.556086907729258
19.5,1.4,1.5209447736892665
19.5,1.42,1.485802639649275
19.5,1.44,1.4506605056092832
19.5,1.46,1.4155183715692914
19.5,1.48,1.3803762375292996
19.5,1.5,1.3452341034893078
19.5,1.52,1.310091969449316
19.5,1.54,1.2749498354093243
19.5,1.56,1.2398077013693325
19.5,1.58,1.2046655673293407
19.5,1.6,1.1695234332893492
19.5,1.62,1.1343812992493572
19.5,1.6400000000000001,1.0992391652093656
19.5,1.6600000000000001,1.0640970311693738
19.5,1.6800000000000002,1.028954897129382
19.5,1.7,0.9938127630893906
19.5,1.72,0.9586706290493988
19.5,1.74,0.9235284950094071
19.5,1.76,0.8883863609694154
19.5,1.78,0.8532442269294236
19.5,1.7999999999999998,0.8181020928894323
19.5,1.8199999999999998,0.7829599588494405
19.5,1.8399999999999999,0.7478178248094487
19.5,1.8599999999999999,0.7126756907694569
19.5,1.88,0.6775335567294651
19.5,1.9,0.6423914226894734
19.5,1.92,0.6072492886494816
19.5,1.94,0.5721071546094898
19.5,1.96,0.5369650205694981
19.5,1.98,0.5018228865295064
19.5,2.0,0.4666807524895145
19.5,2.02,0.4315386184495228
19.5,2.04,0.396396484409531
19.5,2.06,0.3612543503695393
19.5,2.08,0.3261122163295475
19.5,2.1,0.29097008228955573
19.5,2.12,0.25582794824956395
19.5,2.1399999999999997,0.22068581420957295
19.5,2.16,0.1855436801695804
19.5,2.1799999999999997,0.1504015461295895
19.5,2.2,0.11525941208959696
19.5,2.2199999999999998,0.08011727804960596
19.5,2.24,0.0449751440096134
19.5,2.26,0.0098330099696224
19.5,2.28,-0.02530912407036938
19.5,2.3,-0.06045125811036105
19.5,2.32,-0.09559339215035283
19.5,2.34,-0.13073552619034462
19.5,2.36,-0.1658776602303364
19.5,2.38,-0.20101979427032818
19.5,2.4,-0.23616192831031996
19.5,2.42,-0.27130406235031174
19.5,2.44,-0.3064461963903035
19.5,2.46,-0.3415883304302953
19.5,2.48,-0.3767304644702871
19.5,2.5,-0.41187259851027863
19.5,2.5199999999999996,-0.44701473255026974
19.5,2.54,-0.4821568665902622
19.5,2.5599999999999996,-0.5172990006302532
19.5,2.58,-0.5524411346702457
19.5,2.5999999999999996,-0.5875832687102368
19.5,2.62,-0.6227254027502293
19.5,2.6399999999999997,-0.6578675367902201
19.5,2.66,-0.6930096708302128
19.5,2.6799999999999997,-0.7281518048702037
19.5,2.6999999999999997,-0.7632939389101955
19.5,2.7199999999999998,-0.7984360729501873
19.5,2.7399999999999998,-0.833578206990179
19.5,2.76,-0.8687203410301708
19.5,2.78,-0.9038624750701626
19.5,2.8,-0.9390046091101545
20.0,1.1,2.140832440387163
20.0,1.12,2.1056903063471717
20.0,1.1400000000000001,2.0705481723071797
20.0,1.1600000000000001,2.0354060382671877
20.0,1.1800000000000002,2.000263904227196
20.0,1.2000000000000002,1.9651217701872044
20.0,1.22,1.929979636147213
20.0,1.24,1.8948375021072212
20.0,1.26,1.8596953680672295
20.0,1.28,1.8245532340272377
20.0,1.3,1.789411099987246
20.0,1.32,1.7542689659472541
20.0,1.34,1.7191268319072623
20.0,1.36,1.6839846978672706
20.0,1.3800000000000001,1.6488425638272788
20.0,1.4,1.6137004297872874
20.0,1.42,1.5785582957472957
20.0,1.44,1.5434161617073041
20.0,1.46,1.5082740276673121
20.0,1.48,1.4731318936273206
20.0,1.5,1.4379897595873286
20.0,1.52,1.402847625547337
20.0,1.54,1.3677054915073452
20.0,1.56,1.3325633574673534
20.0,1.58,1.2974212234273617
20.0,1.6,1.2622790893873699
20.0,1.62,1.227136955347378
20.0,1.6400000000000001,1.1919948213073863
20.0,1.6600000000000001,1.1568526872673945
20.0,1.6800000000000002,1.1217105532274028
20.0,1.7,1.0865684191874114
20.0,1.72,1.0514262851474196
20.0,1.74,1.0162841511074279
20.0,1.76,0.9811420170674362
20.0,1.78,0.9459998830274444
20.0,1.7999999999999998,0.910857748987453
20.0,1.8199999999999998,0.8757156149474613
20.0,1.8399999999999999,0.8405734809074695
20.0,1.8599999999999999,0.8054313468674777
20.0,1.88,0.770289212827486
20.0,1.9,0.7351470787874942
20.0,1.92,0.7000049447475025
