province,resource_band,perovskite_gamma_pct_per_c,thermal_scale,spectral_response_scale,ghi_kwh_m2,weighted_cell_temperature_c,airmass,stressed_advantage_pct
内蒙古,II,-0.25,0.411764705882353,1.3,1685.8092,27.725475322458664,2.0284908545914,1.5962579347537738
辽宁,III,-0.1,1.2941176470588234,0.7,1523.0938399999998,27.21575182044947,2.055696384401337,1.8934783983485286
辽宁,III,-0.1,1.2941176470588234,1.0,1523.0938399999998,27.21575182044947,2.055696384401337,2.163338645965693
辽宁,III,-0.1,1.2941176470588234,1.3,1523.0938399999998,27.21575182044947,2.055696384401337,2.4331988935828566
辽宁,III,-0.15,1.0,0.7,1523.0938399999998,27.21575182044947,2.055696384401337,1.615342871786536
辽宁,III,-0.15,1.0,1.0,1523.0938399999998,27.21575182044947,2.055696384401337,1.8852031194037
辽宁,III,-0.15,1.0,1.3,1523.0938399999998,27.21575182044947,2.055696384401337,2.155063367020864
辽宁,III,-0.25,0.411764705882353,0.7,1523.0938399999998,27.21575182044947,2.055696384401337,1.05907181866255
辽宁,III,-0.25,0.411764705882353,1.0,1523.0938399999998,27.21575182044947,2.055696384401337,1.3289320662797142
辽宁,III,-0.25,0.411764705882353,1.3,1523.0938399999998,27.21575182044947,2.055696384401337,1.5987923138968783
吉林,III,-0.1,1.2941176470588234,0.7,1525.0411,22.445653512055557,2.163556592338028,1.0021143902402958
吉林,III,-0.1,1.2941176470588234,1.0,1525.0411,22.445653512055557,2.163556592338028,1.2233687062434346
吉林,III,-0.1,1.2941176470588234,1.3,1525.0411,22.445653512055557,2.163556592338028,1.4446230222465735
吉林,III,-0.15,1.0,0.7,1525.0411,22.445653512055557,2.163556592338028,0.8956229360709833
吉林,III,-0.15,1.0,1.0,1525.0411,22.445653512055557,2.163556592338028,1.1168772520741221
吉林,III,-0.15,1.0,1.3,1525.0411,22.445653512055557,2.163556592338028,1.338131568077261
吉林,III,-0.25,0.411764705882353,0.7,1525.0411,22.445653512055557,2.163556592338028,0.682640027732358
吉林,III,-0.25,0.411764705882353,1.0,1525.0411,22.445653512055557,2.163556592338028,0.9038943437354968
吉林,III,-0.25,0.411764705882353,1.3,1525.0411,22.445653512055557,2.163556592338028,1.1251486597386355
江苏,III,-0.1,1.2941176470588234,0.7,1456.4179,33.56172996253346,1.767006234112449,3.616796655220079
江苏,III,-0.1,1.2941176470588234,1.0,1456.4179,33.56172996253346,1.767006234112449,4.02281393938917
江苏,III,-0.1,1.2941176470588234,1.3,1456.4179,33.56172996253346,1.767006234112449,4.428831223558261
江苏,III,-0.15,1.0,0.7,1456.4179,33.56172996253346,1.767006234112449,3.025964616924681
江苏,III,-0.15,1.0,1.0,1456.4179,33.56172996253346,1.767006234112449,3.4319819010937724
江苏,III,-0.15,1.0,1.3,1456.4179,33.56172996253346,1.767006234112449,3.8379991852628637
江苏,III,-0.25,0.411764705882353,0.7,1456.4179,33.56172996253346,1.767006234112449,1.8443005403338848
江苏,III,-0.25,0.411764705882353,1.0,1456.4179,33.56172996253346,1.767006234112449,2.250317824502976
江苏,III,-0.25,0.411764705882353,1.3,1456.4179,33.56172996253346,1.767006234112449,2.6563351086720672
浙江,III,-0.1,1.2941176470588234,0.7,1277.5606,34.766209310031456,1.7041917324513978,4.194175763427153
浙江,III,-0.1,1.2941176470588234,1.0,1277.5606,34.766209310031456,1.7041917324513978,4.645282575084882
浙江,III,-0.1,1.2941176470588234,1.3,1277.5606,34.766209310031456,1.7041917324513978,5.096389386742611
浙江,III,-0.15,1.0,0.7,1277.5606,34.766209310031456,1.7041917324513978,3.4952568041989673
浙江,III,-0.15,1.0,1.0,1277.5606,34.766209310031456,1.7041917324513978,3.946363615856696
浙江,III,-0.15,1.0,1.3,1277.5606,34.766209310031456,1.7041917324513978,4.397470427514425
浙江,III,-0.25,0.411764705882353,0.7,1277.5606,34.766209310031456,1.7041917324513978,2.0974188857425946
浙江,III,-0.25,0.411764705882353,1.0,1277.5606,34.766209310031456,1.7041917324513978,2.5485256974003234
浙江,III,-0.25,0.411764705882353,1.3,1277.5606,34.766209310031456,1.7041917324513978,2.9996325090580522
安徽,III,-0.1,1.2941176470588234,0.7,1460.78815,34.29345619167716,1.729449332459398,3.920857255097813
安徽,III,-0.1,1.2941176470588234,1.0,1460.78815,34.29345619167716,1.729449332459398,4.3604344625703035
安徽,III,-0.1,1.2941176470588234,1.3,1460.78815,34.29345619167716,1.729449332459398,4.800011670042793
安徽,III,-0.15,1.0,0.7,1460.78815,34.29345619167716,1.729449332459398,3.280555704274175
安徽,III,-0.15,1.0,1.0,1460.78815,34.29345619167716,1.729449332459398,3.7201329117466653
安徽,III,-0.15,1.0,1.3,1460.78815,34.29345619167716,1.729449332459398,4.159710119219156
安徽,III,-0.25,0.411764705882353,0.7,1460.78815,34.29345619167716,1.729449332459398,1.9999526026268986
安徽,III,-0.25,0.411764705882353,1.0,1460.78815,34.29345619167716,1.729449332459398,2.4395298100993887
安徽,III,-0.25,0.411764705882353,1.3,1460.78815,34.29345619167716,1.729449332459398,2.879107017571879
福建,III,-0.1,1.2941176470588234,0.7,1402.05355,35.4937365316487,1.5881352375409108,4.663802828482465
福建,III,-0.1,1.2941176470588234,1.0,1402.05355,35.4937365316487,1.5881352375409108,5.188553568849747
福建,III,-0.1,1.2941176470588234,1.3,1402.05355,35.4937365316487,1.5881352375409108,5.713304309217028
福建,III,-0.15,1.0,0.7,1402.05355,35.4937365316487,1.5881352375409108,3.8974236400167555
福建,III,-0.15,1.0,1.0,1402.05355,35.4937365316487,1.5881352375409108,4.422174380384037
福建,III,-0.15,1.0,1.3,1402.05355,35.4937365316487,1.5881352375409108,4.9469251207513185
福建,III,-0.25,0.411764705882353,0.7,1402.05355,35.4937365316487,1.5881352375409108,2.3646652630853344
福建,III,-0.25,0.411764705882353,1.0,1402.05355,35.4937365316487,1.5881352375409108,2.8894160034526157
福建,III,-0.25,0.411764705882353,1.3,1402.05355,35.4937365316487,1.5881352375409108,3.414166743819897
江西,III,-0.1,1.2941176470588234,0.7,1490.6787,37.65297231772648,1.6553039108113643,4.714953185106379
江西,III,-0.1,1.2941176470588234,1.0,1490.6787,37.65297231772648,1.6553039108113643,5.1815659626435595
江西,III,-0.1,1.2941176470588234,1.3,1490.6787,37.65297231772648,1.6553039108113643,5.64817874018074
江西,III,-0.15,1.0,0.7,1490.6787,37.65297231772648,1.6553039108113643,3.9076759980301112
江西,III,-0.15,1.0,1.0,1490.6787,37.65297231772648,1.6553039108113643,4.374288775567292
江西,III,-0.15,1.0,1.3,1490.6787,37.65297231772648,1.6553039108113643,4.840901553104473
江西,III,-0.25,0.411764705882353,0.7,1490.6787,37.65297231772648,1.6553039108113643,2.2931216238775756
江西,III,-0.25,0.411764705882353,1.0,1490.6787,37.65297231772648,1.6553039108113643,2.7597344014147565
江西,III,-0.25,0.411764705882353,1.3,1490.6787,37.65297231772648,1.6553039108113643,3.2263471789519373
山东,III,-0.1,1.2941176470588234,0.7,1578.29725,32.37054491887596,1.9000718609564065,3.1950288639627713
山东,III,-0.1,1.2941176470588234,1.0,1578.29725,32.37054491887596,1.9000718609564065,3.5527034500282664
山东,III,-0.1,1.2941176470588234,1.3,1578.29725,32.37054491887596,1.9000718609564065,3.9103780360937614
山东,III,-0.15,1.0,0.7,1578.29725,32.37054491887596,1.9000718609564065,2.6742723068672403
山东,III,-0.15,1.0,1.0,1578.29725,32.37054491887596,1.9000718609564065,3.0319468929327353
山东,III,-0.15,1.0,1.3,1578.29725,32.37054491887596,1.9000718609564065,3.3896214789982304
山东,III,-0.25,0.411764705882353,0.7,1578.29725,32.37054491887596,1.9000718609564065,1.6327591926761782
山东,III,-0.25,0.411764705882353,1.0,1578.29725,32.37054491887596,1.9000718609564065,1.9904337787416733
山东,III,-0.25,0.411764705882353,1.3,1578.29725,32.37054491887596,1.9000718609564065,2.3481083648071683
河南,III,-0.1,1.2941176470588234,0.7,1573.1471500000002,35.1688591922174,1.851259339990676,3.852518814234635
河南,III,-0.1,1.2941176470588234,1.0,1573.1471500000002,35.1688591922174,1.851259339990676,4.240280058956172
河南,III,-0.1,1.2941176470588234,1.3,1573.1471500000002,35.1688591922174,1.851259339990676,4.6280413036777075
河南,III,-0.15,1.0,0.7,1573.1471500000002,35.1688591922174,1.851259339990676,3.1991899978251737
河南,III,-0.15,1.0,1.0,1573.1471500000002,35.1688591922174,1.851259339990676,3.58695124254671
河南,III,-0.15,1.0,1.3,1573.1471500000002,35.1688591922174,1.851259339990676,3.974712487268246
河南,III,-0.25,0.411764705882353,0.7,1573.1471500000002,35.1688591922174,1.851259339990676,1.8925323650062502
河南,III,-0.25,0.411764705882353,1.0,1573.1471500000002,35.1688591922174,1.851259339990676,2.2802936097277864
河南,III,-0.25,0.411764705882353,1.3,1573.1471500000002,35.1688591922174,1.851259339990676,2.6680548544493226
湖南,IV,-0.1,1.2941176470588234,0.7,1378.8664,37.53326094929651,1.6841194388683256,5.0567732274938475
湖南,IV,-0.1,1.2941176470588234,1.0,1378.8664,37.53326094929651,1.6841194388683256,5.549273318972815
湖南,IV,-0.1,1.2941176470588234,1.3,1378.8664,37.53326094929651,1.6841194388683256,6.041773410451782
湖南,IV,-0.15,1.0,0.7,1378.8664,37.53326094929651,1.6841194388683256,4.185950657753333
湖南,IV,-0.15,1.0,1.0,1378.8664,37.53326094929651,1.6841194388683256,4.678450749232299
湖南,IV,-0.15,1.0,1.3,1378.8664,37.53326094929651,1.6841194388683256,5.170950840711265
湖南,IV,-0.25,0.411764705882353,0.7,1378.8664,37.53326094929651,1.6841194388683256,2.4443055182723006
湖南,IV,-0.25,0.411764705882353,1.0,1378.8664,37.53326094929651,1.6841194388683256,2.936805609751267
湖南,IV,-0.25,0.411764705882353,1.3,1378.8664,37.53326094929651,1.6841194388683256,3.429305701230234
广西,III,-0.1,1.2941176470588234,0.7,1417.4268499999998,38.24885628618289,1.593103989157744,5.415075514549749
广西,III,-0.1,1.2941176470588234,1.0,1417.4268499999998,38.24885628618289,1.593103989157744,5.958437366681428
广西,III,-0.1,1.2941176470588234,1.3,1417.4268499999998,38.24885628618289,1.593103989157744,6.501799218813106
广西,III,-0.15,1.0,0.7,1417.4268499999998,38.24885628618289,1.593103989157744,4.489710834476474
广西,III,-0.15,1.0,1.0,1417.4268499999998,38.24885628618289,1.593103989157744,5.033072686608153
广西,III,-0.15,1.0,1.3,1417.4268499999998,38.24885628618289,1.593103989157744,5.576434538739832
广西,III,-0.25,0.411764705882353,0.7,1417.4268499999998,38.24885628618289,1.593103989157744,2.6389814743299227
广西,III,-0.25,0.411764705882353,1.0,1417.4268499999998,38.24885628618289,1.593103989157744,3.1823433264616012
广西,III,-0.25,0.411764705882353,1.3,1417.4268499999998,38.24885628618289,1.593103989157744,3.72570517859328
重庆,IV,-0.1,1.2941176470588234,0.7,1123.5500499999998,37.69655381200447,1.560582035731016,5.557290329056239
重庆,IV,-0.1,1.2941176470588234,1.0,1123.5500499999998,37.69655381200447,1.560582035731016,6.106075880261869
重庆,IV,-0.1,1.2941176470588234,1.3,1123.5500499999998,37.69655381200447,1.560582035731016,6.654861431467499
重庆,IV,-0.15,1.0,0.7,1123.5500499999998,37.69655381200447,1.560582035731016,4.601085260831542
重庆,IV,-0.15,1.0,1.0,1123.5500499999998,37.69655381200447,1.560582035731016,5.149870812037172
重庆,IV,-0.15,1.0,1.3,1123.5500499999998,37.69655381200447,1.560582035731016,5.698656363242802
重庆,IV,-0.25,0.411764705882353,0.7,1123.5500499999998,37.69655381200447,1.560582035731016,2.6886751243821454
重庆,IV,-0.25,0.411764705882353,1.0,1123.5500499999998,37.69655381200447,1.560582035731016,3.237460675587776
重庆,IV,-0.25,0.411764705882353,1.3,1123.5500499999998,37.69655381200447,1.560582035731016,3.7862462267934065
贵州,IV,-0.1,1.2941176470588234,0.7,1193.90675,30.272946987176542,1.5720293120181763,3.6311717973296056
贵州,IV,-0.1,1.2941176470588234,1.0,1193.90675,30.272946987176542,1.5720293120181763,4.1626093548632
贵州,IV,-0.1,1.2941176470588234,1.3,1193.90675,30.272946987176542,1.5720293120181763,4.694046912396793
贵州,IV,-0.15,1.0,0.7,1193.90675,30.272946987176542,1.5720293120181763,3.101368454208102
贵州,IV,-0.15,1.0,1.0,1193.90675,30.272946987176542,1.5720293120181763,3.632806011741696
贵州,IV,-0.15,1.0,1.3,1193.90675,30.272946987176542,1.5720293120181763,4.16424356927529
