adcode,city,city_fullname,province,province_fullname,province_code,admin_type,lat,lon,altitude_m,ghi_kwh_m2,tair_mean,csi_yield_kwh_per_kwp,perovskite_yield_kwh_per_kwp,tandem_yield_kwh_per_kwp,perovskite_advantage_pct,tandem_advantage_pct,csi_yield_kwh_per_m2,perovskite_yield_kwh_per_m2,tandem_yield_kwh_per_m2,csi_PR,perovskite_PR,tandem_PR
131100,衡水,衡水市,河北,河北省,130000,prefecture_level_city,37.738728,115.6631,22.0,1624.06765,15.099296803652967,1585.9046144853849,1637.5034050337497,1575.457813691023,3.2535872635132135,-0.6587281920326538,348.89980773253666,315.847463547161,446.04274067372126,0.8310453900907344,0.8580841770567403,0.825571059817619
140100,太原,太原市,山西,山西省,140000,prefecture_level_city,37.87,112.55,780.0,1564.364,10.492539954337898,1574.1464931071537,1614.6774395697826,1560.578314117128,2.574788727739463,-0.8619387744049134,346.31301515327937,311.444710384849,441.8300650234324,0.8379252158691783,0.8595000198742644,0.8307028135330858
140200,大同,大同市,山西,山西省,140000,prefecture_level_city,40.095791,113.359578,1057.0,1655.01265,9.214526255707762,1720.210215091808,1755.524554929803,1703.5892220866033,2.0529083903916945,-0.966218713235445,378.44710698432,338.61180145632056,482.3192338114532,0.8429763953341075,0.8602819284829428,0.8348313996542318
140300,阳泉,阳泉市,山西,山西省,140000,prefecture_level_city,37.856591,113.574024,688.0,1584.48352,9.747680365296803,1576.6807478292908,1614.8679846868342,1561.896055537978,2.4220018485110684,-0.9377099524851551,346.87055245862723,311.48146340272183,442.2031432421872,0.8419674237174132,0.8623598902837099,0.8340722113885319
140400,长治,长治市,山西,山西省,140000,prefecture_level_city,36.194976,113.11073,939.0,1625.31504,10.180003424657537,1610.8069694425412,1648.2445694827973,1593.6689922148548,2.324151853726586,-1.0639373651094575,354.37833826790467,317.91925743555583,451.19867941678274,0.8412837190979947,0.8608364302505107,0.8323329872639287
140500,晋城,晋城市,山西,山西省,140000,prefecture_level_city,35.49173,112.845914,701.0,1598.5395,12.47990525114155,1542.5283032904767,1588.452843309565,1528.9082277835632,2.9772251128957095,-0.8829708652904222,339.3569975926211,306.38641726260204,432.8636477808778,0.8349040048440313,0.8597609765448198,0.8275320457281156
140600,朔州,朔州市,山西,山西省,140000,prefecture_level_city,39.330573,112.42606,1094.0,1650.2905999999998,8.337687214611872,1701.776223765025,1735.9933501146083,1685.3781600090297,2.0106713134045995,-0.9635851956913632,374.3916196801578,334.84455341156183,477.1633280365917,0.8413985328977128,0.8583162918300943,0.8332909411979461
140700,晋中,晋中市,山西,山西省,140000,prefecture_level_city,37.687325,112.746141,806.0,1672.5897000000002,11.047549086757993,1656.7341019118153,1700.9113920385028,1643.3908714525476,2.666528688925296,-0.8053936020191776,364.4823303629376,328.0778209329949,465.2759102343245,0.8346802564169797,0.8569372449151338,0.8279577950344801
140800,运城,运城市,山西,山西省,140000,prefecture_level_city,35.027408,111.001238,365.0,1585.52975,13.708197488584474,1528.2316219739855,1577.637227933484,1516.7449254952917,3.2328611219078374,-0.7516332153797878,336.2117205583174,304.3002630153891,429.4199803966061,0.8310573762775374,0.8579243070959611,0.8248108729985714
140900,忻州,忻州市,山西,山西省,140000,prefecture_level_city,38.415377,112.727581,795.0,1596.68611,9.932035388127854,1617.3092118967024,1661.1070788098905,1605.2650279864608,2.708070082765679,-0.7447050830877711,355.8088348572745,320.40022384657243,454.48174262010633,0.8348542009377982,0.857462637788107,0.8286369992670426
