elapsed_days,ambient_temperature_c,tandem_cell_temperature_c,irradiance_suns,jsc_a,voc_v,fill_factor,power_density_w_m2,pce_pct,day_cluster,model_lumped_power_w,model_matched_power_w,measured_relative_efficiency,model_relative_efficiency,sensitivity_relative_efficiency
2.02778,34.1,46.0,0.77308,0.01887,1.66621,0.68785,18.5268,23.96502,2,5.029273915413074,4.987532217187609,1.0016164190560657,1.0175496536357351,1.0092963430948045
2.03472,34.9,45.7,0.73917,0.01812,1.66309,0.68744,17.74678,24.00893,2,4.817618876038978,4.77809820523402,1.0034516345894036,1.0195418893845118,1.0084639930967338
2.04167,33.7,44.2,0.70513,0.01746,1.66244,0.68498,17.02686,24.14719,2,4.621733123146925,4.586459569862724,1.0092302021056705,1.0258945247165523,1.011785789908997
2.04861,33.8,43.1,0.68903,0.01714,1.66149,0.68423,16.68976,24.22208,2,4.533751074473124,4.501081956647626,1.012360224681204,1.030322358174712,1.0146986021562308
2.05556,33.6,42.4,0.65912,0.01645,1.65845,0.68527,16.01591,24.29904,2,4.349326046778246,4.319124106055317,1.0155767627692405,1.0335358087552178,1.0150665121424016
2.0625,33.4,41.8,0.64772,0.01622,1.658,0.68123,15.69356,24.22889,2,4.283203187139071,4.25445628966277,1.012644848178859,1.0359793376281854,1.01636635576786
2.06944,32.6,39.7,0.62564,0.01584,1.65605,0.67487,15.16306,24.23604,2,4.166463370227971,4.141937671557357,1.01294368195393,1.0441752300649616,1.0222065980517754
2.07639,33.4,39.2,0.58903,0.01495,1.65627,0.67578,14.3313,24.3303,2,3.9310457605992246,3.908629863816964,1.0168832723928374,1.0466017730992057,1.020758863324016
2.08333,32.8,38.4,0.5386,0.01368,1.6515,0.67196,13.00027,24.13698,2,3.6055386692598876,3.5860622611111643,1.008803475833856,1.0501366389637503,1.0185386146841315
2.09028,32.7,37.1,0.50812,0.01292,1.64971,0.66996,12.23091,24.0709,2,3.416111705003798,3.3994061151825856,1.0060416666231304,1.0551910444558281,1.0197510950306252
2.09722,32.0,35.7,0.46709,0.0117,1.64488,0.66472,10.95615,23.45599,2,3.154318964315027,3.14063153645077,0.9803415440176927,1.0605001945670258,1.0195458509141924
2.10417,32.8,35.7,0.42767,0.01043,1.63822,0.6592,9.64923,22.56226,2,2.887570160937422,2.8750044507628383,0.9429881580324951,1.0602885449646249,1.0137852961809788
2.11111,32.2,34.4,0.38825,0.00935,1.63404,0.6504,8.5085,21.91512,2,2.6309214850414286,2.6208315959991935,0.9159409847178916,1.0646870855003132,1.0119057662992401
2.11806,31.4,33.6,0.34883,0.00854,1.62788,0.6437,7.66394,21.97073,2,2.3678257058654717,2.3594935266452306,0.9182652009740728,1.066840015285175,1.0072436265866422
2.125,31.3,33.0,0.3094,0.00748,1.62027,0.63033,6.54237,21.1452,2,2.101534471188348,2.0946351781641916,0.8837622294587828,1.0677815643867943,1.0006630217796286
2.13194,31.0,32.0,0.27232,0.00662,1.61105,0.61674,5.633,20.68542,2,1.8524462688524737,1.8471097717968725,0.8645457548990455,1.0698120915428142,0.9946621851395437
2.13889,31.4,30.8,0.23523,0.00568,1.59763,0.59622,4.63251,19.69331,2,1.6025824612120714,1.5987456253424674,0.823080583348606,1.0719659615072303,0.9876582981726789
2.79167,26.4,30.1,0.20499,0.00498,1.53566,0.61289,4.01783,19.60049,2,1.3962296539024381,1.393282892275529,0.8192011776140485,1.0720152509264878,0.9793130988885246
2.79861,26.7,32.0,0.27849,0.00658,1.56423,0.65656,5.78548,20.77448,2,1.8950176772413116,1.8895609604630346,0.8682680116833559,1.0701524180201012,0.996361657394126
2.80556,27.4,35.0,0.33917,0.00795,1.57534,0.6598,7.07677,20.86473,2,2.2914620491847697,2.282080316410971,0.8720400044386221,1.0612258699021302,1.000200075298423
2.84028,30.4,44.8,0.54359,0.01303,1.61599,0.68663,12.38539,22.78443,2,3.565165223797154,3.5367651943837717,0.9522737384251545,1.026193132546967,0.9958848098484276
2.84722,30.7,46.1,0.58419,0.01402,1.61971,0.68995,13.41875,22.96991,2,3.813864941583099,3.7816018720959756,0.9600258627048971,1.0209771452812637,0.9952577075460448
2.85417,30.8,47.1,0.62479,0.01501,1.6272,0.69213,14.47747,23.17189,2,4.063422757552493,4.027540774739826,0.9684676033886498,1.0167172938546927,0.9952424618575963
2.86111,31.8,48.6,0.6567,0.01579,1.63064,0.69357,15.29467,23.29036,2,4.247833065598184,4.207891325426262,0.9734190491694407,1.0106291799240137,0.9923428897023057
2.86806,31.6,50.4,0.68191,0.01644,1.63013,0.69422,15.93912,23.37426,2,4.382863032348738,4.338615754992663,0.9769256440964971,1.0035025130839255,0.9876491990436421
2.875,32.1,52.3,0.71154,0.01706,1.62966,0.6989,16.64283,23.38993,2,4.5419141331896284,4.4927759593265835,0.9775805707056385,0.9958863447340975,0.9827415291864002
2.88194,32.5,53.7,0.73704,0.01765,1.62823,0.69703,17.15721,23.27863,2,4.680148039658707,4.62704674540933,0.97292879459859,0.9901640712412301,0.9792301641377721
2.88889,32.9,53.0,0.76581,0.01836,1.63877,0.69621,17.94687,23.43508,2,4.870531473389728,4.816727545621624,0.979467611956611,0.9920313185901317,0.9834087336298011
2.89583,32.9,49.8,0.801,0.0192,1.65734,0.6966,18.9812,23.69697,2,5.1430958020986095,5.09285485870136,0.9904132871109232,1.0028203029487819,0.9968768433282659
2.90278,32.9,48.9,0.82578,0.0199,1.66329,0.69466,19.69182,23.84624,2,5.313852869431873,5.263911591673004,0.9966520168458661,1.0053992596365915,1.00133022431684
2.90972,33.0,48.8,0.84744,0.02045,1.66799,0.69272,20.23962,23.88337,2,5.451343259368063,5.40040862038962,0.9982038627295561,1.0051063049464415,1.0026466948316526
2.91667,33.3,49.4,0.87365,0.021,1.6664,0.69385,20.79322,23.80048,2,5.604251475845263,5.550688143350131,0.994739480685412,1.0020829695749427,1.0015203517304505
2.92361,33.5,50.1,0.87806,0.02111,1.66673,0.69189,20.85307,23.74894,2,5.618890084974483,5.563677387147018,0.9925853698088866,0.9993832831391369,0.9991340376372861
2.93056,33.5,49.7,0.88504,0.02133,1.66718,0.69245,21.0892,23.82844,2,5.669626364259683,5.61482621385652,0.9959080670282069,1.0006167168608628,1.0008583751710514
2.9375,33.9,48.9,0.89672,0.02171,1.67486,0.69144,21.53244,24.01234,2,5.757140734070318,5.703333965650987,1.0035941553128989,1.0031509332998654,1.004209164312888
2.94444,34.1,50.4,0.91467,0.02215,1.66925,0.69242,21.9323,23.97832,2,5.840152094858464,5.782254189480447,1.0021722916726312,0.997073282682436,0.9993523726513341
2.95139,34.2,50.9,0.91823,0.02235,1.66876,0.69252,22.12505,24.09522,2,5.8525819036497255,5.793447555147729,1.0070581194077075,0.9951302700431912,0.9976451653201444
2.95833,34.3,51.7,0.92692,0.02249,1.66842,0.69289,22.26389,24.01913,2,5.890703662633768,5.829407330666403,1.0038779429118825,0.9919196289520728,0.9950073251223709
2.96528,34.0,50.6,0.92992,0.02253,1.6716,0.69008,22.25647,23.93387,2,5.930455721932547,5.871276021384479,1.0003145068751622,0.9958209173012206,0.9991209019629838
2.97222,33.7,50.6,0.92906,0.02251,1.67249,0.68912,22.21842,23.91494,2,5.925152532195568,5.866021725228419,0.9995233287825618,0.9958507151196423,0.9990934840890758
2.97917,34.2,51.2,0.92208,0.02236,1.67128,0.69032,22.0949,23.96202,2,5.870559162190672,5.810581644628959,1.0014910342553365,0.9939060640470093,0.9966763829798269
2.98611,33.9,50.1,0.92066,0.02233,1.67463,0.68762,22.02098,23.91882,2,5.882919756146751,5.825306504546477,0.999685493124838,0.9979616241654993,1.000647627348666
2.99306,34.3,51.1,0.92051,0.02217,1.66849,0.68929,21.83471,23.72016,2,5.862806476874117,5.803126979979753,0.9913825116205589,0.9943239436223091,0.9969900841108373
3.0,34.3,51.1,0.91282,0.02194,1.6678,0.68854,21.57878,23.63966,3,5.815393094681259,5.756160208279031,1.0063907155289726,0.993732167089527,0.9969825508422655
3.00694,34.4,50.2,0.89644,0.02158,1.67022,0.68688,21.20909,23.65927,3,5.7310941417914325,5.674638874581055,1.0072255550288436,0.9975590757196358,0.9996990291209051
3.01389,34.7,49.1,0.88661,0.02132,1.672,0.68416,20.8902,23.56188,3,5.690482678044935,5.636814336749974,1.003079455136317,1.0018961950061334,1.0033592992719196
3.02083,34.7,49.0,0.87863,0.02105,1.67236,0.68374,20.6194,23.46761,3,5.642602357733803,5.589571241387901,0.9990661802942543,1.0025224117395548,1.0034237914051538
3.02778,34.9,48.6,0.86182,0.02065,1.67153,0.68282,20.1834,23.41943,3,5.544895692712853,5.493576946778368,0.9970150549957438,1.0045238805423122,1.0042235991576183
3.03472,34.5,49.1,0.84074,0.02016,1.66829,0.68314,19.67947,23.4073,3,5.4041116767057,5.352959604849595,0.9964986550399337,1.0033532872088091,1.0015144829013525
3.04167,34.8,48.0,0.81439,0.01946,1.66793,0.68263,18.98173,23.30799,3,5.257687215227938,5.21007976231463,0.9922708166548139,1.0081695170011362,1.0043370934127183
3.04861,34.3,47.4,0.78675,0.01884,1.66703,0.68098,18.32176,23.28784,3,5.093201929445178,5.048182133683884,0.9914129882039009,1.0111600112337777,1.005162076298688
3.05556,34.4,46.7,0.75214,0.0181,1.66557,0.68115,17.58346,23.378,3,4.884756162294523,4.8428058339070885,0.9952512915852564,1.0146587229811468,1.0058305955933144
3.0625,34.6,46.8,0.72009,0.01747,1.6623,0.67878,16.88276,23.44547,3,4.678836413583615,4.6383718195886985,0.9981236333015391,1.0150803056957625,1.0035354353497283
3.06944,34.6,46.4,0.68262,0.01669,1.65989,0.68136,16.16495,23.68071,3,4.444844295182271,4.406995778409806,1.0081383015294678,1.0173848078000194,1.002486832240118
3.08333,34.0,44.2,0.59972,0.01493,1.65707,0.67546,14.31231,23.86519,3,3.9385478308397848,3.9082485483618594,1.0159920083594638,1.0269641072236564,1.0038351626633433
3.09028,34.4,43.8,0.56966,0.01402,1.65266,0.67547,13.40047,23.52371,3,3.7473273277944257,3.719033251004502,1.0014544768747118,1.0288118501832009,1.0024401736098305
3.09722,33.6,42.9,0.5359,0.01312,1.65111,0.66791,12.38984,23.11982,3,3.5364958549366263,3.5110025955525597,0.9842600186593653,1.0324499692174616,1.0021818627171948
3.10417,33.1,41.1,0.49772,0.01213,1.64875,0.6698,11.46883,23.04269,3,3.3040938160247895,3.282599419252243,0.980976430152223,1.0393322849487807,1.0042499618267418
3.125,33.6,39.1,0.30897,0.00881,1.62758,0.64537,7.92443,25.64756,3,2.057979392819676,2.046085163619265,1.091871298486199,1.0435878533924776,0.9789897777605566
3.78472,27.7,30.5,0.25085,0.00578,1.54682,0.63419,4.85397,19.3497,3,1.7124220722252457,1.7085382104472138,0.8237579740263168,1.073327391570504,0.9939629982487244
3.79167,28.2,32.5,0.29587,0.0068,1.56191,0.64977,5.91364,19.98737,3,2.0117158739697434,2.0055177103812984,0.8509049451575158,1.0681867632414668,0.9993779886380535
3.79861,28.7,34.4,0.33832,0.0079,1.57336,0.65991,7.0238,20.76089,3,2.2900184739803753,2.281204399876621,0.8838353403609989,1.0625714691711596,1.0024224775543422
3.83333,30.9,43.0,0.53191,0.01274,1.61661,0.68523,12.08975,22.72898,3,3.5091289426838443,3.4836847532497925,0.9676211267608632,1.0321012755048526,1.0013793019697903
3.84028,31.1,44.2,0.55157,0.01326,1.62412,0.68487,12.63217,22.90233,3,3.6242849321705903,3.5963022379609595,0.9750010057666081,1.027488970493566,0.9991501047830922
3.84722,31.0,44.2,0.59687,0.01433,1.6323,0.68942,13.81141,23.13989,3,3.9199835306538273,3.8898206273983815,0.9851144413397536,1.0270023712868086,1.0035761251965558
3.85417,30.8,44.2,0.60855,0.01468,1.63382,0.69071,14.18949,23.317,3,3.996034563142372,3.965313344493972,0.9926543915601601,1.0268402102866536,1.0046240383573557
3.86111,30.8,44.9,0.66595,0.01595,1.63537,0.69404,15.50404,23.28095,3,4.358791878248981,4.3242145699442105,0.9911196662174597,1.0232629148233807,1.0067344852310007
3.86806,31.5,47.4,0.71325,0.01704,1.63715,0.6927,16.55362,23.20879,3,4.62615014528759,4.58502657995348,0.9880476612041655,1.0130285834675772,1.000914590341287
3.875,31.9,48.5,0.7349,0.01756,1.63853,0.69205,17.05026,23.20079,3,4.747122665992877,4.702939099950002,0.987707084151694,1.0084694111533659,0.9982589467701085
3.88194,32.1,49.5,0.74772,0.01791,1.6411,0.69118,17.39954,23.2701,3,4.812683711878404,4.766042577862167,0.990657758590045,1.0044782623075583,0.9953749127240463
3.88889,32.1,50.0,0.76581,0.01835,1.64295,0.69115,17.84348,23.30007,3,4.918755829348767,4.870188879453989,0.991933645372867,1.0021815282716695,0.9945719987983939
3.89583,32.3,50.3,0.81681,0.01953,1.65391,0.69025,19.10055,23.38435,3,5.233624730575992,5.181541832469187,0.9955216246206557,0.9996767343919315,0.9960598161584802
3.90278,33.0,49.8,0.83248,0.01996,1.66152,0.69128,19.63118,23.58159,3,5.340203710473995,5.2881648593684885,1.003918551849344,1.0010431531232917,0.9985971120863092
3.90972,33.1,49.8,0.84487,0.02026,1.66294,0.68671,19.82139,23.46082,3,5.417596507804454,5.364854593512807,0.9987771155209689,1.0006672548366393,0.9991368841738428
3.91667,33.7,49.8,0.85598,0.02056,1.66451,0.68592,20.10097,23.48291,3,5.486903788497894,5.433533701192642,0.9997175339071064,1.0003232656080685,0.999602754450645
3.92361,33.7,50.0,0.87507,0.02104,1.6631,0.68698,20.58446,23.52319,3,5.602137385029493,5.5472932844303635,1.001432339366301,0.9989872710623857,0.9996338131774927
3.93056,33.4,50.0,0.89288,0.02146,1.66463,0.68562,20.97922,23.49618,3,5.712750530447537,5.6569020803005925,1.0002824660928937,0.9984060139033564,1.0003009708790949
3.9375,33.6,50.9,0.89402,0.02159,1.66605,0.68381,21.07049,23.56833,3,5.703035383275287,5.645301776585686,1.0033540453848724,0.9950881405752237,0.9970556733255017
3.94444,33.2,50.3,0.88818,0.02144,1.66553,0.68261,20.87494,23.50313,3,5.678021643107532,5.621833038219331,1.0005783424072283,0.9974670909648289,0.9990333070851416
3.95139,32.9,50.5,0.89672,0.02175,1.66841,0.68059,21.15177,23.58783,3,5.727217553082005,5.6701373523362255,1.004184201950272,0.9964565019582594,0.9986134255614367
3.95833,34.0,50.4,0.9114,0.02197,1.67301,0.68371,21.52261,23.61499,3,5.819936272186157,5.762223890476165,1.0053404610434131,0.996328897262248,0.9994912956016627
3.96528,33.5,50.0,0.91182,0.02196,1.67815,0.67845,21.41207,23.4827,3,5.830136682425789,5.773225668001502,0.9997085937594791,0.9977713792273493,1.000966948137193
3.97222,33.3,48.5,0.89943,0.02171,1.68106,0.67792,21.18942,23.55872,3,5.781504471232204,5.728379068064651,1.0029449272005908,1.0036585812985062,1.0060192922108813
3.97917,33.3,47.6,0.91211,0.0219,1.67572,0.67469,21.20646,23.24994,3,5.877542540438054,5.825639285485619,0.9897995044178165,1.0065097709926665,1.0097532341712308
3.98611,33.6,49.1,0.91026,0.02184,1.67343,0.68142,21.33122,23.43431,3,5.837553133852375,5.782600193612973,0.9976485283133412,1.0011043070916004,1.0042039340142666
3.99306,34.0,49.8,0.91325,0.02184,1.67483,0.67973,21.29588,23.31884,3,5.842796261172396,5.786221184051459,0.9927327242822286,0.9984514965400149,1.001746566568011
4.0,34.3,50.0,0.80912,0.02017,1.6641,0.63465,18.24564,22.55007,4,5.190614647880166,5.139535415567181,0.987490223658178,1.0070403039149074,1.003834865449066
4.00694,34.5,49.3,0.71795,0.01868,1.66492,0.6701,17.85122,24.86419,4,4.627458344226659,4.582873857997878,1.0888278636908635,1.0119979419580907,1.0013273786938361
