adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
370300,-0.4,1.6,1499.7767994928597,1522.8992723293711
370300,-0.3,1.6,1511.1259829846654,1522.8992723293711
370300,-0.2,1.6,1522.1424432412703,1522.8992723293711
370300,-0.4,1.68,1502.1485727724616,1522.8992723293711
370300,-0.3,1.68,1513.5257561079131,1522.8992723293711
370300,-0.2,1.68,1524.528748505447,1522.8992723293711
370300,-0.4,1.75,1542.658886399499,1522.8992723293711
370300,-0.3,1.75,1553.787637284128,1522.8992723293711
370300,-0.2,1.75,1564.533721718725,1522.8992723293711
