adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
445100,-0.4,1.6,1339.4173622117357,1368.7427965277038
445100,-0.3,1.6,1358.5008866817739,1368.7427965277038
445100,-0.2,1.6,1377.6077198619223,1368.7427965277038
445100,-0.4,1.68,1342.8153920918696,1368.7427965277038
445100,-0.3,1.68,1361.9886025001908,1368.7427965277038
445100,-0.2,1.68,1381.1433812815394,1368.7427965277038
445100,-0.4,1.75,1391.5097771980923,1368.7427965277038
445100,-0.3,1.75,1411.0519982602966,1368.7427965277038
445100,-0.2,1.75,1430.4277194964611,1368.7427965277038
