adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
510100,-0.4,1.6,1098.565920519989,1119.3176782643618
510100,-0.3,1.6,1113.1222697987535,1119.3176782643618
510100,-0.2,1.6,1127.3268712512966,1119.3176782643618
510100,-0.4,1.68,1101.29075430711,1119.3176782643618
510100,-0.3,1.68,1115.880002350027,1119.3176782643618
510100,-0.2,1.68,1130.0904183816087,1119.3176782643618
510100,-0.4,1.75,1139.1232658554845,1119.3176782643618
510100,-0.3,1.75,1153.760385620699,1119.3176782643618
510100,-0.2,1.75,1167.8654158299769,1119.3176782643618
