adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
130500,-0.4,1.6,1515.3809243128849,1539.2794880660308
130500,-0.3,1.6,1529.4645015974454,1539.2794880660308
130500,-0.2,1.6,1543.2127003067587,1539.2794880660308
130500,-0.4,1.68,1516.8834575005378,1539.2794880660308
130500,-0.3,1.68,1530.9979237597406,1539.2794880660308
130500,-0.2,1.68,1544.7621969769457,1539.2794880660308
130500,-0.4,1.75,1557.2308641387197,1539.2794880660308
130500,-0.3,1.75,1571.1421582247654,1539.2794880660308
130500,-0.2,1.75,1584.5648764472653,1539.2794880660308
