adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
621000,-0.4,1.6,1512.2974562272893,1537.635641297314
621000,-0.3,1.6,1519.7831086284098,1537.635641297314
621000,-0.2,1.6,1527.0155147781595,1537.635641297314
621000,-0.4,1.68,1516.0317799987456,1537.635641297314
621000,-0.3,1.68,1523.5695481997495,1537.635641297314
621000,-0.2,1.68,1530.8047013209332,1537.635641297314
621000,-0.4,1.75,1563.173588058538,1537.635641297314
621000,-0.3,1.75,1570.426341886672,1537.635641297314
621000,-0.2,1.75,1577.1589849520044,1537.635641297314
