adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
410400,-0.4,1.6,1361.8242321787939,1386.2169052320817
410400,-0.3,1.6,1376.9439094713152,1386.2169052320817
410400,-0.2,1.6,1391.9325264150543,1386.2169052320817
410400,-0.4,1.68,1364.0953802884012,1386.2169052320817
410400,-0.3,1.68,1379.2748076257076,1386.2169052320817
410400,-0.2,1.68,1394.2878740713331,1386.2169052320817
410400,-0.4,1.75,1405.1210361470862,1386.2169052320817
410400,-0.3,1.75,1420.3513375462437,1386.2169052320817
410400,-0.2,1.75,1434.9974585404862,1386.2169052320817
