adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
530900,-0.4,1.6,1460.4749573101913,1491.053654992372
530900,-0.3,1.6,1479.0004794260308,1491.053654992372
530900,-0.2,1.6,1496.8253401739148,1491.053654992372
530900,-0.4,1.68,1464.2129975930868,1491.053654992372
530900,-0.3,1.68,1482.72821612007,1491.053654992372
530900,-0.2,1.68,1500.5494280281837,1491.053654992372
530900,-0.4,1.75,1514.318667650119,1491.053654992372
530900,-0.3,1.75,1532.6771787773043,1491.053654992372
530900,-0.2,1.75,1550.4571218548801,1491.053654992372
