adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
360200,-0.4,1.6,1232.6332429839554,1257.2305107881061
360200,-0.3,1.6,1250.2247825734453,1257.2305107881061
360200,-0.2,1.6,1267.6250252886812,1257.2305107881061
360200,-0.4,1.68,1235.2199606525917,1257.2305107881061
360200,-0.3,1.68,1252.870675941352,1257.2305107881061
360200,-0.2,1.68,1270.249110302294,1257.2305107881061
360200,-0.4,1.75,1275.145145881137,1257.2305107881061
360200,-0.3,1.75,1292.8062634416397,1257.2305107881061
360200,-0.2,1.75,1309.904127907739,1257.2305107881061
