adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
530400,-0.4,1.6,1375.5775367102344,1404.7400107294263
530400,-0.3,1.6,1385.8450368761276,1404.7400107294263
530400,-0.2,1.6,1395.8247661098771,1404.7400107294263
530400,-0.4,1.68,1380.7196054299648,1404.7400107294263
530400,-0.3,1.68,1390.9611823633766,1404.7400107294263
530400,-0.2,1.68,1400.91646840201,1404.7400107294263
530400,-0.4,1.75,1436.249655325943,1404.7400107294263
530400,-0.3,1.75,1446.1355797071967,1404.7400107294263
530400,-0.2,1.75,1455.7088531669672,1404.7400107294263
