adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
371400,-0.4,1.6,1610.4974638369818,1635.6183575348425
371400,-0.3,1.6,1622.6410175751696,1635.6183575348425
371400,-0.2,1.6,1634.556107564734,1635.6183575348425
371400,-0.4,1.68,1612.756232277899,1635.6183575348425
371400,-0.3,1.68,1624.9435281645954,1635.6183575348425
371400,-0.2,1.68,1636.9455358035518,1635.6183575348425
371400,-0.4,1.75,1655.3913238561784,1635.6183575348425
371400,-0.3,1.75,1667.628201249621,1635.6183575348425
371400,-0.2,1.75,1679.286396894462,1635.6183575348425
