adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
540500,-0.4,1.6,1917.8671504511678,1949.667922896188
540500,-0.3,1.6,1923.3436813981955,1949.667922896188
540500,-0.2,1.6,1928.307776321706,1949.667922896188
540500,-0.4,1.68,1924.657683281562,1949.667922896188
540500,-0.3,1.68,1930.0687595377658,1949.667922896188
540500,-0.2,1.68,1934.9721468539537,1949.667922896188
540500,-0.4,1.75,1979.6804284168088,1949.667922896188
540500,-0.3,1.75,1984.0123042544164,1949.667922896188
540500,-0.2,1.75,1987.673417417758,1949.667922896188
