adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
620500,-0.4,1.6,1343.5992345772,1365.112094153411
620500,-0.3,1.6,1347.017541203457,1365.112094153411
620500,-0.2,1.6,1350.146315629226,1365.112094153411
620500,-0.4,1.68,1347.562343371511,1365.112094153411
620500,-0.3,1.68,1350.9560952396314,1365.112094153411
620500,-0.2,1.68,1354.0603976992502,1365.112094153411
620500,-0.4,1.75,1393.4320554201472,1365.112094153411
620500,-0.3,1.75,1396.354346839341,1365.112094153411
620500,-0.2,1.75,1398.808824131402,1365.112094153411
