adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
530100,-0.4,1.6,1418.6672248965763,1448.8245683317245
530100,-0.3,1.6,1426.479657185198,1448.8245683317245
530100,-0.2,1.6,1434.18778950556,1448.8245683317245
530100,-0.4,1.68,1424.0614791671278,1448.8245683317245
530100,-0.3,1.68,1431.8866066951389,1448.8245683317245
530100,-0.2,1.68,1439.580196494515,1448.8245683317245
530100,-0.4,1.75,1482.9377629372927,1448.8245683317245
530100,-0.3,1.75,1490.577683698495,1448.8245683317245
530100,-0.2,1.75,1498.0535666880558,1448.8245683317245
