adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
440700,-0.4,1.6,1223.975025368493,1249.3600209584029
440700,-0.3,1.6,1241.810275815416,1249.3600209584029
440700,-0.2,1.6,1259.6814910185242,1249.3600209584029
440700,-0.4,1.68,1226.6909509467775,1249.3600209584029
440700,-0.3,1.68,1244.6066740391589,1249.3600209584029
440700,-0.2,1.68,1262.5400564899594,1249.3600209584029
440700,-0.4,1.75,1271.1863869766846,1249.3600209584029
440700,-0.3,1.75,1289.647119320227,1249.3600209584029
440700,-0.2,1.75,1308.00467281633,1249.3600209584029
