adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
230200,-0.4,1.6,1664.9929013194649,1678.3419026043725
230200,-0.3,1.6,1663.314179299103,1678.3419026043725
230200,-0.2,1.6,1660.9096241769057,1678.3419026043725
230200,-0.4,1.68,1665.148655816608,1678.3419026043725
230200,-0.3,1.68,1663.6349315114567,1678.3419026043725
230200,-0.2,1.68,1661.4583208166139,1678.3419026043725
230200,-0.4,1.75,1698.2738233601585,1678.3419026043725
230200,-0.3,1.75,1696.6158244763815,1678.3419026043725
230200,-0.2,1.75,1694.0989591875211,1678.3419026043725
