adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
430600,-0.4,1.6,1190.4307856991488,1213.5077318428976
430600,-0.3,1.6,1202.8364503828675,1213.5077318428976
430600,-0.2,1.6,1215.2389442588865,1213.5077318428976
430600,-0.4,1.68,1193.6926573563462,1213.5077318428976
430600,-0.3,1.68,1206.164197291538,1213.5077318428976
430600,-0.2,1.68,1218.6272670184521,1213.5077318428976
430600,-0.4,1.75,1236.5241264840838,1213.5077318428976
430600,-0.3,1.75,1249.192919432792,1213.5077318428976
430600,-0.2,1.75,1261.654377207421,1213.5077318428976
