adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
220100,-0.4,1.6,1645.0496645043106,1663.6563969934302
220100,-0.3,1.6,1642.8850393928724,1663.6563969934302
220100,-0.2,1.6,1640.1164662309177,1663.6563969934302
220100,-0.4,1.68,1648.174648195255,1663.6563969934302
220100,-0.3,1.68,1646.2715511092222,1663.6563969934302
220100,-0.2,1.68,1643.743609335137,1663.6563969934302
220100,-0.4,1.75,1689.693867162962,1663.6563969934302
220100,-0.3,1.75,1688.0037506908059,1663.6563969934302
220100,-0.2,1.75,1685.7620717773768,1663.6563969934302
