adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
610100,-0.4,1.6,1422.5506604060306,1448.263951717611
610100,-0.3,1.6,1441.4600925532907,1448.263951717611
610100,-0.2,1.6,1459.988684862522,1448.263951717611
610100,-0.4,1.68,1424.8397532749473,1448.263951717611
610100,-0.3,1.68,1443.7926121401865,1448.263951717611
610100,-0.2,1.68,1462.3089848434395,1448.263951717611
610100,-0.4,1.75,1464.7428276748988,1448.263951717611
610100,-0.3,1.75,1483.6177338234975,1448.263951717611
610100,-0.2,1.75,1501.6866867867207,1448.263951717611
