adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
632200,-0.4,1.6,1936.040446546627,1960.0798408984513
632200,-0.3,1.6,1933.3771943893485,1960.0798408984513
632200,-0.2,1.6,1930.1207838748344,1960.0798408984513
632200,-0.4,1.68,1940.0276738018931,1960.0798408984513
632200,-0.3,1.68,1937.386229447257,1960.0798408984513
632200,-0.2,1.68,1934.17960222186,1960.0798408984513
632200,-0.4,1.75,1990.0565499822562,1960.0798408984513
632200,-0.3,1.75,1986.6474653037858,1960.0798408984513
632200,-0.2,1.75,1982.8433941528663,1960.0798408984513
