adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
533100,-0.4,1.6,1471.255521512659,1501.205836905593
533100,-0.3,1.6,1494.53239120995,1501.205836905593
533100,-0.2,1.6,1516.8870782056633,1501.205836905593
533100,-0.4,1.68,1473.2436250365033,1501.205836905593
533100,-0.3,1.68,1496.4918675488125,1501.205836905593
533100,-0.2,1.68,1518.7935728065152,1501.205836905593
533100,-0.4,1.75,1518.4674591272285,1501.205836905593
533100,-0.3,1.75,1541.3763776833978,1501.205836905593
533100,-0.2,1.75,1563.4210695492325,1501.205836905593
