adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
620800,-0.4,1.6,1456.8089009265477,1480.0799138595617
620800,-0.3,1.6,1461.7893848239435,1480.0799138595617
620800,-0.2,1.6,1466.3061098879894,1480.0799138595617
620800,-0.4,1.68,1460.8802646909369,1480.0799138595617
620800,-0.3,1.68,1465.7930907566915,1480.0799138595617
620800,-0.2,1.68,1470.2655975571927,1480.0799138595617
620800,-0.4,1.75,1507.177835748428,1480.0799138595617
620800,-0.3,1.75,1511.455308498026,1480.0799138595617
620800,-0.2,1.75,1515.1907228698083,1480.0799138595617
