adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
220600,-0.4,1.6,1546.98974104096,1566.5627904637397
220600,-0.3,1.6,1548.2465500750982,1566.5627904637397
220600,-0.2,1.6,1548.9282164874714,1566.5627904637397
220600,-0.4,1.68,1550.1664714481624,1566.5627904637397
220600,-0.3,1.68,1551.5590072779933,1566.5627904637397
220600,-0.2,1.68,1552.307309971326,1566.5627904637397
220600,-0.4,1.75,1591.285119406764,1566.5627904637397
220600,-0.3,1.75,1592.4103531577107,1566.5627904637397
220600,-0.2,1.75,1592.8648451386084,1566.5627904637397
