adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
610500,-0.4,1.6,1454.0270127737613,1479.8453399280043
610500,-0.3,1.6,1474.9608473419012,1479.8453399280043
610500,-0.2,1.6,1495.4685389388874,1479.8453399280043
610500,-0.4,1.68,1455.5720442883314,1479.8453399280043
610500,-0.3,1.68,1476.546027461385,1479.8453399280043
610500,-0.2,1.68,1497.0575810264672,1479.8453399280043
610500,-0.4,1.75,1493.022733677282,1479.8453399280043
610500,-0.3,1.75,1513.8464558530177,1479.8453399280043
610500,-0.2,1.75,1533.7843187564727,1479.8453399280043
