adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
542500,-0.4,1.6,2180.9975068428284,2205.9959691271465
542500,-0.3,1.6,2173.082853948329,2205.9959691271465
542500,-0.2,1.6,2164.87214635822,2205.9959691271465
542500,-0.4,1.68,2186.499161669672,2205.9959691271465
542500,-0.3,1.68,2178.666924695374,2205.9959691271465
542500,-0.2,1.68,2170.47772982756,2205.9959691271465
542500,-0.4,1.75,2238.7208224438464,2205.9959691271465
542500,-0.3,1.75,2230.64334852903,2205.9959691271465
542500,-0.2,1.75,2222.282629368434,2205.9959691271465
