adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
440500,-0.4,1.6,1323.1950437935634,1352.6027660098387
440500,-0.3,1.6,1336.2975361725212,1352.6027660098387
440500,-0.2,1.6,1349.432726569824,1352.6027660098387
440500,-0.4,1.68,1327.6330414278634,1352.6027660098387
440500,-0.3,1.68,1340.7981807364467,1352.6027660098387
440500,-0.2,1.68,1353.9964106659477,1352.6027660098387
440500,-0.4,1.75,1382.2209163661694,1352.6027660098387
440500,-0.3,1.75,1395.7931297370874,1352.6027660098387
440500,-0.2,1.75,1409.3027644981994,1352.6027660098387
