adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
360500,-0.4,1.6,1158.1150185484203,1181.2587425190763
360500,-0.3,1.6,1174.3263119666885,1181.2587425190763
360500,-0.2,1.6,1190.5219226495121,1181.2587425190763
360500,-0.4,1.68,1160.6673714315348,1181.2587425190763
360500,-0.3,1.68,1176.939458995399,1181.2587425190763
360500,-0.2,1.68,1193.1767447290495,1181.2587425190763
360500,-0.4,1.75,1200.8927501436121,1181.2587425190763
360500,-0.3,1.75,1217.5209035620421,1181.2587425190763
360500,-0.2,1.75,1233.8604755537438,1181.2587425190763
