adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
632600,-0.4,1.6,1896.1921003918903,1921.6371207682935
632600,-0.3,1.6,1887.0980186486843,1921.6371207682935
632600,-0.2,1.6,1877.622483378351,1921.6371207682935
632600,-0.4,1.68,1902.746724267996,1921.6371207682935
632600,-0.3,1.68,1893.7300760014668,1921.6371207682935
632600,-0.2,1.68,1884.3115693480984,1921.6371207682935
632600,-0.4,1.75,1959.9600128746042,1921.6371207682935
632600,-0.3,1.75,1950.4705931035337,1921.6371207682935
632600,-0.2,1.75,1940.587110819041,1921.6371207682935
