adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
370900,-0.4,1.6,1566.549207768402,1591.4680330041622
370900,-0.3,1.6,1578.7863980544303,1591.4680330041622
370900,-0.2,1.6,1590.7923599749702,1591.4680330041622
370900,-0.4,1.68,1568.7400142877411,1591.4680330041622
370900,-0.3,1.68,1581.0578354893105,1591.4680330041622
370900,-0.2,1.68,1593.0977829211329,1591.4680330041622
370900,-0.4,1.75,1611.5279041238898,1591.4680330041622
370900,-0.3,1.75,1623.6316308669723,1591.4680330041622
370900,-0.2,1.75,1635.2469741857344,1591.4680330041622
