adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
350400,-0.4,1.6,1185.3359769180208,1209.862340719724
350400,-0.3,1.6,1203.3927107465165,1209.862340719724
350400,-0.2,1.6,1221.3002451289108,1209.862340719724
350400,-0.4,1.68,1188.5910647383082,1209.862340719724
350400,-0.3,1.68,1206.6994523182186,1209.862340719724
350400,-0.2,1.68,1224.6426868096619,1209.862340719724
350400,-0.4,1.75,1228.7584105561896,1209.862340719724
350400,-0.3,1.75,1247.093468893189,1209.862340719724
350400,-0.2,1.75,1265.0409255232792,1209.862340719724
