adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
131000,-0.4,1.6,1616.733094068363,1639.216564327953
131000,-0.3,1.6,1628.4202549382255,1639.216564327953
131000,-0.2,1.6,1639.7775997231997,1639.216564327953
131000,-0.4,1.68,1617.876565757983,1639.216564327953
131000,-0.3,1.68,1629.687727499585,1639.216564327953
131000,-0.2,1.68,1641.09597985735,1639.216564327953
131000,-0.4,1.75,1656.272259766277,1639.216564327953
131000,-0.3,1.75,1668.02180783883,1639.216564327953
131000,-0.2,1.75,1679.143935720603,1639.216564327953
