adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
510800,-0.4,1.6,1084.845057093306,1103.5447725837075
510800,-0.3,1.6,1095.2674895328983,1103.5447725837075
510800,-0.2,1.6,1105.6343766801408,1103.5447725837075
510800,-0.4,1.68,1087.5438556316617,1103.5447725837075
510800,-0.3,1.68,1098.0271056225638,1103.5447725837075
510800,-0.2,1.68,1108.4360404765994,1103.5447725837075
510800,-0.4,1.75,1125.7998774023647,1103.5447725837075
510800,-0.3,1.75,1136.4460712217597,1103.5447725837075
510800,-0.2,1.75,1146.7659385859258,1103.5447725837075
