adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
530800,-0.4,1.6,1403.1050804309164,1432.370086816945
530800,-0.3,1.6,1422.8115961321996,1432.370086816945
530800,-0.2,1.6,1441.4861886280653,1432.370086816945
530800,-0.4,1.68,1406.485263855436,1432.370086816945
530800,-0.3,1.68,1426.118459458052,1432.370086816945
530800,-0.2,1.68,1444.7215055664356,1432.370086816945
530800,-0.4,1.75,1454.0648376874826,1432.370086816945
530800,-0.3,1.75,1472.920192654016,1432.370086816945
530800,-0.2,1.75,1491.1046369799149,1432.370086816945
