adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
140800,-0.4,1.6,1503.2633110909057,1528.2316219739857
140800,-0.3,1.6,1515.5351753739508,1528.2316219739857
140800,-0.2,1.6,1527.5912495273426,1528.2316219739857
140800,-0.4,1.68,1505.9108130395525,1528.2316219739857
140800,-0.3,1.68,1518.2561718820143,1528.2316219739857
140800,-0.2,1.68,1530.3199881360147,1528.2316219739857
140800,-0.4,1.75,1549.3732269450788,1528.2316219739857
140800,-0.3,1.75,1561.5165483125704,1528.2316219739857
140800,-0.2,1.75,1573.1507091060478,1528.2316219739857
