adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
442000,-0.4,1.6,1313.0628554545392,1341.6496086146624
442000,-0.3,1.6,1331.3859615578028,1341.6496086146624
442000,-0.2,1.6,1349.714816658236,1341.6496086146624
442000,-0.4,1.68,1316.2415112892695,1341.6496086146624
442000,-0.3,1.68,1334.6417344098656,1341.6496086146624
442000,-0.2,1.68,1353.0163793566026,1341.6496086146624
442000,-0.4,1.75,1365.2377619388717,1341.6496086146624
442000,-0.3,1.75,1384.014675820249,1341.6496086146624
442000,-0.2,1.75,1402.5737562076622,1341.6496086146624
