adcode,gamma,gap,yield_kwh_kwp,csi_kwh_kwp
650400,-0.4,1.6,1795.0759074519344,1816.852944407583
650400,-0.3,1.6,1822.8359355961961,1816.852944407583
650400,-0.2,1.6,1849.2977778914392,1816.852944407583
650400,-0.4,1.68,1790.6027152879606,1816.852944407583
650400,-0.3,1.68,1818.3760111720565,1816.852944407583
650400,-0.2,1.68,1844.817095369591,1816.852944407583
650400,-0.4,1.75,1814.293080600347,1816.852944407583
650400,-0.3,1.75,1841.7719608277455,1816.852944407583
650400,-0.2,1.75,1867.400764802166,1816.852944407583
