time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,7.39,55.78,174.05,848.96,66.35,281.63,2.35,358.0,101960.0
1990-01-01 01:00:00+00:00,7.56,51.64,362.2,848.53,95.85,275.07,2.56,1.0,102060.0
1990-01-01 02:00:00+00:00,7.73,47.5,524.3,879.81,113.0,268.51,2.78,7.0,102120.0
1990-01-01 03:00:00+00:00,7.9,43.36,629.5,879.04,122.15,261.95,3.0,15.0,102100.0
1990-01-01 04:00:00+00:00,8.07,39.22,664.5,848.36,125.4,255.38,3.22,19.0,102020.0
1990-01-01 05:00:00+00:00,8.24,35.08,633.45,800.51,122.4,248.82,3.44,21.0,101880.0
1990-01-01 06:00:00+00:00,8.41,30.95,532.9,716.38,113.25,242.26,3.66,21.0,101780.0
1990-01-01 07:00:00+00:00,8.58,26.81,378.15,585.1,96.6,235.7,3.87,20.0,101680.0
1990-01-01 08:00:00+00:00,10.06,29.35,190.55,370.29,67.7,249.05,4.07,22.0,101690.0
1990-01-01 09:00:00+00:00,9.28,32.85,30.05,90.74,16.65,248.5,3.38,19.0,101710.0
1990-01-01 10:00:00+00:00,7.63,36.6,0.0,0.0,0.0,246.55,2.9,13.0,101720.0
1990-01-01 11:00:00+00:00,6.38,38.0,0.0,0.0,0.0,244.4,2.83,5.0,101770.0
1990-01-01 12:00:00+00:00,5.47,42.55,0.0,0.0,0.0,242.5,2.9,360.0,101800.0
1990-01-01 13:00:00+00:00,4.79,45.85,0.0,0.0,0.0,241.15,3.1,357.0,101850.0
1990-01-01 14:00:00+00:00,4.22,47.6,0.0,0.0,0.0,239.75,3.17,357.0,101880.0
1990-01-01 15:00:00+00:00,3.68,47.45,0.0,0.0,0.0,238.05,3.1,358.0,101860.0
1990-01-01 16:00:00+00:00,3.16,49.25,0.0,0.0,0.0,236.5,2.97,0.0,101860.0
1990-01-01 17:00:00+00:00,2.61,51.15,0.0,0.0,0.0,235.15,2.69,3.0,101840.0
1990-01-01 18:00:00+00:00,2.01,55.3,0.0,0.0,0.0,233.6,2.41,5.0,101800.0
1990-01-01 19:00:00+00:00,1.76,55.2,0.0,0.0,0.0,232.8,2.41,4.0,101810.0
1990-01-01 20:00:00+00:00,1.19,57.35,0.0,0.0,0.0,231.85,2.34,3.0,101780.0
1990-01-01 21:00:00+00:00,0.6,59.6,0.0,0.0,0.0,230.65,2.28,360.0,101760.0
1990-01-01 22:00:00+00:00,0.14,61.9,0.0,0.0,0.0,229.9,2.34,359.0,101810.0
1990-01-01 23:00:00+00:00,-0.24,67.0,0.0,0.0,0.0,229.15,2.34,359.0,101850.0
1990-01-02 00:00:00+00:00,-0.16,67.1,177.7,891.5,65.2,228.75,2.07,1.0,101890.0
1990-01-02 01:00:00+00:00,3.02,55.55,367.55,866.54,95.85,230.8,1.86,8.0,101920.0
1990-01-02 02:00:00+00:00,5.39,49.95,526.45,883.16,113.55,234.95,1.72,19.0,101910.0
