time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,0.42,53.0,95.1,609.71,52.5,229.52,1.7,127.0,101360.0
1990-01-01 01:00:00+00:00,0.92,56.51,243.85,612.76,96.55,235.07,1.45,110.0,101390.0
1990-01-01 02:00:00+00:00,1.42,60.01,356.2,623.98,119.5,240.62,1.21,113.0,101440.0
1990-01-01 03:00:00+00:00,1.91,63.51,441.75,577.36,166.2,246.18,0.97,116.0,101420.0
1990-01-01 04:00:00+00:00,2.41,67.02,430.55,389.13,225.3,251.73,0.72,86.0,101340.0
1990-01-01 05:00:00+00:00,2.91,70.52,370.2,283.45,220.95,257.28,0.48,56.0,101230.0
1990-01-01 06:00:00+00:00,3.4,74.02,271.7,147.4,201.75,262.84,0.24,42.0,101150.0
1990-01-01 07:00:00+00:00,3.9,77.53,150.55,78.79,121.0,268.39,-0.01,37.0,101210.0
1990-01-01 08:00:00+00:00,4.32,60.5,83.65,126.28,54.0,302.5,0.76,51.0,101220.0
1990-01-01 09:00:00+00:00,3.48,67.8,4.4,0.0,4.4,245.0,1.59,56.0,101200.0
1990-01-01 10:00:00+00:00,1.9,75.95,0.0,0.0,0.0,247.15,2.0,57.0,101200.0
1990-01-01 11:00:00+00:00,1.11,78.8,0.0,0.0,0.0,248.1,1.52,80.0,101230.0
1990-01-01 12:00:00+00:00,0.31,81.9,0.0,0.0,0.0,246.55,1.31,125.0,101310.0
1990-01-01 13:00:00+00:00,0.0,85.1,0.0,0.0,0.0,252.15,0.9,131.0,101340.0
1990-01-01 14:00:00+00:00,0.61,81.9,0.0,0.0,0.0,256.2,0.41,108.0,101370.0
1990-01-01 15:00:00+00:00,0.51,81.9,0.0,0.0,0.0,258.15,0.34,44.0,101400.0
1990-01-01 16:00:00+00:00,-0.01,85.1,0.0,0.0,0.0,253.1,0.62,24.0,101410.0
1990-01-01 17:00:00+00:00,-0.42,85.05,0.0,0.0,0.0,246.75,0.69,30.0,101400.0
1990-01-01 18:00:00+00:00,-0.57,85.05,0.0,0.0,0.0,252.35,0.55,41.0,101410.0
1990-01-01 19:00:00+00:00,-2.33,95.55,0.0,0.0,0.0,236.65,1.03,38.0,101420.0
1990-01-01 20:00:00+00:00,-1.86,95.55,0.0,0.0,0.0,235.3,0.69,59.0,101400.0
1990-01-01 21:00:00+00:00,-1.96,95.55,0.0,0.0,0.0,221.75,0.41,56.0,101410.0
1990-01-01 22:00:00+00:00,-2.73,95.55,0.0,0.0,0.0,225.25,0.9,31.0,101410.0
1990-01-01 23:00:00+00:00,-3.8,99.4,0.0,0.0,0.0,235.5,1.17,30.0,101450.0
1990-01-02 00:00:00+00:00,-4.3,95.5,106.05,759.92,53.25,220.05,1.38,31.0,101490.0
1990-01-02 01:00:00+00:00,-1.48,91.9,271.15,773.82,85.2,228.85,1.03,36.0,101540.0
1990-01-02 02:00:00+00:00,0.73,78.75,412.8,821.23,101.05,220.2,1.72,40.0,101590.0
1990-01-02 03:00:00+00:00,2.24,70.2,508.85,831.61,111.4,222.75,2.07,42.0,101570.0
1990-01-02 04:00:00+00:00,3.54,57.95,531.45,770.43,124.25,225.45,2.14,40.0,101500.0
1990-01-02 05:00:00+00:00,4.61,49.65,500.3,724.62,117.7,228.95,2.28,41.0,101390.0
1990-01-02 06:00:00+00:00,5.33,42.55,406.3,625.9,108.15,228.55,2.62,40.0,101310.0
1990-01-02 07:00:00+00:00,4.92,46.0,260.4,437.66,95.35,229.15,2.76,46.0,101280.0
1990-01-02 08:00:00+00:00,4.69,45.85,97.2,157.14,59.95,229.9,3.03,39.0,101290.0
1990-01-02 09:00:00+00:00,3.49,51.4,4.35,0.0,4.35,232.2,2.34,41.0,101310.0
1990-01-02 10:00:00+00:00,1.87,57.6,0.0,0.0,0.0,225.85,2.14,44.0,101350.0
1990-01-02 11:00:00+00:00,0.84,62.15,0.0,0.0,0.0,237.05,2.34,40.0,101400.0
1990-01-02 12:00:00+00:00,0.38,64.55,0.0,0.0,0.0,250.05,2.41,38.0,101420.0
1990-01-02 13:00:00+00:00,0.05,67.1,0.0,0.0,0.0,251.75,2.48,38.0,101470.0
1990-01-02 14:00:00+00:00,-0.42,69.75,0.0,0.0,0.0,247.3,2.34,34.0,101520.0
1990-01-02 15:00:00+00:00,-1.09,72.5,0.0,0.0,0.0,234.95,2.21,29.0,101570.0
1990-01-02 16:00:00+00:00,-1.38,75.35,0.0,0.0,0.0,245.95,2.0,35.0,101590.0
1990-01-02 17:00:00+00:00,-1.39,75.35,0.0,0.0,0.0,261.25,1.86,46.0,101580.0
1990-01-02 18:00:00+00:00,-1.49,75.35,0.0,0.0,0.0,262.4,1.86,44.0,101560.0
1990-01-02 19:00:00+00:00,-1.65,75.35,0.0,0.0,0.0,260.85,1.66,47.0,101570.0
1990-01-02 20:00:00+00:00,-2.15,78.35,0.0,0.0,0.0,244.6,1.79,40.0,101570.0
1990-01-02 21:00:00+00:00,-2.23,78.35,0.0,0.0,0.0,256.8,1.52,30.0,101600.0
1990-01-02 22:00:00+00:00,-2.31,81.5,0.0,0.0,0.0,256.05,1.59,18.0,101620.0
1990-01-02 23:00:00+00:00,-2.32,78.3,0.0,0.0,0.0,257.6,2.0,21.0,101620.0
1990-01-03 00:00:00+00:00,-2.38,78.3,93.45,388.06,66.6,249.05,2.14,14.0,101650.0
1990-01-03 01:00:00+00:00,-1.11,72.5,216.4,363.89,128.95,245.1,2.14,9.0,101730.0
1990-01-03 02:00:00+00:00,0.56,62.0,357.9,501.32,167.4,244.2,2.34,14.0,101800.0
1990-01-03 03:00:00+00:00,2.09,53.15,464.0,599.64,176.95,238.8,2.41,17.0,101800.0
1990-01-03 04:00:00+00:00,3.42,45.55,524.05,720.75,142.25,252.55,2.76,21.0,101690.0
1990-01-03 05:00:00+00:00,4.4,42.3,501.8,731.07,114.65,234.75,2.83,22.0,101580.0
1990-01-03 06:00:00+00:00,5.08,39.1,387.75,533.5,132.6,231.65,2.76,25.0,101500.0
1990-01-03 07:00:00+00:00,5.05,40.75,235.6,288.18,126.3,239.6,3.03,36.0,101440.0
1990-01-03 08:00:00+00:00,4.7,40.6,85.95,68.72,69.5,242.5,2.76,38.0,101450.0
1990-01-03 09:00:00+00:00,3.48,45.55,4.8,0.0,4.8,247.7,1.86,37.0,101460.0
1990-01-03 10:00:00+00:00,2.24,51.0,0.0,0.0,0.0,250.8,1.93,35.0,101530.0
1990-01-03 11:00:00+00:00,1.25,55.05,0.0,0.0,0.0,245.2,1.72,35.0,101560.0
1990-01-03 12:00:00+00:00,0.33,59.6,0.0,0.0,0.0,250.2,1.45,37.0,101570.0
1990-01-03 13:00:00+00:00,-0.55,64.35,0.0,0.0,0.0,251.75,1.59,36.0,101600.0
1990-01-03 14:00:00+00:00,-1.54,66.8,0.0,0.0,0.0,238.05,1.86,34.0,101610.0
1990-01-03 15:00:00+00:00,-2.37,72.25,0.0,0.0,0.0,232.6,1.86,29.0,101610.0
1990-01-03 16:00:00+00:00,-2.94,75.1,0.0,0.0,0.0,229.3,1.59,20.0,101630.0
1990-01-03 17:00:00+00:00,-2.87,75.1,0.0,0.0,0.0,228.55,1.24,9.0,101610.0
1990-01-03 18:00:00+00:00,-2.23,69.45,0.0,0.0,0.0,224.3,0.9,351.0,101610.0
1990-01-03 19:00:00+00:00,-1.76,69.45,0.0,0.0,0.0,229.15,0.55,298.0,101610.0
1990-01-03 20:00:00+00:00,-2.13,69.45,0.0,0.0,0.0,232.4,0.76,276.0,101580.0
1990-01-03 21:00:00+00:00,-2.35,72.25,0.0,0.0,0.0,229.3,0.69,302.0,101520.0
1990-01-03 22:00:00+00:00,-3.38,78.15,0.0,0.0,0.0,212.85,0.97,260.0,101540.0
1990-01-03 23:00:00+00:00,-4.28,81.3,0.0,0.0,0.0,214.05,1.24,262.0,101580.0
1990-01-04 00:00:00+00:00,-4.22,81.3,95.45,507.26,60.45,222.75,1.17,271.0,101620.0
1990-01-04 01:00:00+00:00,-1.57,75.35,222.2,404.26,125.0,232.7,0.21,299.0,101670.0
1990-01-04 02:00:00+00:00,1.69,53.0,354.7,494.5,166.55,235.3,0.48,317.0,101670.0
1990-01-04 03:00:00+00:00,3.49,43.75,445.95,528.05,192.7,239.4,0.76,290.0,101630.0
1990-01-04 04:00:00+00:00,4.9,40.75,435.5,448.01,197.6,242.5,0.9,262.0,101540.0
1990-01-04 05:00:00+00:00,5.78,39.25,398.8,300.24,239.3,246.95,1.1,241.0,101460.0
1990-01-04 06:00:00+00:00,6.48,37.85,296.9,215.62,193.35,256.2,1.31,224.0,101380.0
1990-01-04 07:00:00+00:00,6.51,39.4,210.25,211.78,129.45,270.75,1.38,211.0,101320.0
1990-01-04 08:00:00+00:00,6.29,41.0,97.75,177.63,54.8,265.3,1.31,201.0,101310.0
1990-01-04 09:00:00+00:00,5.22,47.85,4.9,0.0,4.9,254.85,1.93,181.0,101300.0
1990-01-04 10:00:00+00:00,3.08,55.55,0.0,0.0,0.0,247.5,2.41,187.0,101320.0
1990-01-04 11:00:00+00:00,1.45,59.8,0.0,0.0,0.0,247.5,2.41,196.0,101330.0
1990-01-04 12:00:00+00:00,0.56,64.55,0.0,0.0,0.0,252.55,2.21,200.0,101290.0
1990-01-04 13:00:00+00:00,0.1,64.45,0.0,0.0,0.0,255.25,2.14,214.0,101250.0
1990-01-04 14:00:00+00:00,-0.05,64.45,0.0,0.0,0.0,246.55,2.34,230.0,101230.0
1990-01-04 15:00:00+00:00,0.16,61.9,0.0,0.0,0.0,248.65,2.62,245.0,101200.0
1990-01-04 16:00:00+00:00,0.46,59.6,0.0,0.0,0.0,245.6,2.97,255.0,101170.0
1990-01-04 17:00:00+00:00,1.34,57.45,0.0,0.0,0.0,262.4,3.31,263.0,101150.0
1990-01-04 18:00:00+00:00,2.17,57.6,0.0,0.0,0.0,277.7,3.66,269.0,101120.0
1990-01-04 19:00:00+00:00,1.35,57.45,0.0,0.0,0.0,231.85,4.07,276.0,101160.0
1990-01-04 20:00:00+00:00,1.15,57.35,0.0,0.0,0.0,230.1,4.07,278.0,101110.0
1990-01-04 21:00:00+00:00,0.85,55.05,0.0,0.0,0.0,228.15,4.07,280.0,101120.0
1990-01-04 22:00:00+00:00,0.68,54.95,0.0,0.0,0.0,229.3,4.14,285.0,101120.0
1990-01-04 23:00:00+00:00,0.56,52.75,0.0,0.0,0.0,227.2,4.14,290.0,101170.0
1990-01-05 00:00:00+00:00,0.58,50.65,103.05,695.17,55.15,227.4,3.93,291.0,101240.0
1990-01-05 01:00:00+00:00,2.26,47.05,231.9,490.3,113.9,237.75,3.59,290.0,101310.0
