time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,17.07,79.01,42.9,0.0,42.9,351.49,3.33,90.0,99580.0
1990-01-01 01:00:00+00:00,18.37,77.31,111.6,0.85,111.3,364.49,3.65,94.0,99640.0
1990-01-01 02:00:00+00:00,19.67,75.61,203.95,20.43,193.3,377.49,3.97,98.0,99660.0
1990-01-01 03:00:00+00:00,20.96,73.91,311.95,71.92,265.4,390.49,4.29,99.0,99630.0
1990-01-01 04:00:00+00:00,22.26,72.21,251.2,49.5,215.55,403.49,4.61,103.0,99520.0
1990-01-01 05:00:00+00:00,23.55,70.5,351.8,209.91,197.5,416.49,4.92,106.0,99400.0
1990-01-01 06:00:00+00:00,24.85,68.8,379.95,258.61,201.25,429.49,5.24,105.0,99300.0
1990-01-01 07:00:00+00:00,26.14,67.1,342.15,324.83,150.2,442.49,5.56,114.0,99210.0
1990-01-01 08:00:00+00:00,25.66,60.6,238.75,324.79,95.3,393.85,4.9,118.0,99210.0
1990-01-01 09:00:00+00:00,25.13,62.55,61.6,108.12,34.2,387.65,4.34,116.0,99210.0
1990-01-01 10:00:00+00:00,23.9,71.35,0.85,0.0,0.85,388.2,3.45,108.0,99250.0
1990-01-01 11:00:00+00:00,22.96,76.15,0.0,0.0,0.0,398.85,3.24,100.0,99310.0
1990-01-01 12:00:00+00:00,21.82,81.35,0.0,0.0,0.0,375.05,3.17,99.0,99370.0
1990-01-01 13:00:00+00:00,21.16,84.05,0.0,0.0,0.0,379.9,3.03,98.0,99440.0
1990-01-01 14:00:00+00:00,20.72,89.9,0.0,0.0,0.0,387.25,2.83,97.0,99470.0
1990-01-01 15:00:00+00:00,20.29,92.95,0.0,0.0,0.0,385.3,2.55,95.0,99490.0
1990-01-01 16:00:00+00:00,20.19,92.95,0.0,0.0,0.0,396.75,2.41,91.0,99490.0
1990-01-01 17:00:00+00:00,20.04,92.95,0.0,0.0,0.0,398.1,2.21,86.0,99470.0
1990-01-01 18:00:00+00:00,20.23,96.1,0.0,0.0,0.0,414.9,2.48,84.0,99410.0
1990-01-01 19:00:00+00:00,20.15,92.95,0.0,0.0,0.0,409.7,2.48,81.0,99400.0
1990-01-01 20:00:00+00:00,20.24,92.95,0.0,0.0,0.0,409.3,2.41,79.0,99400.0
1990-01-01 21:00:00+00:00,20.42,92.95,0.0,0.0,0.0,417.05,2.48,79.0,99370.0
1990-01-01 22:00:00+00:00,20.47,89.9,0.0,0.0,0.0,418.4,2.55,74.0,99380.0
1990-01-01 23:00:00+00:00,20.42,92.95,0.0,0.0,0.0,416.45,2.62,77.0,99400.0
1990-01-02 00:00:00+00:00,20.42,96.1,42.35,0.0,42.35,414.9,2.55,81.0,99430.0
1990-01-02 01:00:00+00:00,20.91,89.9,122.5,53.51,103.75,416.6,3.31,90.0,99450.0
1990-01-02 02:00:00+00:00,21.87,84.1,198.4,56.99,168.7,413.4,3.79,102.0,99460.0
1990-01-02 03:00:00+00:00,22.97,78.75,303.3,133.37,216.95,415.7,3.93,114.0,99400.0
1990-01-02 04:00:00+00:00,24.13,71.4,438.85,232.23,271.45,418.2,3.72,124.0,99320.0
1990-01-02 05:00:00+00:00,25.34,66.95,437.65,345.56,183.25,413.0,3.31,136.0,99190.0
1990-01-02 06:00:00+00:00,25.82,67.05,427.2,348.8,185.65,394.0,2.9,132.0,99120.0
1990-01-02 07:00:00+00:00,25.96,64.8,294.25,280.97,127.7,406.8,2.07,135.0,99080.0
1990-01-02 08:00:00+00:00,25.8,64.8,157.1,172.27,80.65,410.45,2.41,122.0,99040.0
1990-01-02 09:00:00+00:00,24.71,69.15,50.0,69.43,32.25,401.55,2.97,116.0,99070.0
1990-01-02 10:00:00+00:00,23.59,76.3,0.5,0.0,0.5,417.25,2.55,113.0,99110.0
1990-01-02 11:00:00+00:00,22.57,81.45,0.0,0.0,0.0,398.85,2.14,107.0,99140.0
1990-01-02 12:00:00+00:00,21.96,89.95,0.0,0.0,0.0,411.25,2.28,103.0,99190.0
1990-01-02 13:00:00+00:00,21.4,96.15,0.0,0.0,0.0,415.7,2.14,98.0,99240.0
1990-01-02 14:00:00+00:00,21.04,93.0,0.0,0.0,0.0,406.2,2.07,96.0,99270.0
1990-01-02 15:00:00+00:00,20.82,96.15,0.0,0.0,0.0,402.35,2.0,99.0,99330.0
1990-01-02 16:00:00+00:00,20.81,96.15,0.0,0.0,0.0,413.75,2.0,101.0,99330.0
1990-01-02 17:00:00+00:00,20.76,96.15,0.0,0.0,0.0,415.5,1.93,99.0,99320.0
1990-01-02 18:00:00+00:00,20.48,96.15,0.0,0.0,0.0,398.65,1.86,95.0,99280.0
1990-01-02 19:00:00+00:00,20.33,99.4,0.0,0.0,0.0,389.4,1.93,102.0,99280.0
1990-01-02 20:00:00+00:00,20.36,99.4,0.0,0.0,0.0,398.85,1.93,103.0,99270.0
1990-01-02 21:00:00+00:00,20.55,96.15,0.0,0.0,0.0,410.85,2.0,105.0,99270.0
1990-01-02 22:00:00+00:00,20.72,99.4,0.0,0.0,0.0,414.9,2.07,106.0,99280.0
1990-01-02 23:00:00+00:00,20.81,99.4,0.0,0.0,0.0,414.75,2.14,107.0,99310.0
