time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,7.68,75.68,216.35,562.46,91.45,292.27,2.27,15.0,101280.0
1990-01-01 01:00:00+00:00,8.42,74.76,363.0,597.03,126.1,298.17,2.41,39.0,101360.0
1990-01-01 02:00:00+00:00,9.17,73.85,433.35,511.75,160.7,304.07,2.56,47.0,101370.0
1990-01-01 03:00:00+00:00,9.92,72.93,451.1,385.74,211.65,309.97,2.7,49.0,101310.0
1990-01-01 04:00:00+00:00,10.66,72.01,433.75,366.88,193.55,315.87,2.84,51.0,101190.0
1990-01-01 05:00:00+00:00,11.41,71.1,406.1,361.9,177.25,321.77,2.98,53.0,101110.0
1990-01-01 06:00:00+00:00,12.15,70.18,297.75,267.39,149.3,327.67,3.13,56.0,101050.0
1990-01-01 07:00:00+00:00,12.9,69.27,190.4,242.48,86.5,333.57,3.27,56.0,101030.0
1990-01-01 08:00:00+00:00,10.9,69.15,87.3,127.84,53.95,320.5,2.9,60.0,101080.0
1990-01-01 09:00:00+00:00,10.37,71.6,3.8,8.62,3.25,315.05,2.62,64.0,101150.0
1990-01-01 10:00:00+00:00,9.32,76.95,0.0,0.0,0.0,269.95,2.34,64.0,101170.0
1990-01-01 11:00:00+00:00,8.92,76.95,0.0,0.0,0.0,273.65,2.34,52.0,101230.0
1990-01-01 12:00:00+00:00,8.65,82.75,0.0,0.0,0.0,273.05,2.41,43.0,101260.0
1990-01-01 13:00:00+00:00,8.49,82.75,0.0,0.0,0.0,279.45,2.34,39.0,101250.0
1990-01-01 14:00:00+00:00,8.33,82.7,0.0,0.0,0.0,278.1,2.41,40.0,101250.0
1990-01-01 15:00:00+00:00,8.66,82.75,0.0,0.0,0.0,309.45,2.69,46.0,101220.0
1990-01-01 16:00:00+00:00,8.92,79.85,0.0,0.0,0.0,325.1,2.9,47.0,101220.0
1990-01-01 17:00:00+00:00,9.01,76.95,0.0,0.0,0.0,339.25,2.97,47.0,101200.0
1990-01-01 18:00:00+00:00,8.85,79.75,0.0,0.0,0.0,340.0,3.1,45.0,101180.0
1990-01-01 19:00:00+00:00,8.85,76.85,0.0,0.0,0.0,339.05,3.17,41.0,101170.0
1990-01-01 20:00:00+00:00,8.61,71.35,0.0,0.0,0.0,335.55,3.24,41.0,101190.0
1990-01-01 21:00:00+00:00,8.31,73.95,0.0,0.0,0.0,326.85,3.38,42.0,101180.0
1990-01-01 22:00:00+00:00,7.96,73.95,0.0,0.0,0.0,318.15,3.31,39.0,101230.0
1990-01-01 23:00:00+00:00,7.62,73.9,33.35,0.0,33.35,310.6,3.1,32.0,101250.0
1990-01-02 00:00:00+00:00,7.66,73.9,160.75,393.45,73.6,303.45,3.03,17.0,101310.0
1990-01-02 01:00:00+00:00,8.05,71.25,306.15,411.51,142.95,286.15,2.9,9.0,101340.0
1990-01-02 02:00:00+00:00,9.09,66.25,287.55,248.32,155.2,299.0,2.76,14.0,101320.0
1990-01-02 03:00:00+00:00,9.54,66.35,310.45,117.24,237.6,312.15,2.69,22.0,101240.0
1990-01-02 04:00:00+00:00,9.95,66.45,337.05,199.76,206.05,329.55,2.62,25.0,101100.0
1990-01-02 05:00:00+00:00,10.55,66.55,336.1,241.7,182.9,337.3,2.69,32.0,100980.0
1990-01-02 06:00:00+00:00,10.88,69.1,266.3,186.71,162.3,323.75,2.48,34.0,100900.0
1990-01-02 07:00:00+00:00,11.09,66.65,161.55,171.4,87.75,332.65,2.55,48.0,100870.0
1990-01-02 08:00:00+00:00,10.86,69.1,68.3,84.94,45.95,328.8,2.28,53.0,100910.0
1990-01-02 09:00:00+00:00,10.38,74.3,2.4,3.03,2.2,320.65,1.79,58.0,100920.0
1990-01-02 10:00:00+00:00,9.66,77.0,0.0,0.0,0.0,303.85,1.59,57.0,100970.0
1990-01-02 11:00:00+00:00,9.14,82.85,0.0,0.0,0.0,299.4,1.59,51.0,100980.0
1990-01-02 12:00:00+00:00,8.78,85.9,0.0,0.0,0.0,300.75,1.52,45.0,101000.0
1990-01-02 13:00:00+00:00,8.63,85.9,0.0,0.0,0.0,296.65,1.45,36.0,101010.0
1990-01-02 14:00:00+00:00,8.52,85.9,0.0,0.0,0.0,297.65,1.38,11.0,101010.0
1990-01-02 15:00:00+00:00,8.08,89.05,0.0,0.0,0.0,284.5,1.59,345.0,100990.0
1990-01-02 16:00:00+00:00,7.64,89.0,0.0,0.0,0.0,288.35,1.79,330.0,100970.0
1990-01-02 17:00:00+00:00,7.23,92.35,0.0,0.0,0.0,281.0,1.79,322.0,100930.0
1990-01-02 18:00:00+00:00,7.08,92.35,0.0,0.0,0.0,287.0,1.72,318.0,100910.0
