time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,-1.68,37.92,36.9,0.0,36.9,202.54,1.31,22.0,92190.0
1990-01-01 01:00:00+00:00,-0.85,36.5,236.45,853.76,70.6,203.67,1.19,13.0,92260.0
1990-01-01 02:00:00+00:00,-0.03,35.07,374.35,868.89,87.4,204.8,1.08,26.0,92270.0
1990-01-01 03:00:00+00:00,0.8,33.65,465.8,864.91,96.15,205.94,0.97,59.0,92270.0
1990-01-01 04:00:00+00:00,1.62,32.23,498.7,834.58,98.9,207.07,0.86,94.0,92180.0
1990-01-01 05:00:00+00:00,2.45,30.81,469.7,774.96,96.4,208.2,0.74,127.0,92070.0
1990-01-01 06:00:00+00:00,3.27,29.38,381.95,675.47,88.0,209.33,0.63,152.0,92010.0
1990-01-01 07:00:00+00:00,4.1,27.96,247.45,511.89,72.05,210.47,0.52,177.0,91910.0
1990-01-01 08:00:00+00:00,5.38,24.75,92.6,247.13,40.6,215.6,0.55,186.0,91930.0
1990-01-01 09:00:00+00:00,4.45,26.8,2.8,9.47,2.35,212.1,0.28,114.0,91950.0
1990-01-01 10:00:00+00:00,2.44,31.15,0.0,0.0,0.0,209.75,1.17,66.0,91980.0
1990-01-01 11:00:00+00:00,-0.4,39.15,0.0,0.0,0.0,208.8,1.52,54.0,92030.0
1990-01-01 12:00:00+00:00,-2.29,44.0,0.0,0.0,0.0,207.25,1.66,49.0,92100.0
1990-01-01 13:00:00+00:00,-4.02,49.55,0.0,0.0,0.0,206.1,1.86,45.0,92180.0
1990-01-01 14:00:00+00:00,-5.09,53.65,0.0,0.0,0.0,205.5,1.86,41.0,92240.0
1990-01-01 15:00:00+00:00,-5.68,55.8,0.0,0.0,0.0,204.75,1.86,38.0,92290.0
1990-01-01 16:00:00+00:00,-5.99,58.1,0.0,0.0,0.0,203.95,1.86,35.0,92320.0
1990-01-01 17:00:00+00:00,-6.15,58.1,0.0,0.0,0.0,203.2,1.79,34.0,92330.0
1990-01-01 18:00:00+00:00,-6.28,58.0,0.0,0.0,0.0,203.2,1.72,32.0,92350.0
1990-01-01 19:00:00+00:00,-6.44,58.0,0.0,0.0,0.0,202.6,1.79,20.0,92380.0
1990-01-01 20:00:00+00:00,-6.51,55.55,0.0,0.0,0.0,202.4,1.79,22.0,92370.0
1990-01-01 21:00:00+00:00,-6.54,55.55,0.0,0.0,0.0,202.8,2.0,23.0,92380.0
1990-01-01 22:00:00+00:00,-6.52,55.55,0.0,0.0,0.0,204.75,2.0,26.0,92380.0
1990-01-01 23:00:00+00:00,-6.6,53.25,0.0,0.0,0.0,203.2,2.0,23.0,92470.0
1990-01-02 00:00:00+00:00,-6.33,53.25,46.4,0.0,46.4,211.9,2.0,29.0,92540.0
1990-01-02 01:00:00+00:00,-3.97,43.6,182.9,353.94,114.15,221.1,1.86,33.0,92640.0
1990-01-02 02:00:00+00:00,-1.08,35.8,238.6,153.52,187.85,237.25,2.21,39.0,92700.0
1990-01-02 03:00:00+00:00,0.36,31.9,242.8,66.69,214.25,247.15,2.48,44.0,92780.0
1990-01-02 04:00:00+00:00,1.03,30.7,204.15,29.68,189.9,266.1,2.9,48.0,92730.0
1990-01-02 05:00:00+00:00,1.07,30.7,159.45,0.21,159.35,271.9,3.24,53.0,92670.0
1990-01-02 06:00:00+00:00,0.68,34.75,180.85,53.66,157.4,271.7,3.17,55.0,92670.0
1990-01-02 07:00:00+00:00,0.87,33.45,125.95,43.66,110.9,269.75,3.1,58.0,92590.0
1990-01-02 08:00:00+00:00,0.35,37.7,51.4,28.92,45.25,267.45,2.9,66.0,92650.0
1990-01-02 09:00:00+00:00,-0.66,44.3,2.0,0.0,2.0,262.8,2.21,73.0,92730.0
1990-01-02 10:00:00+00:00,-1.79,49.95,0.0,0.0,0.0,262.6,1.86,70.0,92820.0
1990-01-02 11:00:00+00:00,-2.76,54.15,0.0,0.0,0.0,250.8,1.79,66.0,92890.0
1990-01-02 12:00:00+00:00,-3.23,58.75,0.0,0.0,0.0,256.6,1.66,66.0,92950.0
