time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,6.68,68.04,0.0,0.0,0.0,286.75,1.33,288.0,97610.0
1990-01-01 01:00:00+00:00,7.28,66.6,157.8,427.01,83.1,289.36,1.26,284.0,97650.0
1990-01-01 02:00:00+00:00,7.87,65.16,223.25,317.01,114.6,291.96,1.18,287.0,97690.0
1990-01-01 03:00:00+00:00,8.46,63.72,280.95,260.77,157.45,294.57,1.11,299.0,97720.0
1990-01-01 04:00:00+00:00,9.05,62.28,377.95,386.06,162.3,297.17,1.03,324.0,97650.0
1990-01-01 05:00:00+00:00,9.65,60.83,347.4,338.98,146.75,299.78,0.96,353.0,97470.0
1990-01-01 06:00:00+00:00,10.24,59.39,298.7,290.46,132.75,302.38,0.89,18.0,97320.0
1990-01-01 07:00:00+00:00,10.83,57.95,286.1,315.12,129.1,304.99,0.81,43.0,97190.0
1990-01-01 08:00:00+00:00,11.98,51.5,133.05,95.61,96.95,308.1,1.66,48.0,97160.0
1990-01-01 09:00:00+00:00,11.61,55.4,49.2,82.49,31.25,315.65,1.59,44.0,97180.0
1990-01-01 10:00:00+00:00,10.54,61.75,0.5,0.0,0.5,302.5,1.72,24.0,97230.0
1990-01-01 11:00:00+00:00,9.06,68.8,0.0,0.0,0.0,308.5,2.0,18.0,97270.0
1990-01-01 12:00:00+00:00,8.24,71.35,0.0,0.0,0.0,309.45,2.07,18.0,97350.0
1990-01-01 13:00:00+00:00,7.88,73.95,0.0,0.0,0.0,318.55,2.14,16.0,97390.0
1990-01-01 14:00:00+00:00,7.44,76.7,0.0,0.0,0.0,313.7,2.41,17.0,97430.0
1990-01-01 15:00:00+00:00,7.36,76.7,0.0,0.0,0.0,323.2,2.55,21.0,97440.0
1990-01-01 16:00:00+00:00,7.13,79.55,0.0,0.0,0.0,321.65,2.55,24.0,97410.0
1990-01-01 17:00:00+00:00,7.02,79.55,0.0,0.0,0.0,325.1,2.41,25.0,97430.0
1990-01-01 18:00:00+00:00,6.79,79.55,0.0,0.0,0.0,324.35,2.34,23.0,97400.0
1990-01-01 19:00:00+00:00,5.14,82.4,0.0,0.0,0.0,292.8,1.59,331.0,97390.0
1990-01-01 20:00:00+00:00,5.16,82.4,0.0,0.0,0.0,312.75,1.24,329.0,97310.0
