time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,0.94,52.53,208.4,858.11,70.7,210.95,2.47,270.0,103210.0
1990-01-01 01:00:00+00:00,1.61,49.71,381.35,868.45,96.15,212.3,2.59,275.0,103280.0
1990-01-01 02:00:00+00:00,2.27,46.88,515.4,880.15,110.45,213.65,2.71,289.0,103320.0
1990-01-01 03:00:00+00:00,2.94,44.05,592.15,869.61,116.85,215.0,2.83,311.0,103300.0
1990-01-01 04:00:00+00:00,3.6,41.23,601.15,830.33,117.95,216.35,2.94,325.0,103200.0
1990-01-01 05:00:00+00:00,4.26,38.4,543.2,763.41,112.8,217.71,3.06,325.0,103120.0
1990-01-01 06:00:00+00:00,4.93,35.58,425.2,657.43,100.85,219.06,3.18,323.0,103050.0
1990-01-01 07:00:00+00:00,5.59,32.75,261.45,484.36,79.6,220.41,3.3,324.0,103050.0
1990-01-01 08:00:00+00:00,5.61,28.25,86.55,216.43,39.35,224.3,3.59,322.0,103060.0
1990-01-01 09:00:00+00:00,4.15,37.25,0.95,0.0,0.95,222.75,2.48,318.0,103070.0
1990-01-01 10:00:00+00:00,2.56,45.3,0.0,0.0,0.0,220.2,2.48,318.0,103120.0
1990-01-01 11:00:00+00:00,1.47,50.9,0.0,0.0,0.0,218.5,2.48,322.0,103120.0
1990-01-01 12:00:00+00:00,0.59,57.2,0.0,0.0,0.0,217.15,2.41,331.0,103160.0
1990-01-01 13:00:00+00:00,-0.18,59.45,0.0,0.0,0.0,215.4,2.41,338.0,103180.0
1990-01-01 14:00:00+00:00,-0.88,64.25,0.0,0.0,0.0,214.6,2.34,341.0,103200.0
1990-01-01 15:00:00+00:00,-1.59,66.8,0.0,0.0,0.0,212.85,2.21,341.0,103190.0
1990-01-01 16:00:00+00:00,-2.36,75.2,0.0,0.0,0.0,212.1,2.14,340.0,103160.0
1990-01-01 17:00:00+00:00,-3.08,78.2,0.0,0.0,0.0,211.15,2.0,338.0,103160.0
1990-01-01 18:00:00+00:00,-3.61,81.4,0.0,0.0,0.0,209.95,1.93,339.0,103130.0
1990-01-01 19:00:00+00:00,-3.63,78.15,0.0,0.0,0.0,208.6,1.66,349.0,103180.0
1990-01-01 20:00:00+00:00,-2.52,72.25,0.0,0.0,0.0,207.85,1.17,353.0,103140.0
1990-01-01 21:00:00+00:00,-1.37,66.8,0.0,0.0,0.0,207.25,0.69,350.0,103120.0
1990-01-01 22:00:00+00:00,-1.45,66.8,0.0,0.0,0.0,206.3,0.0,281.0,103180.0
1990-01-01 23:00:00+00:00,-1.66,69.55,0.0,0.0,0.0,205.7,0.62,180.0,103170.0
1990-01-02 00:00:00+00:00,-1.75,72.3,208.7,864.68,70.3,205.9,0.83,184.0,103220.0
1990-01-02 01:00:00+00:00,0.2,61.9,382.9,874.89,95.65,208.15,0.48,201.0,103250.0
1990-01-02 02:00:00+00:00,2.31,43.45,517.75,885.52,110.05,211.7,0.34,209.0,103280.0
