time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,2.17,52.9,0.0,0.0,0.0,164.88,1.27,115.0,96200.0
1990-01-01 01:00:00+00:00,2.22,51.39,205.9,765.54,72.4,159.53,1.4,109.0,96260.0
1990-01-01 02:00:00+00:00,2.28,49.89,368.5,748.6,113.45,154.19,1.52,96.0,96330.0
1990-01-01 03:00:00+00:00,2.33,48.38,508.25,839.64,113.6,148.85,1.65,99.0,96350.0
1990-01-01 04:00:00+00:00,2.39,46.88,568.5,799.93,125.7,143.51,1.78,102.0,96300.0
1990-01-01 05:00:00+00:00,2.45,45.37,543.5,698.89,134.25,138.17,1.91,101.0,96190.0
1990-01-01 06:00:00+00:00,2.5,43.87,515.6,687.86,127.7,132.83,2.04,96.0,96070.0
1990-01-01 07:00:00+00:00,2.56,42.36,360.95,454.93,138.0,127.49,2.17,69.0,96100.0
1990-01-01 08:00:00+00:00,4.83,39.0,176.4,219.62,95.35,260.1,2.21,75.0,96070.0
1990-01-01 09:00:00+00:00,4.49,40.45,58.15,88.71,39.6,274.8,1.86,77.0,96070.0
1990-01-01 10:00:00+00:00,4.0,42.0,0.35,0.0,0.35,274.4,1.17,86.0,96080.0
1990-01-01 11:00:00+00:00,2.79,55.45,0.0,0.0,0.0,262.05,0.83,140.0,96090.0
1990-01-01 12:00:00+00:00,0.79,59.7,0.0,0.0,0.0,244.2,1.38,189.0,96110.0
1990-01-01 13:00:00+00:00,-0.5,67.0,0.0,0.0,0.0,251.4,1.72,198.0,96100.0
1990-01-01 14:00:00+00:00,-1.44,66.9,0.0,0.0,0.0,238.6,2.0,202.0,96090.0
1990-01-01 15:00:00+00:00,-1.93,66.8,0.0,0.0,0.0,238.6,2.14,207.0,96070.0
1990-01-01 16:00:00+00:00,-2.37,69.45,0.0,0.0,0.0,234.15,2.07,206.0,96020.0
1990-01-01 17:00:00+00:00,-2.72,72.25,0.0,0.0,0.0,238.2,1.66,192.0,95940.0
1990-01-01 18:00:00+00:00,-3.02,75.1,0.0,0.0,0.0,234.35,1.59,182.0,95840.0
1990-01-01 19:00:00+00:00,-3.79,75.05,0.0,0.0,0.0,230.65,1.45,179.0,95830.0
1990-01-01 20:00:00+00:00,-3.92,75.05,0.0,0.0,0.0,228.35,1.38,176.0,95760.0
1990-01-01 21:00:00+00:00,-3.94,75.05,0.0,0.0,0.0,227.95,1.24,166.0,95680.0
1990-01-01 22:00:00+00:00,-4.0,78.05,0.0,0.0,0.0,226.4,1.24,154.0,95620.0
1990-01-01 23:00:00+00:00,-4.02,78.05,0.0,0.0,0.0,226.4,1.17,139.0,95600.0
1990-01-02 00:00:00+00:00,-4.04,78.05,0.0,0.0,0.0,225.85,1.1,128.0,95600.0
1990-01-02 01:00:00+00:00,-2.8,75.2,213.9,833.67,68.85,226.9,0.76,120.0,95620.0
1990-01-02 02:00:00+00:00,-0.02,64.45,380.4,845.46,92.4,229.3,0.9,134.0,95630.0
1990-01-02 03:00:00+00:00,1.84,57.6,504.7,845.84,106.85,233.4,1.24,157.0,95580.0
1990-01-02 04:00:00+00:00,3.31,55.55,575.0,833.84,112.8,238.6,1.72,168.0,95470.0
1990-01-02 05:00:00+00:00,4.46,53.65,586.5,809.47,111.55,244.8,1.93,169.0,95270.0
1990-01-02 06:00:00+00:00,5.32,51.8,503.45,664.3,127.8,245.95,1.79,164.0,95110.0
1990-01-02 07:00:00+00:00,5.44,53.9,346.4,525.05,88.1,255.05,1.86,163.0,94950.0
1990-01-02 08:00:00+00:00,5.77,51.95,211.4,333.66,87.55,271.5,1.79,169.0,94930.0
1990-01-02 09:00:00+00:00,5.65,51.95,65.75,122.99,39.75,273.45,1.52,166.0,94890.0
1990-01-02 10:00:00+00:00,4.97,55.95,0.4,0.0,0.4,271.7,0.9,126.0,94910.0
1990-01-02 11:00:00+00:00,3.7,67.8,0.0,0.0,0.0,281.0,1.1,69.0,94940.0
1990-01-02 12:00:00+00:00,2.35,70.2,0.0,0.0,0.0,271.5,1.79,49.0,95010.0
1990-01-02 13:00:00+00:00,1.69,67.5,0.0,0.0,0.0,268.6,2.28,42.0,95080.0
1990-01-02 14:00:00+00:00,1.59,64.9,0.0,0.0,0.0,280.4,2.41,39.0,95170.0
1990-01-02 15:00:00+00:00,1.41,64.8,0.0,0.0,0.0,279.25,2.41,36.0,95250.0
1990-01-02 16:00:00+00:00,1.28,64.8,0.0,0.0,0.0,278.85,2.28,30.0,95320.0
1990-01-02 17:00:00+00:00,0.51,69.95,0.0,0.0,0.0,257.2,1.59,13.0,95330.0
1990-01-02 18:00:00+00:00,0.77,67.3,0.0,0.0,0.0,254.65,0.69,358.0,95330.0
1990-01-02 19:00:00+00:00,-0.79,75.55,0.0,0.0,0.0,255.05,1.31,245.0,95270.0
