time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,0.42,80.89,77.5,700.09,43.65,245.5,1.39,109.0,89410.0
1990-01-01 01:00:00+00:00,0.04,78.53,116.35,159.79,77.1,246.96,1.46,116.0,89450.0
1990-01-01 02:00:00+00:00,-0.35,76.17,212.75,174.79,140.35,248.41,1.54,126.0,89480.0
1990-01-01 03:00:00+00:00,-0.74,73.82,251.15,142.82,173.65,249.87,1.61,140.0,89450.0
1990-01-01 04:00:00+00:00,-1.12,71.46,294.55,173.44,186.65,251.32,1.68,151.0,89370.0
1990-01-01 05:00:00+00:00,-1.51,69.1,225.8,75.24,177.1,252.78,1.76,156.0,89260.0
1990-01-01 06:00:00+00:00,-1.9,66.75,190.7,86.23,137.55,254.23,1.83,157.0,89140.0
1990-01-01 07:00:00+00:00,-2.28,64.39,180.75,138.01,107.4,255.69,1.9,147.0,89060.0
1990-01-01 08:00:00+00:00,0.11,64.55,70.0,13.05,64.8,288.75,2.0,146.0,89030.0
1990-01-01 09:00:00+00:00,-0.16,67.1,35.3,32.92,27.85,297.85,1.72,141.0,89050.0
1990-01-01 10:00:00+00:00,-0.7,75.55,0.3,0.0,0.3,290.5,1.38,133.0,89090.0
1990-01-01 11:00:00+00:00,-1.21,78.5,0.0,0.0,0.0,290.65,1.1,105.0,89150.0
1990-01-01 12:00:00+00:00,-1.39,75.45,0.0,0.0,0.0,293.0,1.31,91.0,89210.0
1990-01-01 13:00:00+00:00,-1.59,78.45,0.0,0.0,0.0,292.2,1.45,81.0,89230.0
1990-01-01 14:00:00+00:00,-1.93,75.35,0.0,0.0,0.0,286.8,1.59,76.0,89250.0
1990-01-01 15:00:00+00:00,-2.62,81.5,0.0,0.0,0.0,278.1,1.38,77.0,89240.0
1990-01-01 16:00:00+00:00,-1.52,72.4,0.0,0.0,0.0,258.15,0.83,81.0,89220.0
1990-01-01 17:00:00+00:00,-1.73,72.4,0.0,0.0,0.0,248.85,0.21,65.0,89200.0
1990-01-01 18:00:00+00:00,-1.89,72.4,0.0,0.0,0.0,252.35,0.07,255.0,89140.0
1990-01-01 19:00:00+00:00,-2.48,75.2,0.0,0.0,0.0,264.95,0.62,329.0,89120.0
1990-01-01 20:00:00+00:00,-2.59,75.2,0.0,0.0,0.0,258.15,0.62,304.0,89050.0
1990-01-01 21:00:00+00:00,-2.66,75.2,0.0,0.0,0.0,259.9,0.48,283.0,88960.0
1990-01-01 22:00:00+00:00,-2.62,75.2,0.0,0.0,0.0,262.05,0.55,238.0,88930.0
1990-01-01 23:00:00+00:00,-2.49,78.3,0.0,0.0,0.0,269.4,0.97,204.0,88900.0
1990-01-02 00:00:00+00:00,-3.62,81.4,91.6,920.79,47.8,252.15,1.38,187.0,88890.0
1990-01-02 01:00:00+00:00,-4.37,81.3,245.05,588.65,100.75,242.4,1.86,187.0,88910.0
1990-01-02 02:00:00+00:00,-1.29,75.45,437.25,770.84,118.05,255.25,2.69,189.0,88910.0
1990-01-02 03:00:00+00:00,1.81,70.2,547.4,739.06,146.15,254.3,3.45,189.0,88850.0
1990-01-02 04:00:00+00:00,3.12,70.4,611.6,734.21,154.3,258.15,3.93,190.0,88740.0
1990-01-02 05:00:00+00:00,4.56,67.9,613.05,713.35,150.5,260.5,4.28,193.0,88580.0
1990-01-02 06:00:00+00:00,5.67,65.65,513.0,579.54,154.9,265.15,4.62,196.0,88430.0
1990-01-02 07:00:00+00:00,6.97,63.35,376.0,415.85,154.2,269.0,4.62,192.0,88310.0
1990-01-02 08:00:00+00:00,6.8,63.35,212.0,234.41,118.1,275.95,4.69,194.0,88250.0
1990-01-02 09:00:00+00:00,6.31,63.25,70.8,117.03,44.05,288.75,4.48,194.0,88230.0
1990-01-02 10:00:00+00:00,5.22,68.1,0.7,0.0,0.7,277.3,3.45,185.0,88220.0
1990-01-02 11:00:00+00:00,3.91,73.3,0.0,0.0,0.0,272.3,3.31,175.0,88240.0
1990-01-02 12:00:00+00:00,3.02,79.0,0.0,0.0,0.0,273.65,3.24,170.0,88260.0
1990-01-02 13:00:00+00:00,2.05,78.95,0.0,0.0,0.0,259.7,3.03,169.0,88280.0
1990-01-02 14:00:00+00:00,1.27,82.0,0.0,0.0,0.0,254.5,2.76,167.0,88320.0
1990-01-02 15:00:00+00:00,0.57,85.2,0.0,0.0,0.0,249.85,2.48,166.0,88330.0
1990-01-02 16:00:00+00:00,-0.06,88.45,0.0,0.0,0.0,247.7,2.28,168.0,88360.0
1990-01-02 17:00:00+00:00,-0.68,88.45,0.0,0.0,0.0,246.55,2.0,170.0,88350.0
1990-01-02 18:00:00+00:00,-1.37,88.4,0.0,0.0,0.0,248.3,1.66,175.0,88360.0
1990-01-02 19:00:00+00:00,-1.17,88.4,0.0,0.0,0.0,243.85,0.97,190.0,88260.0
1990-01-02 20:00:00+00:00,-0.58,88.45,0.0,0.0,0.0,241.3,0.48,282.0,88320.0
1990-01-02 21:00:00+00:00,-0.84,88.45,0.0,0.0,0.0,250.2,0.69,338.0,88370.0
1990-01-02 22:00:00+00:00,-0.86,88.45,0.0,0.0,0.0,252.95,0.48,355.0,88430.0
1990-01-02 23:00:00+00:00,-0.74,88.45,0.0,0.0,0.0,270.15,0.48,7.0,88550.0
1990-01-03 00:00:00+00:00,-0.76,88.45,65.4,688.14,33.15,275.4,0.69,348.0,88640.0
1990-01-03 01:00:00+00:00,0.46,88.5,108.6,129.12,77.0,283.8,0.9,343.0,88750.0
1990-01-03 02:00:00+00:00,1.8,82.05,174.65,92.5,136.35,299.75,1.66,345.0,88810.0
1990-01-03 03:00:00+00:00,2.95,82.15,267.7,130.96,196.55,309.25,2.28,347.0,88860.0
1990-01-03 04:00:00+00:00,4.25,76.25,346.95,173.57,238.7,314.65,2.55,347.0,88830.0
1990-01-03 05:00:00+00:00,5.53,73.55,364.65,206.49,230.5,317.2,2.62,347.0,88760.0
1990-01-03 06:00:00+00:00,6.49,70.95,246.1,44.79,218.35,314.65,2.76,352.0,88700.0
1990-01-03 07:00:00+00:00,5.81,70.85,206.85,55.39,177.2,319.5,2.9,358.0,88670.0
1990-01-03 08:00:00+00:00,5.99,70.85,141.2,64.3,115.3,322.2,2.83,4.0,88680.0
1990-01-03 09:00:00+00:00,5.8,70.85,40.9,26.85,34.7,307.1,2.62,9.0,88730.0
1990-01-03 10:00:00+00:00,5.12,73.55,0.6,0.0,0.6,306.35,1.93,18.0,88800.0
1990-01-03 11:00:00+00:00,4.13,79.2,0.0,0.0,0.0,296.1,1.93,26.0,88860.0
1990-01-03 12:00:00+00:00,3.26,85.4,0.0,0.0,0.0,280.6,2.07,30.0,88930.0
1990-01-03 13:00:00+00:00,2.3,88.65,0.0,0.0,0.0,263.6,2.07,30.0,88990.0
1990-01-03 14:00:00+00:00,1.52,92.05,0.0,0.0,0.0,262.6,2.0,30.0,89050.0
1990-01-03 15:00:00+00:00,0.61,92.05,0.0,0.0,0.0,255.05,1.79,21.0,89070.0
1990-01-03 16:00:00+00:00,-0.18,92.0,0.0,0.0,0.0,254.5,1.72,2.0,89080.0
1990-01-03 17:00:00+00:00,-0.45,95.6,0.0,0.0,0.0,263.6,1.72,350.0,89090.0
1990-01-03 18:00:00+00:00,-0.66,91.95,0.0,0.0,0.0,261.05,1.59,343.0,89080.0
1990-01-03 19:00:00+00:00,-0.42,92.0,0.0,0.0,0.0,275.75,1.31,343.0,89050.0
1990-01-03 20:00:00+00:00,-0.61,95.6,0.0,0.0,0.0,271.7,1.38,349.0,89040.0
1990-01-03 21:00:00+00:00,-0.48,95.6,0.0,0.0,0.0,280.6,1.38,1.0,89010.0
1990-01-03 22:00:00+00:00,-0.35,92.0,0.0,0.0,0.0,283.9,1.38,15.0,89010.0
1990-01-03 23:00:00+00:00,-0.42,92.0,0.0,0.0,0.0,279.45,1.38,35.0,89030.0
1990-01-04 00:00:00+00:00,-0.27,95.6,55.15,376.26,37.75,285.05,1.31,56.0,89120.0
1990-01-04 01:00:00+00:00,1.26,92.05,178.75,247.73,118.2,288.65,1.59,76.0,89160.0
1990-01-04 02:00:00+00:00,2.53,85.3,325.9,402.42,159.25,288.75,2.07,87.0,89210.0
1990-01-04 03:00:00+00:00,3.91,76.15,442.75,511.59,164.55,288.55,1.93,97.0,89200.0
1990-01-04 04:00:00+00:00,5.36,70.8,489.2,522.57,162.8,288.75,1.79,121.0,89100.0
1990-01-04 05:00:00+00:00,6.39,68.3,483.05,452.74,188.3,277.5,2.0,143.0,88940.0
1990-01-04 06:00:00+00:00,7.49,65.95,416.15,389.68,174.05,291.05,2.28,155.0,88800.0
1990-01-04 07:00:00+00:00,7.78,61.2,339.8,390.32,130.05,297.05,2.76,161.0,88710.0
1990-01-04 08:00:00+00:00,8.15,61.3,187.9,217.25,99.9,287.6,3.45,167.0,88660.0
1990-01-04 09:00:00+00:00,7.82,63.6,54.05,71.36,37.4,299.75,3.59,171.0,88650.0
1990-01-04 10:00:00+00:00,7.09,68.4,0.6,0.0,0.6,312.75,2.83,166.0,88670.0
1990-01-04 11:00:00+00:00,6.25,73.7,0.0,0.0,0.0,316.4,2.69,155.0,88680.0
1990-01-04 12:00:00+00:00,5.84,76.5,0.0,0.0,0.0,326.5,2.76,150.0,88730.0
1990-01-04 13:00:00+00:00,5.23,79.35,0.0,0.0,0.0,314.1,2.62,144.0,88770.0
1990-01-04 14:00:00+00:00,4.94,82.35,0.0,0.0,0.0,319.3,2.62,137.0,88780.0
1990-01-04 15:00:00+00:00,4.39,85.5,0.0,0.0,0.0,303.85,2.55,133.0,88800.0
1990-01-04 16:00:00+00:00,4.07,88.75,0.0,0.0,0.0,306.55,2.62,133.0,88780.0
1990-01-04 17:00:00+00:00,3.52,92.15,0.0,0.0,0.0,293.2,2.55,132.0,88750.0
1990-01-04 18:00:00+00:00,3.58,92.15,0.0,0.0,0.0,318.55,2.62,130.0,88730.0
1990-01-04 19:00:00+00:00,3.15,92.15,0.0,0.0,0.0,322.8,2.41,121.0,88720.0
1990-01-04 20:00:00+00:00,2.94,95.7,0.0,0.0,0.0,322.2,1.93,105.0,88740.0
1990-01-04 21:00:00+00:00,2.67,92.15,0.0,0.0,0.0,323.4,1.86,88.0,88770.0
1990-01-04 22:00:00+00:00,2.26,95.65,0.0,0.0,0.0,319.1,2.0,67.0,88840.0
1990-01-04 23:00:00+00:00,1.73,95.65,0.0,0.0,0.0,317.75,2.34,56.0,88940.0
1990-01-05 00:00:00+00:00,1.14,95.65,21.05,3.28,20.9,316.8,2.62,45.0,89090.0
1990-01-05 01:00:00+00:00,0.91,95.65,57.9,2.66,57.25,314.8,2.48,45.0,89180.0
1990-01-05 02:00:00+00:00,1.26,88.6,164.3,76.28,132.7,315.05,1.38,60.0,89230.0
1990-01-05 03:00:00+00:00,2.82,88.65,241.0,160.55,153.6,313.5,1.03,155.0,89210.0
1990-01-05 04:00:00+00:00,4.54,85.5,394.6,252.07,236.9,299.0,2.0,185.0,89120.0
1990-01-05 05:00:00+00:00,6.5,76.55,478.25,419.09,204.8,310.05,1.79,204.0,89010.0
1990-01-05 06:00:00+00:00,7.64,71.25,381.3,154.63,284.95,302.5,1.1,229.0,88940.0
1990-01-05 07:00:00+00:00,8.53,68.7,217.5,22.89,205.15,327.25,0.62,219.0,88900.0
1990-01-05 08:00:00+00:00,8.6,68.7,148.1,81.61,114.85,329.4,0.97,189.0,88870.0
1990-01-05 09:00:00+00:00,8.66,66.25,54.9,44.11,44.5,320.85,1.59,178.0,88860.0
1990-01-05 10:00:00+00:00,8.03,71.25,1.05,0.0,1.05,307.9,1.86,167.0,88860.0
1990-01-05 11:00:00+00:00,6.91,76.65,0.0,0.0,0.0,302.3,2.21,166.0,88870.0
1990-01-05 12:00:00+00:00,5.73,82.5,0.0,0.0,0.0,279.25,2.55,173.0,88890.0
1990-01-05 13:00:00+00:00,5.06,88.85,0.0,0.0,0.0,282.95,2.76,180.0,88910.0
1990-01-05 14:00:00+00:00,4.11,92.2,0.0,0.0,0.0,261.65,2.9,186.0,88950.0
1990-01-05 15:00:00+00:00,3.27,95.7,0.0,0.0,0.0,249.25,2.83,190.0,88940.0
1990-01-05 16:00:00+00:00,2.62,95.7,0.0,0.0,0.0,245.2,2.76,193.0,88920.0
1990-01-05 17:00:00+00:00,2.19,99.4,0.0,0.0,0.0,248.85,2.76,192.0,88860.0
1990-01-05 18:00:00+00:00,2.02,99.4,0.0,0.0,0.0,254.1,2.76,188.0,88840.0
1990-01-05 19:00:00+00:00,1.79,95.65,0.0,0.0,0.0,259.3,2.69,178.0,88850.0
1990-01-05 20:00:00+00:00,1.88,99.4,0.0,0.0,0.0,272.1,2.69,175.0,88790.0
1990-01-05 21:00:00+00:00,1.81,99.4,0.0,0.0,0.0,273.85,2.62,171.0,88750.0
1990-01-05 22:00:00+00:00,1.83,99.4,0.0,0.0,0.0,285.85,2.55,167.0,88750.0
1990-01-05 23:00:00+00:00,2.07,99.4,0.0,0.0,0.0,306.35,2.62,167.0,88780.0
1990-01-06 00:00:00+00:00,2.22,100.0,40.6,9.94,40.15,307.7,2.76,170.0,88810.0
1990-01-06 01:00:00+00:00,2.93,100.0,124.8,32.16,116.95,318.05,3.31,173.0,88840.0
1990-01-06 02:00:00+00:00,4.3,95.75,213.45,20.14,205.1,323.55,4.0,177.0,88870.0
1990-01-06 03:00:00+00:00,5.91,92.3,339.8,166.04,249.3,330.55,4.21,179.0,88850.0
1990-01-06 04:00:00+00:00,7.87,79.7,395.5,162.82,293.45,334.6,4.34,180.0,88770.0
1990-01-06 05:00:00+00:00,9.4,74.2,379.9,165.82,271.45,337.1,4.28,180.0,88660.0
1990-01-06 06:00:00+00:00,10.21,71.7,380.35,224.55,240.0,331.7,4.07,182.0,88590.0
1990-01-06 07:00:00+00:00,10.5,71.7,260.7,127.83,191.45,322.2,4.14,183.0,88490.0
1990-01-06 08:00:00+00:00,10.32,69.1,138.3,62.95,112.5,335.4,3.66,182.0,88520.0
1990-01-06 09:00:00+00:00,9.94,71.6,46.95,41.34,37.1,344.5,2.97,176.0,88540.0
1990-01-06 10:00:00+00:00,9.19,74.2,0.85,0.0,0.85,336.75,1.93,151.0,88610.0
1990-01-06 11:00:00+00:00,8.48,79.75,0.0,0.0,0.0,342.15,1.79,126.0,88650.0
1990-01-06 12:00:00+00:00,7.86,82.7,0.0,0.0,0.0,329.55,1.72,119.0,88730.0
1990-01-06 13:00:00+00:00,7.45,85.8,0.0,0.0,0.0,331.1,1.24,110.0,88780.0
1990-01-06 14:00:00+00:00,6.9,92.35,0.0,0.0,0.0,323.95,0.69,92.0,88880.0
1990-01-06 15:00:00+00:00,6.37,92.3,0.0,0.0,0.0,325.7,0.97,21.0,88930.0
1990-01-06 16:00:00+00:00,6.42,92.3,0.0,0.0,0.0,333.45,1.72,7.0,88960.0
1990-01-06 17:00:00+00:00,6.15,92.3,0.0,0.0,0.0,335.0,2.07,2.0,88960.0
1990-01-06 18:00:00+00:00,5.88,92.3,0.0,0.0,0.0,340.4,2.48,2.0,88960.0
1990-01-06 19:00:00+00:00,5.5,95.75,0.0,0.0,0.0,336.95,2.28,8.0,88930.0
1990-01-06 20:00:00+00:00,5.12,95.75,0.0,0.0,0.0,337.1,2.41,2.0,88940.0
