time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,-0.17,52.98,169.35,493.57,97.4,119.74,1.6,147.0,100300.0
1990-01-01 01:00:00+00:00,-0.29,52.99,319.05,507.49,155.8,118.23,1.44,164.0,100330.0
1990-01-01 02:00:00+00:00,-0.41,52.99,409.4,374.61,236.15,116.71,1.28,232.0,100380.0
1990-01-01 03:00:00+00:00,-0.53,52.99,437.25,303.8,267.55,115.2,1.11,266.0,100350.0
1990-01-01 04:00:00+00:00,-0.65,52.99,412.5,198.86,292.5,113.69,0.95,13.0,100190.0
1990-01-01 05:00:00+00:00,-0.76,53.0,366.95,190.33,253.9,112.17,0.79,32.0,100030.0
1990-01-01 06:00:00+00:00,-0.88,53.0,338.05,228.87,216.55,110.66,0.63,37.0,99890.0
1990-01-01 07:00:00+00:00,-1.0,53.0,271.0,342.86,127.55,109.15,0.46,26.0,99920.0
1990-01-01 08:00:00+00:00,0.58,50.75,123.05,239.77,59.7,240.35,0.76,2.0,99890.0
1990-01-01 09:00:00+00:00,0.23,52.75,7.6,19.66,6.05,221.75,0.83,330.0,99890.0
1990-01-01 10:00:00+00:00,-0.95,67.0,0.0,0.0,0.0,215.6,1.03,345.0,99840.0
1990-01-01 11:00:00+00:00,-1.23,64.25,0.0,0.0,0.0,217.3,1.1,338.0,99840.0
1990-01-01 12:00:00+00:00,-0.63,61.8,0.0,0.0,0.0,217.5,0.97,332.0,99830.0
1990-01-01 13:00:00+00:00,-0.32,59.45,0.0,0.0,0.0,217.15,0.76,326.0,99800.0
1990-01-01 14:00:00+00:00,-0.4,59.45,0.0,0.0,0.0,218.1,0.55,311.0,99790.0
1990-01-01 15:00:00+00:00,-0.51,64.35,0.0,0.0,0.0,216.55,0.48,293.0,99760.0
1990-01-01 16:00:00+00:00,-0.63,64.35,0.0,0.0,0.0,215.6,0.48,269.0,99730.0
1990-01-01 17:00:00+00:00,-0.74,64.35,0.0,0.0,0.0,215.4,0.62,250.0,99720.0
1990-01-01 18:00:00+00:00,-0.87,64.35,0.0,0.0,0.0,216.35,0.62,246.0,99660.0
1990-01-01 19:00:00+00:00,-1.21,66.9,0.0,0.0,0.0,220.4,0.76,219.0,99620.0
1990-01-01 20:00:00+00:00,-1.87,69.55,0.0,0.0,0.0,218.7,1.03,201.0,99550.0
1990-01-01 21:00:00+00:00,-2.71,75.2,0.0,0.0,0.0,217.5,1.24,191.0,99510.0
1990-01-01 22:00:00+00:00,-3.41,75.1,0.0,0.0,0.0,216.95,1.45,182.0,99460.0
1990-01-01 23:00:00+00:00,-3.68,81.4,0.0,0.0,0.0,211.9,1.52,176.0,99470.0
1990-01-02 00:00:00+00:00,-3.51,84.7,192.85,852.95,68.95,212.85,1.52,171.0,99460.0
1990-01-02 01:00:00+00:00,-0.03,61.9,372.95,854.59,98.2,215.7,1.79,174.0,99460.0
1990-01-02 02:00:00+00:00,1.64,53.15,518.6,873.8,114.3,219.65,2.28,176.0,99450.0
1990-01-02 03:00:00+00:00,3.05,51.15,607.8,867.74,122.55,223.5,2.48,178.0,99390.0
1990-01-02 04:00:00+00:00,4.24,47.6,630.25,834.42,125.85,227.2,2.48,179.0,99270.0
1990-01-02 05:00:00+00:00,5.02,49.65,585.05,781.02,120.0,230.1,2.41,178.0,99160.0
1990-01-02 06:00:00+00:00,5.5,47.85,472.1,681.94,108.85,232.8,2.28,175.0,99060.0
1990-01-02 07:00:00+00:00,5.35,49.8,312.35,530.73,89.2,236.1,2.41,172.0,98960.0
1990-01-02 08:00:00+00:00,5.15,47.85,130.15,285.78,54.0,236.5,2.14,170.0,98950.0
1990-01-02 09:00:00+00:00,4.32,55.85,8.45,28.33,6.15,236.5,1.52,149.0,98940.0
1990-01-02 10:00:00+00:00,2.53,70.2,0.0,0.0,0.0,233.75,1.52,137.0,98920.0
1990-01-02 11:00:00+00:00,0.82,75.75,0.0,0.0,0.0,232.8,1.45,138.0,98940.0
1990-01-02 12:00:00+00:00,0.42,75.7,0.0,0.0,0.0,232.2,1.38,138.0,98940.0
1990-01-02 13:00:00+00:00,0.11,75.7,0.0,0.0,0.0,232.4,1.38,140.0,98920.0
1990-01-02 14:00:00+00:00,-0.24,78.65,0.0,0.0,0.0,233.75,1.45,147.0,98900.0
1990-01-02 15:00:00+00:00,-0.43,81.8,0.0,0.0,0.0,234.95,1.45,153.0,98870.0
1990-01-02 16:00:00+00:00,-0.54,85.05,0.0,0.0,0.0,237.85,1.45,158.0,98850.0
1990-01-02 17:00:00+00:00,-0.58,85.05,0.0,0.0,0.0,239.95,1.45,164.0,98830.0
1990-01-02 18:00:00+00:00,-0.41,81.8,0.0,0.0,0.0,240.95,1.38,169.0,98820.0
1990-01-02 19:00:00+00:00,-0.4,78.65,0.0,0.0,0.0,242.65,1.38,173.0,98770.0
1990-01-02 20:00:00+00:00,1.25,75.85,0.0,0.0,0.0,243.85,1.03,174.0,98740.0
1990-01-02 21:00:00+00:00,1.63,75.95,0.0,0.0,0.0,244.4,0.69,167.0,98720.0
1990-01-02 22:00:00+00:00,1.5,82.0,0.0,0.0,0.0,244.8,0.55,169.0,98720.0
1990-01-02 23:00:00+00:00,1.35,85.25,0.0,0.0,0.0,245.2,0.48,228.0,98800.0
1990-01-03 00:00:00+00:00,1.23,85.25,180.35,785.37,66.6,246.15,0.34,269.0,98880.0
1990-01-03 01:00:00+00:00,2.43,75.95,353.5,806.44,94.3,250.15,0.28,263.0,98970.0
1990-01-03 02:00:00+00:00,5.18,56.05,493.3,824.84,111.4,254.5,0.55,212.0,99030.0
1990-01-03 03:00:00+00:00,7.37,54.4,580.05,824.37,118.45,260.3,0.9,205.0,99020.0
1990-01-03 04:00:00+00:00,8.76,50.7,599.2,781.97,125.6,265.3,0.83,241.0,98980.0
1990-01-03 05:00:00+00:00,9.79,49.05,549.8,714.75,123.1,268.8,0.83,300.0,98940.0
1990-01-03 06:00:00+00:00,10.39,47.35,421.25,542.97,131.0,271.5,1.1,328.0,98900.0
1990-01-03 07:00:00+00:00,10.13,49.05,270.4,421.18,92.4,275.6,0.9,326.0,98950.0
1990-01-03 08:00:00+00:00,9.97,49.05,110.15,206.3,54.7,282.15,1.24,330.0,99030.0
1990-01-03 09:00:00+00:00,9.16,57.05,7.5,22.74,5.6,289.3,0.83,336.0,99060.0
1990-01-03 10:00:00+00:00,8.22,54.65,0.0,0.0,0.0,277.3,0.62,312.0,99110.0
1990-01-03 11:00:00+00:00,6.72,61.0,0.0,0.0,0.0,281.0,0.9,307.0,99160.0
1990-01-03 12:00:00+00:00,4.95,73.45,0.0,0.0,0.0,284.65,1.17,310.0,99200.0
1990-01-03 13:00:00+00:00,3.8,76.15,0.0,0.0,0.0,283.9,1.31,310.0,99250.0
1990-01-03 14:00:00+00:00,3.14,79.1,0.0,0.0,0.0,273.45,1.31,307.0,99290.0
1990-01-03 15:00:00+00:00,2.91,82.15,0.0,0.0,0.0,275.0,1.17,323.0,99320.0
1990-01-03 16:00:00+00:00,1.63,85.3,0.0,0.0,0.0,276.35,1.38,4.0,99360.0
1990-01-03 17:00:00+00:00,0.6,88.55,0.0,0.0,0.0,271.5,2.0,28.0,99400.0
