time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,-6.11,54.24,0.0,0.0,0.0,185.54,1.12,137.0,58860.0
1990-01-01 01:00:00+00:00,-5.0,49.1,28.0,0.0,28.0,183.29,1.25,135.0,58900.0
1990-01-01 02:00:00+00:00,-3.89,43.96,315.85,1263.21,50.5,181.03,1.38,138.0,58960.0
1990-01-01 03:00:00+00:00,-2.79,38.83,502.05,1179.45,59.65,178.77,1.51,167.0,59000.0
1990-01-01 04:00:00+00:00,-1.68,33.69,630.65,1118.31,69.95,176.52,1.64,189.0,59030.0
1990-01-01 05:00:00+00:00,-0.57,28.56,703.55,1093.17,69.15,174.26,1.77,196.0,58980.0
1990-01-01 06:00:00+00:00,0.54,23.42,696.15,1016.82,79.4,172.0,1.9,209.0,58900.0
1990-01-01 07:00:00+00:00,1.64,18.28,627.1,962.9,70.3,169.75,2.03,224.0,58810.0
1990-01-01 08:00:00+00:00,5.12,11.6,495.55,882.43,56.65,188.1,3.31,233.0,58730.0
1990-01-01 09:00:00+00:00,4.96,9.6,289.0,589.15,71.35,185.2,2.97,231.0,58700.0
1990-01-01 10:00:00+00:00,4.21,10.0,91.45,299.82,30.55,185.2,2.07,217.0,58700.0
1990-01-01 11:00:00+00:00,2.99,10.3,0.1,0.0,0.1,180.75,1.93,225.0,58720.0
1990-01-01 12:00:00+00:00,2.44,10.65,0.0,0.0,0.0,177.25,1.45,216.0,58740.0
1990-01-01 13:00:00+00:00,2.31,11.2,0.0,0.0,0.0,178.4,1.31,189.0,58760.0
1990-01-01 14:00:00+00:00,1.2,14.55,0.0,0.0,0.0,178.25,1.31,177.0,58760.0
1990-01-01 15:00:00+00:00,-0.1,20.45,0.0,0.0,0.0,176.5,1.31,175.0,58780.0
1990-01-01 16:00:00+00:00,-1.26,26.4,0.0,0.0,0.0,176.1,1.38,172.0,58790.0
1990-01-01 17:00:00+00:00,-2.41,33.9,0.0,0.0,0.0,175.7,1.31,170.0,58810.0
1990-01-01 18:00:00+00:00,-3.31,40.15,0.0,0.0,0.0,172.6,1.24,166.0,58790.0
1990-01-01 19:00:00+00:00,-4.25,49.4,0.0,0.0,0.0,174.55,1.24,159.0,58760.0
1990-01-01 20:00:00+00:00,-5.01,55.8,0.0,0.0,0.0,173.75,1.1,154.0,58760.0
1990-01-01 21:00:00+00:00,-5.65,58.1,0.0,0.0,0.0,178.6,1.03,149.0,58740.0
1990-01-01 22:00:00+00:00,-6.17,60.5,0.0,0.0,0.0,172.25,0.97,148.0,58730.0
1990-01-01 23:00:00+00:00,-6.52,63.0,0.0,0.0,0.0,171.25,0.9,148.0,58730.0
1990-01-02 00:00:00+00:00,-6.77,60.4,0.0,0.0,0.0,172.05,0.83,145.0,58760.0
1990-01-02 01:00:00+00:00,-6.92,60.4,27.35,0.0,27.35,172.7,0.76,145.0,58820.0
1990-01-02 02:00:00+00:00,-5.64,55.7,317.45,1271.44,50.89,179.4,0.69,145.0,58880.0
1990-01-02 03:00:00+00:00,-2.27,42.2,501.25,1178.16,59.4,175.9,1.03,170.0,58940.0
1990-01-02 04:00:00+00:00,0.62,33.3,636.7,1140.25,64.6,184.6,1.52,191.0,58970.0
1990-01-02 05:00:00+00:00,2.74,22.2,705.95,1096.96,68.5,187.9,2.14,208.0,58940.0
1990-01-02 06:00:00+00:00,4.13,17.9,702.95,1038.76,71.65,189.85,3.17,229.0,58840.0
1990-01-02 07:00:00+00:00,4.72,13.3,635.8,987.69,63.1,190.4,3.03,233.0,58760.0
1990-01-02 08:00:00+00:00,5.05,11.05,492.85,857.43,64.75,188.5,3.24,236.0,58690.0
1990-01-02 09:00:00+00:00,4.77,11.6,307.65,695.42,49.25,195.65,2.9,237.0,58670.0
1990-01-02 10:00:00+00:00,3.94,11.9,97.25,345.16,26.35,184.6,1.86,218.0,58650.0
1990-01-02 11:00:00+00:00,2.69,14.2,0.15,0.0,0.15,180.75,1.79,224.0,58700.0
1990-01-02 12:00:00+00:00,2.08,12.15,0.0,0.0,0.0,180.15,1.45,222.0,58720.0
1990-01-02 13:00:00+00:00,2.74,10.75,0.0,0.0,0.0,181.3,1.31,208.0,58750.0
1990-01-02 14:00:00+00:00,2.02,12.15,0.0,0.0,0.0,180.15,1.24,198.0,58760.0
1990-01-02 15:00:00+00:00,1.23,13.85,0.0,0.0,0.0,179.2,1.24,191.0,58790.0
1990-01-02 16:00:00+00:00,0.26,18.0,0.0,0.0,0.0,179.0,1.24,189.0,58830.0
1990-01-02 17:00:00+00:00,-0.73,23.25,0.0,0.0,0.0,177.85,1.17,185.0,58840.0
1990-01-02 18:00:00+00:00,-1.77,28.7,0.0,0.0,0.0,177.45,1.1,179.0,58830.0
1990-01-02 19:00:00+00:00,-2.42,36.95,0.0,0.0,0.0,178.6,1.03,170.0,58840.0
1990-01-02 20:00:00+00:00,-3.06,40.15,0.0,0.0,0.0,178.8,0.97,168.0,58840.0
1990-01-02 21:00:00+00:00,-3.84,43.6,0.0,0.0,0.0,184.05,0.9,166.0,58840.0
1990-01-02 22:00:00+00:00,-4.35,45.35,0.0,0.0,0.0,177.05,0.9,161.0,58850.0
1990-01-02 23:00:00+00:00,-4.74,47.2,0.0,0.0,0.0,173.75,0.83,158.0,58850.0
1990-01-03 00:00:00+00:00,-5.12,49.1,0.0,0.0,0.0,171.25,0.76,155.0,58880.0
1990-01-03 01:00:00+00:00,-5.52,49.0,28.3,0.0,28.3,170.8,0.76,152.0,58920.0
1990-01-03 02:00:00+00:00,-4.49,43.3,317.3,1271.44,51.14,174.55,0.69,153.0,58990.0
1990-01-03 03:00:00+00:00,-0.86,29.0,501.95,1176.28,60.75,175.9,1.1,177.0,59050.0
1990-01-03 04:00:00+00:00,2.12,19.2,638.1,1137.53,66.85,181.5,1.72,196.0,59080.0
1990-01-03 05:00:00+00:00,3.62,14.3,708.6,1096.17,70.65,185.2,2.69,220.0,59030.0
1990-01-03 06:00:00+00:00,4.64,12.05,709.65,1060.03,64.05,186.55,3.03,232.0,58940.0
1990-01-03 07:00:00+00:00,5.17,11.05,634.8,975.64,67.45,187.5,3.17,245.0,58870.0
1990-01-03 08:00:00+00:00,5.41,9.7,488.95,830.88,72.45,188.5,3.52,250.0,58860.0
1990-01-03 09:00:00+00:00,4.9,11.05,305.8,666.4,56.7,192.95,2.55,240.0,58810.0
