time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,5.75,71.51,0.0,0.0,0.0,263.26,0.77,347.0,97060.0
1990-01-01 01:00:00+00:00,5.81,68.93,225.15,836.31,72.95,258.95,0.84,340.0,97120.0
1990-01-01 02:00:00+00:00,5.87,66.36,397.4,855.84,95.85,254.64,0.92,357.0,97140.0
1990-01-01 03:00:00+00:00,5.93,63.78,529.05,865.41,108.85,250.33,0.99,16.0,97100.0
1990-01-01 04:00:00+00:00,5.99,61.2,602.15,850.36,115.3,246.02,1.07,40.0,97000.0
1990-01-01 05:00:00+00:00,6.06,58.63,609.75,812.72,116.15,241.71,1.14,63.0,96810.0
1990-01-01 06:00:00+00:00,6.12,56.05,553.65,752.85,111.25,237.4,1.22,76.0,96660.0
1990-01-01 07:00:00+00:00,6.18,53.48,433.6,647.71,100.2,233.09,1.29,85.0,96500.0
1990-01-01 08:00:00+00:00,9.78,45.4,268.65,478.88,80.15,255.85,1.38,92.0,96440.0
1990-01-01 09:00:00+00:00,9.47,47.05,92.6,219.31,41.6,256.6,1.24,102.0,96410.0
1990-01-01 10:00:00+00:00,8.68,50.7,1.7,3.53,1.55,255.65,0.69,90.0,96430.0
1990-01-01 11:00:00+00:00,8.03,50.45,0.0,0.0,0.0,251.2,0.34,35.0,96430.0
1990-01-01 12:00:00+00:00,6.53,58.55,0.0,0.0,0.0,249.25,0.97,318.0,96460.0
1990-01-01 13:00:00+00:00,3.38,73.2,0.0,0.0,0.0,252.35,1.72,317.0,96450.0
1990-01-01 14:00:00+00:00,2.25,78.95,0.0,0.0,0.0,252.35,1.86,317.0,96480.0
1990-01-01 15:00:00+00:00,1.72,82.0,0.0,0.0,0.0,253.9,1.93,328.0,96500.0
1990-01-01 16:00:00+00:00,1.29,85.2,0.0,0.0,0.0,257.2,1.93,338.0,96530.0
1990-01-01 17:00:00+00:00,1.28,85.2,0.0,0.0,0.0,261.85,2.21,341.0,96580.0
1990-01-01 18:00:00+00:00,1.02,85.2,0.0,0.0,0.0,261.05,2.07,335.0,96650.0
1990-01-01 19:00:00+00:00,0.6,81.95,0.0,0.0,0.0,259.9,1.79,322.0,96600.0
1990-01-01 20:00:00+00:00,0.57,81.95,0.0,0.0,0.0,265.3,1.86,316.0,96660.0
1990-01-01 21:00:00+00:00,0.38,85.15,0.0,0.0,0.0,260.85,1.79,316.0,96670.0
1990-01-01 22:00:00+00:00,0.48,85.15,0.0,0.0,0.0,268.8,1.79,317.0,96720.0
1990-01-01 23:00:00+00:00,1.05,81.95,0.0,0.0,0.0,286.4,1.72,315.0,96770.0
1990-01-02 00:00:00+00:00,1.29,81.95,0.0,0.0,0.0,278.5,1.79,311.0,96890.0
1990-01-02 01:00:00+00:00,2.81,76.0,56.8,12.67,54.5,306.65,1.66,315.0,97010.0
1990-01-02 02:00:00+00:00,4.19,67.9,101.9,60.19,80.7,312.55,1.79,317.0,97160.0
1990-01-02 03:00:00+00:00,5.13,63.05,186.7,121.03,127.9,305.0,2.0,314.0,97280.0
1990-01-02 04:00:00+00:00,6.52,58.55,192.5,103.36,133.25,303.05,2.48,314.0,97310.0
1990-01-02 05:00:00+00:00,7.28,54.4,237.05,162.7,138.05,313.5,2.69,317.0,97270.0
1990-01-02 06:00:00+00:00,7.88,52.45,248.5,156.92,156.05,314.85,2.83,319.0,97240.0
1990-01-02 07:00:00+00:00,9.11,45.25,218.05,202.38,113.5,306.75,3.03,327.0,97070.0
1990-01-02 08:00:00+00:00,9.31,45.25,112.2,93.12,75.35,301.1,2.97,332.0,97150.0
1990-01-02 09:00:00+00:00,8.95,48.8,34.65,44.71,24.15,306.75,2.48,327.0,97270.0
1990-01-02 10:00:00+00:00,8.13,50.6,0.5,0.0,0.5,308.85,2.48,317.0,97430.0
1990-01-02 11:00:00+00:00,7.63,50.45,0.0,0.0,0.0,317.55,2.69,320.0,97610.0
1990-01-02 12:00:00+00:00,7.26,52.35,0.0,0.0,0.0,313.7,2.83,333.0,97790.0
1990-01-02 13:00:00+00:00,7.07,48.4,0.0,0.0,0.0,313.9,3.24,352.0,97950.0
1990-01-02 14:00:00+00:00,6.61,48.25,0.0,0.0,0.0,314.3,3.59,357.0,98120.0
1990-01-02 15:00:00+00:00,5.85,54.05,0.0,0.0,0.0,311.4,3.66,355.0,98230.0
1990-01-02 16:00:00+00:00,5.08,58.3,0.0,0.0,0.0,310.6,3.59,352.0,98300.0
1990-01-02 17:00:00+00:00,4.3,65.3,0.0,0.0,0.0,308.3,3.38,349.0,98340.0
1990-01-02 18:00:00+00:00,3.63,70.5,0.0,0.0,0.0,309.25,3.1,345.0,98380.0
1990-01-02 19:00:00+00:00,3.83,76.15,0.0,0.0,0.0,310.6,3.17,345.0,98290.0
1990-01-02 20:00:00+00:00,3.38,79.1,0.0,0.0,0.0,308.85,2.97,342.0,98280.0
1990-01-02 21:00:00+00:00,3.02,82.15,0.0,0.0,0.0,306.15,2.69,337.0,98250.0
1990-01-02 22:00:00+00:00,2.74,82.15,0.0,0.0,0.0,303.25,2.48,333.0,98230.0
1990-01-02 23:00:00+00:00,2.55,82.15,0.0,0.0,0.0,301.1,2.21,333.0,98270.0
1990-01-03 00:00:00+00:00,2.45,82.05,0.0,0.0,0.0,302.1,2.14,335.0,98320.0
1990-01-03 01:00:00+00:00,2.48,82.05,89.5,84.73,74.15,296.2,2.21,338.0,98340.0
1990-01-03 02:00:00+00:00,2.89,76.0,141.65,53.95,122.65,288.15,2.69,348.0,98410.0
1990-01-03 03:00:00+00:00,3.34,67.7,221.95,138.62,154.55,297.25,2.97,356.0,98400.0
1990-01-03 04:00:00+00:00,3.95,67.8,206.8,61.76,171.35,294.95,2.9,358.0,98310.0
1990-01-03 05:00:00+00:00,4.28,62.8,202.45,21.16,189.55,297.25,2.69,4.0,98110.0
1990-01-03 06:00:00+00:00,4.54,60.5,184.95,23.11,171.3,307.7,2.55,13.0,97950.0
1990-01-03 07:00:00+00:00,5.05,58.3,141.9,58.43,111.6,303.45,2.55,15.0,97750.0
1990-01-03 08:00:00+00:00,5.01,60.5,118.0,95.24,80.1,308.5,2.41,24.0,97700.0
1990-01-03 09:00:00+00:00,4.84,60.5,39.05,45.33,28.3,291.25,2.28,29.0,97720.0
1990-01-03 10:00:00+00:00,4.43,62.8,1.05,0.0,1.05,296.5,1.93,30.0,97760.0
1990-01-03 11:00:00+00:00,4.01,65.2,0.0,0.0,0.0,301.5,1.66,32.0,97810.0
1990-01-03 12:00:00+00:00,3.6,65.2,0.0,0.0,0.0,295.9,1.45,31.0,97860.0
1990-01-03 13:00:00+00:00,3.17,70.4,0.0,0.0,0.0,290.1,1.38,26.0,97860.0
1990-01-03 14:00:00+00:00,2.89,73.1,0.0,0.0,0.0,294.35,1.45,16.0,97880.0
1990-01-03 15:00:00+00:00,2.47,78.95,0.0,0.0,0.0,283.9,1.52,5.0,97860.0
1990-01-03 16:00:00+00:00,2.29,78.95,0.0,0.0,0.0,291.65,1.45,360.0,97810.0
1990-01-03 17:00:00+00:00,1.95,82.0,0.0,0.0,0.0,282.35,1.38,1.0,97790.0
1990-01-03 18:00:00+00:00,1.53,82.0,0.0,0.0,0.0,276.55,1.31,5.0,97730.0
1990-01-03 19:00:00+00:00,1.16,85.2,0.0,0.0,0.0,272.65,1.45,357.0,97680.0
1990-01-03 20:00:00+00:00,1.09,85.2,0.0,0.0,0.0,281.6,1.31,6.0,97640.0
1990-01-03 21:00:00+00:00,0.92,85.2,0.0,0.0,0.0,280.4,1.24,13.0,97600.0
1990-01-03 22:00:00+00:00,0.96,85.2,0.0,0.0,0.0,289.1,1.1,16.0,97560.0
1990-01-03 23:00:00+00:00,0.55,85.2,0.0,0.0,0.0,273.65,1.1,18.0,97540.0
1990-01-04 00:00:00+00:00,0.27,88.5,0.0,0.0,0.0,271.5,0.97,27.0,97580.0
1990-01-04 01:00:00+00:00,1.07,88.55,125.0,296.6,71.35,275.5,0.76,28.0,97580.0
1990-01-04 02:00:00+00:00,2.38,78.95,230.55,301.88,124.2,269.0,1.03,18.0,97600.0
1990-01-04 03:00:00+00:00,3.51,73.2,329.3,339.02,164.3,270.55,1.31,9.0,97590.0
1990-01-04 04:00:00+00:00,4.49,65.3,381.6,312.11,202.15,268.8,1.52,5.0,97500.0
1990-01-04 05:00:00+00:00,5.29,60.65,342.25,239.68,195.8,278.1,1.45,10.0,97330.0
1990-01-04 06:00:00+00:00,5.79,58.45,272.9,157.39,179.65,291.65,1.52,20.0,97170.0
1990-01-04 07:00:00+00:00,5.48,58.3,223.2,179.99,129.5,295.3,1.45,42.0,97020.0
1990-01-04 08:00:00+00:00,5.56,56.2,128.25,118.06,81.0,299.2,1.38,52.0,96970.0
1990-01-04 09:00:00+00:00,5.24,56.05,35.8,27.76,29.15,292.8,1.38,63.0,97000.0
1990-01-04 10:00:00+00:00,4.94,58.2,1.05,1.01,1.0,310.4,1.31,56.0,97050.0
1990-01-04 11:00:00+00:00,4.31,62.8,0.0,0.0,0.0,288.35,1.45,36.0,97100.0
1990-01-04 12:00:00+00:00,3.84,67.8,0.0,0.0,0.0,293.75,1.38,23.0,97140.0
1990-01-04 13:00:00+00:00,3.58,70.5,0.0,0.0,0.0,301.5,1.38,9.0,97180.0
1990-01-04 14:00:00+00:00,3.24,73.2,0.0,0.0,0.0,299.95,1.59,356.0,97220.0
1990-01-04 15:00:00+00:00,2.74,79.0,0.0,0.0,0.0,291.65,1.79,353.0,97240.0
1990-01-04 16:00:00+00:00,2.34,85.3,0.0,0.0,0.0,292.4,1.86,351.0,97280.0
1990-01-04 17:00:00+00:00,1.74,88.6,0.0,0.0,0.0,287.6,1.72,350.0,97290.0
1990-01-04 18:00:00+00:00,1.5,95.65,0.0,0.0,0.0,298.6,1.72,350.0,97310.0
1990-01-04 19:00:00+00:00,1.47,95.65,0.0,0.0,0.0,297.85,1.45,354.0,97270.0
1990-01-04 20:00:00+00:00,1.3,95.65,0.0,0.0,0.0,299.95,1.52,351.0,97250.0
1990-01-04 21:00:00+00:00,1.2,95.65,0.0,0.0,0.0,298.05,1.66,348.0,97210.0
1990-01-04 22:00:00+00:00,1.02,99.35,0.0,0.0,0.0,296.5,1.52,350.0,97220.0
1990-01-04 23:00:00+00:00,0.9,95.65,0.0,0.0,0.0,292.05,1.45,355.0,97230.0
1990-01-05 00:00:00+00:00,0.79,95.65,0.0,0.0,0.0,289.5,1.38,0.0,97310.0
1990-01-05 01:00:00+00:00,1.17,99.35,103.15,143.33,77.25,300.25,1.38,3.0,97400.0
1990-01-05 02:00:00+00:00,1.94,95.65,196.6,222.15,118.3,287.4,1.72,5.0,97470.0
1990-01-05 03:00:00+00:00,2.93,88.65,222.25,113.59,166.9,292.2,1.59,15.0,97500.0
1990-01-05 04:00:00+00:00,3.82,82.25,288.55,123.01,217.7,296.3,1.52,24.0,97440.0
1990-01-05 05:00:00+00:00,4.78,76.3,395.2,317.49,200.75,304.4,1.59,36.0,97310.0
1990-01-05 06:00:00+00:00,5.74,68.2,276.15,182.06,167.95,294.35,1.66,52.0,97170.0
1990-01-05 07:00:00+00:00,6.0,60.75,219.95,157.64,137.55,305.55,1.66,55.0,97040.0
1990-01-05 08:00:00+00:00,6.04,60.75,121.0,63.59,95.4,299.75,1.72,48.0,97050.0
1990-01-05 09:00:00+00:00,5.83,60.75,54.15,57.22,40.3,301.7,1.86,40.0,97130.0
1990-01-05 10:00:00+00:00,5.34,63.05,1.7,1.92,1.6,292.8,1.66,32.0,97220.0
