time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,6.15,75.63,126.5,384.34,67.4,282.71,2.56,5.0,102570.0
1990-01-01 01:00:00+00:00,6.86,74.9,249.2,429.35,106.85,290.12,2.75,8.0,102610.0
1990-01-01 02:00:00+00:00,7.56,74.17,268.95,251.4,149.8,297.52,2.94,9.0,102650.0
1990-01-01 03:00:00+00:00,8.27,73.44,392.2,383.36,173.2,304.93,3.13,7.0,102610.0
1990-01-01 04:00:00+00:00,8.98,72.71,556.45,624.77,171.05,312.34,3.32,10.0,102500.0
1990-01-01 05:00:00+00:00,9.69,71.98,462.65,483.59,168.8,319.75,3.51,14.0,102400.0
1990-01-01 06:00:00+00:00,10.4,71.25,190.0,122.1,123.55,327.16,3.69,11.0,102370.0
1990-01-01 07:00:00+00:00,11.1,70.52,114.9,59.06,89.45,334.57,3.88,4.0,102360.0
1990-01-01 08:00:00+00:00,8.98,74.15,40.9,39.02,30.15,340.8,4.48,7.0,102370.0
1990-01-01 09:00:00+00:00,8.2,79.7,3.6,0.0,3.6,338.5,4.28,10.0,102410.0
1990-01-01 10:00:00+00:00,7.47,82.65,0.0,0.0,0.0,330.35,3.93,13.0,102420.0
1990-01-01 11:00:00+00:00,6.96,85.75,0.0,0.0,0.0,330.55,3.79,13.0,102400.0
1990-01-01 12:00:00+00:00,6.67,92.3,0.0,0.0,0.0,337.5,3.59,9.0,102400.0
1990-01-01 13:00:00+00:00,6.38,92.3,0.0,0.0,0.0,337.3,3.38,6.0,102430.0
1990-01-01 14:00:00+00:00,6.28,92.3,0.0,0.0,0.0,336.95,2.76,4.0,102470.0
1990-01-01 15:00:00+00:00,6.2,92.3,0.0,0.0,0.0,337.7,2.9,3.0,102480.0
1990-01-01 16:00:00+00:00,6.07,92.3,0.0,0.0,0.0,339.05,3.66,4.0,102450.0
1990-01-01 17:00:00+00:00,5.88,88.95,0.0,0.0,0.0,338.5,3.93,6.0,102380.0
1990-01-01 18:00:00+00:00,5.75,92.3,0.0,0.0,0.0,337.9,3.86,8.0,102350.0
1990-01-01 19:00:00+00:00,5.86,85.7,0.0,0.0,0.0,338.3,3.59,5.0,102420.0
1990-01-01 20:00:00+00:00,5.75,88.9,0.0,0.0,0.0,338.3,3.52,6.0,102370.0
1990-01-01 21:00:00+00:00,5.57,88.9,0.0,0.0,0.0,337.7,3.72,3.0,102380.0
1990-01-01 22:00:00+00:00,5.47,88.9,0.0,0.0,0.0,335.55,3.72,2.0,102350.0
1990-01-01 23:00:00+00:00,5.4,88.9,0.0,0.0,0.0,336.75,3.86,3.0,102360.0
1990-01-02 00:00:00+00:00,5.36,88.9,20.35,0.0,20.35,336.95,3.86,5.0,102400.0
